Sync Signal ID,Signal ID,Location Name,System ID,System Name,Limit,Isolated,Latitude,Longitude,Location
1249,781, MOPAC EXPY / LA CROSSE AVE,93,NON-CORRIDOR,NO,true,30.1904659,-97.8732529,"(30.1904659, -97.8732529)"
613,170, AIRPORT BLVD / 51ST ST,47,AIRPORT,NO,false,30.3120689,-97.7153397,"(30.3120689, -97.7153397)"
953,253, CONGRESS AVE / 11TH ST,75,11TH,NO,false,30.2727489,-97.7411041,"(30.2727489, -97.7411041)"
255,783, DECKER LN / LOYOLA LN,28,LOYOLA,NORTH/EAST,false,30.2912273,-97.6279831,"(30.2912273, -97.6279831)"
454,413, WILLIAM CANNON DR / 35 SVRD,7,WILLIAM CANNON,NO,false,30.1902447,-97.7701111,"(30.1902447, -97.7701111)"
921,929, DEAN KEETON ST / LAFAYETTE AVE,72,MANOR,NO,true,30.2844238,-97.7218094,"(30.2844238, -97.7218094)"
1154,392, PLEASANT VALLEY RD / RIVERSIDE DR,89,RIVERSIDE,NO,false,30.2341137,-97.7228088,"(30.2341137, -97.7228088)"
1019,323, WEST GATE BLVD / LAMAR BLVD SVRD,79,WEST GATE,NORTH/EAST,false,30.2329502,-97.8007278,"(30.2329502, -97.8007278)"
1215,115, BARTON SPRINGS RD / STRATFORD DR,93,NON-CORRIDOR,NO,true,30.2671709,-97.77088083,"(30.2671709, -97.77088083)"
1103,230, CESAR CHAVEZ ST / B R REYNOLDS DR,87,CESAR CHAVEZ - WEST,SOUTH/WEST,false,30.266964,-97.7570953,"(30.266964, -97.7570953)"
906,924, ESCARPMENT BLVD / HILLSIDE TERRACE DR,61,ESCARPMENT,NO,false,30.2075157,-97.8775787,"(30.2075157, -97.8775787)"
430,30, 24TH ST / SAN GABRIEL ST,51,24TH,SOUTH/WEST,false,30.2881622,-97.7478333,"(30.2881622, -97.7478333)"
456,398,701 BLK E WILLIAM CANNON DR (CENTURY SOUTH),7,WILLIAM CANNON,NO,false,30.1913719,-97.7730408,"(30.1913719, -97.7730408)"
806,164, AIRPORT BLVD / MARTIN LUTHER KING JR BLVD,65,MLK - EAST,NO,false,30.2825718,-97.703949,"(30.2825718, -97.703949)"
1300,204, SLAUGHTER LN / 1ST ST,93,NON-CORRIDOR,NO,true,30.1724548,-97.7995529,"(30.1724548, -97.7995529)"
992,253, CONGRESS AVE / 11TH ST,77,CONGRESS - NORTH,NORTH/EAST,false,30.2727489,-97.7411041,"(30.2727489, -97.7411041)"
7,186, MENCHACA RD / BARTON SKWY (Lightsey Rd),29,LAMAR - SOUTH,NO,true,30.2426128,-97.781662,"(30.2426128, -97.781662)"
639,109, 35TH ST / KERBEY LN,50,38TH,NO,false,30.3071957,-97.7507782,"(30.3071957, -97.7507782)"
437,330, 12TH ST / 35 SVRD,52,12TH - EAST,SOUTH/WEST,false,30.2718334,-97.7327881,"(30.2718334, -97.7327881)"
1153,4028,2316 BLK E RIVERSIDE DR (HEB),89,RIVERSIDE,NO,false,30.2359734,-97.724823,"(30.2359734, -97.724823)"
729,245, 12TH ST / GUADALUPE ST,58,12TH - WEST,NO,false,30.2748528,-97.7441254,"(30.2748528, -97.7441254)"
54,471, LAMAR BLVD / MORROW ST,4,LAMAR - CENTRAL,NORTH/EAST,false,30.3439732,-97.7149658,"(30.3439732, -97.7149658)"
1088,145, OLTORF ST / 1ST ST,86,OLTORF,NO,false,30.2421112,-97.7596207,"(30.2421112, -97.7596207)"
197,874,FM 620 RD / FOUR POINTS DR,22,RM 620,NO,false,30.4065952,-97.852478,"(30.4065952, -97.852478)"
763,281, GUADALUPE ST / 8TH ST,62,8TH,SOUTH/WEST,false,30.2708721,-97.7455902,"(30.2708721, -97.7455902)"
164,766, SLAUGHTER LN / 35 SVRD,20,SLAUGHTER,NO,false,30.1670704,-97.7869263,"(30.1670704, -97.7869263)"
702,517, PARMER LN / MOPAC EXPY SVRD,55,PARMER - WEST,NO,false,30.4199772,-97.7035828,"(30.4199772, -97.7035828)"
242,190, MENCHACA RD / LANSING DR,27,MENCHACA,NO,false,30.2234383,-97.7923889,"(30.2234383, -97.7923889)"
491,690, LAKELINE MALL DR / 183 HWY SVRD,12,US 183 - NORTH,NO,false,30.4728546,-97.7991867,"(30.4728546, -97.7991867)"
857,154, LAVACA ST / 2ND ST,69,LAVACA,NO,false,30.2649975,-97.7465897,"(30.2649975, -97.7465897)"
811,636, MARTIN LUTHER KING JR BLVD / ED BLUESTEIN BLVD SVRD (FM 969 / US 183),65,MLK - EAST,NO,false,30.2858715,-97.6668015,"(30.2858715, -97.6668015)"
1337,384, RIVERSIDE DR / 35 SVRD,93,NON-CORRIDOR,NO,true,30.2478428,-97.7348862,"(30.2478428, -97.7348862)"
831,539, METRIC BLVD / LAMPLIGHT VILLAGE AVE,67,METRIC,NO,false,30.4107037,-97.6955185,"(30.4107037, -97.6955185)"
449,584, BURLESON RD / BEN WHITE BLVD SVRD,42,BURLESON,NO,false,30.2146645,-97.7335815,"(30.2146645, -97.7335815)"
261,118, 6TH ST / LAMAR BLVD,29,LAMAR - SOUTH,NO,false,30.2715378,-97.7539673,"(30.2715378, -97.7539673)"
974,319, 5TH ST / RED RIVER ST,76,RED RIVER - SOUTH,NO,false,30.2655354,-97.7374878,"(30.2655354, -97.7374878)"
1170,574, 5TH ST / CAMPBELL ST,63,5TH,SOUTH/WEST,false,30.2748566,-97.7648392,"(30.2748566, -97.7648392)"
640,111, 35TH ST / JEFFERSON ST,50,38TH,NO,false,30.3078003,-97.7516022,"(30.3078003, -97.7516022)"
914,479, PAYTON GIN RD / PARKFIELD DR,71,RUNDBERG,NO,true,30.3622036,-97.7101135,"(30.3622036, -97.7101135)"
994,742, COLORADO ST / 3RD ST,77,CONGRESS - NORTH,NO,true,30.2656021,-97.7451553,"(30.2656021, -97.7451553)"
1002,265, BRAZOS ST / 10TH ST,77,CONGRESS - NORTH,NO,true,30.2714291,-97.7400818,"(30.2714291, -97.7400818)"
440,1007, WELLS BRANCH PKWY / TUDOR HOUSE RD,8,WELLS BRANCH,NO,true,30.4290409,-97.6412201,"(30.4290409, -97.6412201)"
1366,700, SLAUGHTER LN / E SLAUGHTER TO BRANDT RAMP,93,NON-CORRIDOR,NO,true,30.1602306,-97.7767181,"(30.1602306, -97.7767181)"
851,27, MARTIN LUTHER KING JR BLVD / TRINITY ST,68,MLK - WEST,NO,false,30.2796383,-97.7345123,"(30.2796383, -97.7345123)"
518,727, 1ST ST / RADAM LN,19,SOUTH 1ST - NORTH,NO,false,30.224268,-97.7708817,"(30.224268, -97.7708817)"
1339,137, 1ST ST / RIVERSIDE DR,93,NON-CORRIDOR,NO,true,30.259758,-97.7492752,"(30.259758, -97.7492752)"
588,808, BRAKER LN / RESEARCH BLVD SVRD,43,BRAKER,NO,false,30.4005356,-97.7462845,"(30.4005356, -97.7462845)"
849,76, MARTIN LUTHER KING JR BLVD / BRAZOS ST,68,MLK - WEST,NO,false,30.2802944,-97.7367706,"(30.2802944, -97.7367706)"
1248,542, SLAUGHTER LN / WOLFTRAP DR,93,NON-CORRIDOR,NO,true,30.1866856,-97.8550339,"(30.1866856, -97.8550339)"
66,508,IH 35 SVRD / WOODWARD ST,6,WOODWARD,NO,false,30.2230225,-97.7471161,"(30.2230225, -97.7471161)"
108,403, STASSNEY LN / 1ST ST,14,STASSNEY - WEST,NO,false,30.2084713,-97.7815247,"(30.2084713, -97.7815247)"
1142,138, CONGRESS AVE / RIVERSIDE DR,89,RIVERSIDE,NO,false,30.257143,-97.7468719,"(30.257143, -97.7468719)"
1132,431, BRODIE LN / CONVICT HILL RD,88,BRODIE,NO,false,30.2113571,-97.8319168,"(30.2113571, -97.8319168)"
765,307, 6TH ST / NECHES ST,60,6TH,NO,false,30.2667828,-97.7382431,"(30.2667828, -97.7382431)"
245,193, MENCHACA RD / BERKELEY AVE,27,MENCHACA,NO,false,30.20858,-97.8048477,"(30.20858, -97.8048477)"
622,367, 7TH ST / SPRINGDALE RD,48,7TH - EAST,NO,false,30.2560368,-97.7016754,"(30.2560368, -97.7016754)"
366,85, BURNET RD / NORTHLAND DR,41,BURNET,NO,false,30.3324718,-97.7400665,"(30.3324718, -97.7400665)"
861,312, 5TH ST / LAVACA ST,69,LAVACA,NO,false,30.2677956,-97.7455444,"(30.2677956, -97.7455444)"
922,421, ESCARPMENT BLVD / WILLIAM CANNON DR,61,ESCARPMENT,NORTH/EAST,false,30.2299938,-97.8645477,"(30.2299938, -97.8645477)"
1353,238, CESAR CHAVEZ ST / WALTER SEAHOLM DR,93,NON-CORRIDOR,NO,true,30.266,-97.75353,"(30.266, -97.75353)"
980,257, RED RIVER ST / 11TH ST,76,RED RIVER - SOUTH,NO,false,30.2711697,-97.7354507,"(30.2711697, -97.7354507)"
65,823, PARKER LN / WOODWARD ST,6,WOODWARD,NO,false,30.2196274,-97.7439117,"(30.2196274, -97.7439117)"
356,577, BULL CREEK RD / HANCOCK DR,41,BURNET,NO,true,30.3276367,-97.7491455,"(30.3276367, -97.7491455)"
172,914, QUINLAN PARK RD / STEINER RANCH BLVD,22,RM 620,NO,true,30.3775234,-97.8848572,"(30.3775234, -97.8848572)"
36,852, CAPITAL OF TEXAS HWY / COURTYARD DR,3,LOOP 360 - NORTH,NO,false,30.352457,-97.7952881,"(30.352457, -97.7952881)"
828,684, BEN WHITE BLVD SVRD / LAMAR BLVD SVRD,66,BEN WHITE - WEST,SOUTH/WEST,false,30.2336826,-97.7966614,"(30.2336826, -97.7966614)"
1315,801, TUSCANY WAY / 290 HWY SVRD,93,NON-CORRIDOR,NO,true,30.3284664,-97.6594009,"(30.3284664, -97.6594009)"
206,239, PLEASANT VALLEY RD / ELMONT DR,24,PLEASANT VALLEY,NO,false,30.238802,-97.7195511,"(30.238802, -97.7195511)"
531,227, 15TH ST / 35 SVRD,34,IH 35 SRVC RDS,NO,false,30.2747765,-97.7317581,"(30.2747765, -97.7317581)"
912,486, MEARNS MEADOW BLVD / RUTLAND DR,71,RUNDBERG,NO,true,30.3670025,-97.7006302,"(30.3670025, -97.7006302)"
1152,396, RIVERSIDE DR / WILLOW CREEK DR,89,RIVERSIDE,NO,false,30.2376804,-97.7256622,"(30.2376804, -97.7256622)"
862,301, 6TH ST / LAVACA ST,69,LAVACA,NO,false,30.2687168,-97.7452011,"(30.2687168, -97.7452011)"
47,178, LAMAR BLVD / HOUSTON ST,4,LAMAR - CENTRAL,NO,false,30.323225,-97.7280807,"(30.323225, -97.7280807)"
1043,949, DESSAU RD / CRYSTAL BEND DR,82,HOWARD,NO,true,30.4070358,-97.6360168,"(30.4070358, -97.6360168)"
790,317, 5TH ST / TRINITY ST,63,5TH,NO,false,30.2661324,-97.7396774,"(30.2661324, -97.7396774)"
382,461, BURNET RD / RUTLAND DR,41,BURNET,NO,false,30.3834267,-97.7240753,"(30.3834267, -97.7240753)"
1156,394, RIVERSIDE DR / WICKERSHAM LN,89,RIVERSIDE,NO,false,30.2323837,-97.7204056,"(30.2323837, -97.7204056)"
1309,598, DESSAU RD / WANDERING WAY,93,NON-CORRIDOR,NO,true,30.369976,-97.6674728,"(30.369976, -97.6674728)"
985,320, CONGRESS AVE / 4TH ST,77,CONGRESS - NORTH,NO,false,30.2662086,-97.7434998,"(30.2662086, -97.7434998)"
121,790,US 290 HWY SVRD / MOPAC EXPY SVRD,17,SOUTHWEST PARKWAY,NO,true,30.2346859,-97.8241196,"(30.2346859, -97.8241196)"
247,195, MENCHACA RD / MATTHEWS LN,27,MENCHACA,NO,false,30.1999645,-97.8073349,"(30.1999645, -97.8073349)"
1424,488, MANOR RD / BERKMAN DR,103,MANOR - WEST,NO,false,30.2890873,-97.6985397,"(30.2890873, -97.6985397)"
196,879,FM 620 RD / WILSON PARKE AVE,22,RM 620,NO,false,30.416769,-97.8473129,"(30.416769, -97.8473129)"
1015,750, EXPOSITION BLVD / LAKE AUSTIN BLVD,80,EXPOSITION,SOUTH/WEST,false,30.2832127,-97.7767715,"(30.2832127, -97.7767715)"
1299,234, BARTON SPRINGS RD / DAWSON RD,93,NON-CORRIDOR,NO,true,30.2603436,-97.7557068,"(30.2603436, -97.7557068)"
381,460, BURNET RD / LONGHORN BLVD,41,BURNET,NO,false,30.3800125,-97.7248764,"(30.3800125, -97.7248764)"
218,534, BURLESON RD / MONTOPOLIS DR,25,MONTOPOLIS,SOUTH/WEST,false,30.2055626,-97.7165909,"(30.2055626, -97.7165909)"
700,518, PARMER LN / MOPAC EXPY SVRD,55,PARMER - WEST,NO,false,30.4205914,-97.7045975,"(30.4205914, -97.7045975)"
661,903, 51ST ST / GUADALUPE ST,35,GUADALUPE - NORTH,NO,true,30.3176708,-97.7284317,"(30.3176708, -97.7284317)"
424,90, BURNET RD / 45TH ST,49,45TH,SOUTH/WEST,false,30.3154011,-97.7415695,"(30.3154011, -97.7415695)"
345,141, CONGRESS AVE / MARY ST,39,CONGRESS - SOUTH,NO,false,30.2451458,-97.7513046,"(30.2451458, -97.7513046)"
798,678, 51ST ST / BERKMAN DR,64,51ST,NO,false,30.3039074,-97.6988754,"(30.3039074, -97.6988754)"
821,728, METRIC BLVD / RUNDBERG LN,67,METRIC,SOUTH/WEST,false,30.3751812,-97.7197266,"(30.3751812, -97.7197266)"
212,552, PONCA ST / MONTOPOLIS DR,25,MONTOPOLIS,NORTH/EAST,false,30.2375507,-97.6952896,"(30.2375507, -97.6952896)"
1129,862, BRODIE LN / ALEXANDRIA DR,88,BRODIE,NO,false,30.2008514,-97.8387375,"(30.2008514, -97.8387375)"
328,212, NEWFIELD LN / ENFIELD RD,37,ENFIELD,NO,false,30.2856445,-97.763298,"(30.2856445, -97.763298)"
1328,6, LAMAR BLVD / DENSON DR,93,NON-CORRIDOR,NO,true,30.3303776,-97.7235413,"(30.3303776, -97.7235413)"
706,813, PARMER LN / SCOFIELD FARMS DR,55,PARMER - WEST,NO,false,30.4113579,-97.6867065,"(30.4113579, -97.6867065)"
711,317, 5TH ST / TRINITY ST,56,TRINITY,SOUTH/WEST,false,30.2661324,-97.7396774,"(30.2661324, -97.7396774)"
372,79, BURNET RD / RICHCREEK RD,41,BURNET,NO,false,30.3505726,-97.7343369,"(30.3505726, -97.7343369)"
946,250, GUADALUPE ST / 11TH ST,75,11TH,SOUTH/WEST,false,30.2737064,-97.7445831,"(30.2737064, -97.7445831)"
1223,471, LAMAR BLVD / MORROW ST,93,NON-CORRIDOR,NO,true,30.3439732,-97.7149658,"(30.3439732, -97.7149658)"
63,504, BEN WHITE BLVD SVRD / WOODWARD ST,6,WOODWARD,NO,false,30.2157249,-97.744072,"(30.2157249, -97.744072)"
908,489, MANOR RD / ROGGE LN,72,MANOR,NO,false,30.304554,-97.6813126,"(30.304554, -97.6813126)"
802,201, MARTIN LUTHER KING JR BLVD / CEDAR AVE,65,MLK - EAST,NO,false,30.2809563,-97.7142868,"(30.2809563, -97.7142868)"
1297,870,FM 2222 RD / LAKEWOOD DR,93,NON-CORRIDOR,NO,true,30.3589134,-97.7877274,"(30.3589134, -97.7877274)"
396,582, BEN WHITE BLVD SVRD / TODD LN,44,BEN WHITE - EAST,NO,false,30.2149239,-97.7352905,"(30.2149239, -97.7352905)"
716,296, 7TH ST / TRINITY ST,56,TRINITY,NO,false,30.2680073,-97.7389526,"(30.2680073, -97.7389526)"
641,107, 35TH ST / JACKSON AVE,50,38TH,SOUTH/WEST,false,30.3087349,-97.7558899,"(30.3087349, -97.7558899)"
526,341, 11TH ST / 35 SVRD,34,IH 35 SRVC RDS,SOUTH/WEST,false,30.2703285,-97.7324753,"(30.2703285, -97.7324753)"
53,11, LAMAR BLVD / ST JOHNS AVE,4,LAMAR - CENTRAL,NO,false,30.339407,-97.7178421,"(30.339407, -97.7178421)"
911,488, MANOR RD / BERKMAN DR,72,MANOR,NO,false,30.2890873,-97.6985397,"(30.2890873, -97.6985397)"
492,898,FM 620 RD / 183 HWY SVRD,12,US 183 - NORTH,NO,false,30.4683056,-97.7963333,"(30.4683056, -97.7963333)"
1079,290, 7TH ST / GUADALUPE ST,85,GUADALUPE - SOUTH,NO,false,30.2699623,-97.7459335,"(30.2699623, -97.7459335)"
743,4066, FAR WEST BLVD / NORTHLEDGE DR,57,FAR WEST,SOUTH/WEST,false,30.3576298,-97.76214922,"(30.3576298, -97.76214922)"
208,391, PLEASANT VALLEY RD / RIVERSIDE DR,24,PLEASANT VALLEY,NO,false,30.2336788,-97.7234879,"(30.2336788, -97.7234879)"
1027,749, LAKE AUSTIN BLVD / REDBUD TRL,80,EXPOSITION,NO,true,30.2915916,-97.7830658,"(30.2915916, -97.7830658)"
467,995, WILLIAM CANNON DR / MOPAC EXPY SVRD,7,WILLIAM CANNON,NO,false,30.2196655,-97.8362503,"(30.2196655, -97.8362503)"
608,979, AIRPORT BLVD / ZACH SCOTT ST,47,AIRPORT,NO,false,30.2941189,-97.7078781,"(30.2941189, -97.7078781)"
725,242, 12TH ST / WEST AVE,58,12TH - WEST,NO,false,30.2760582,-97.7484283,"(30.2760582, -97.7484283)"
51,8, LAMAR BLVD / JUSTIN LN,4,LAMAR - CENTRAL,NO,false,30.3367023,-97.7195587,"(30.3367023, -97.7195587)"
460,404, WILLIAM CANNON DR / 1ST ST,7,WILLIAM CANNON,NO,false,30.1970978,-97.7878189,"(30.1970978, -97.7878189)"
497,708,US 183 HWY SVRD / PECAN PARK BLVD,12,US 183 - NORTH,NO,false,30.4655991,-97.7952499,"(30.4655991, -97.7952499)"
1054,96,2401 BLK W ANDERSON LN (ANDERSON PLAZA),83,ANDERSON,NO,false,30.3568935,-97.7324753,"(30.3568935, -97.7324753)"
74,802, JOHNNY MORRIS RD / 290 HWY SVRD,10,US 290 - EAST,NO,false,30.3308048,-97.6233521,"(30.3308048, -97.6233521)"
479,437, THERMAL DR / WELLS BRANCH PKWY,8,WELLS BRANCH,NO,false,30.4349728,-97.6771927,"(30.4349728, -97.6771927)"
243,191, MENCHACA RD / JONES RD,27,MENCHACA,NO,false,30.2207584,-97.7940674,"(30.2207584, -97.7940674)"
1146,380, RIVERSIDE DR / 35 SVRD,89,RIVERSIDE,NO,false,30.2480335,-97.7357712,"(30.2480335, -97.7357712)"
1392,355, 7TH ST / PLEASANT VALLEY RD,97,PLEASANT VALLEY - NORTH,NORTH/EAST,false,30.2601261,-97.7094955,"(30.2601261, -97.7094955)"
60,814, FREIDRICH LN / TERI RD,6,WOODWARD,NO,true,30.2032909,-97.7539368,"(30.2032909, -97.7539368)"
595,121, LAMAR BLVD / BARTON SPRINGS RD,45,BARTON SPRINGS,NO,false,30.2608624,-97.758522,"(30.2608624, -97.758522)"
341,232, CONGRESS AVE / LIGHTSEY RD,39,CONGRESS - SOUTH,NO,false,30.2296505,-97.7602081,"(30.2296505, -97.7602081)"
720,895, AVERY RANCH BLVD / STAKED PLAINS DR,55,PARMER - WEST,NO,true,30.4941616,-97.7914963,"(30.4941616, -97.7914963)"
139,781, MOPAC EXPY / LA CROSSE AVE,20,SLAUGHTER,NO,true,30.1904659,-97.8732529,"(30.1904659, -97.8732529)"
759,302, 6TH ST / COLORADO ST,60,6TH,NO,false,30.2684174,-97.7441254,"(30.2684174, -97.7441254)"
502,465, STASSNEY LN / TERI RD,15,STASSNEY - EAST,NORTH/EAST,false,30.1912918,-97.7311554,"(30.1912918, -97.7311554)"
1136,423, BRODIE LN / ERNEST ROBLES WAY,88,BRODIE,NO,false,30.2295017,-97.8203506,"(30.2295017, -97.8203506)"
889,4020,"830 BLK W RUNDBERG LN (Little Walnut Creek Library, HEB)",71,RUNDBERG,NO,false,30.3636856,-97.6981583,"(30.3636856, -97.6981583)"
636,103, 38TH ST / LAMAR BLVD,50,38TH,NO,false,30.3051968,-97.7430496,"(30.3051968, -97.7430496)"
262,119, 5TH ST / LAMAR BLVD,29,LAMAR - SOUTH,NO,false,30.2702904,-97.7546005,"(30.2702904, -97.7546005)"
116,714, ST JOHNS AVE / NORTHCREST BLVD,16,ST JOHNS,NO,false,30.3366585,-97.7120438,"(30.3366585, -97.7120438)"
990,275, CONGRESS AVE / 9TH ST,77,CONGRESS - NORTH,NO,false,30.270853,-97.7417526,"(30.270853, -97.7417526)"
699,994, AMHERST DR / PARMER LN,55,PARMER - WEST,NO,false,30.4247303,-97.713562,"(30.4247303, -97.713562)"
260,128, LAMAR BLVD / 9TH ST,29,LAMAR - SOUTH,NO,false,30.2739487,-97.7527771,"(30.2739487, -97.7527771)"
787,314, 5TH ST / CONGRESS AVE,63,5TH,NO,false,30.2671185,-97.7431717,"(30.2671185, -97.7431717)"
820,629, ED BLUESTEIN BLVD / TECHNI CENTER DR,65,MLK - EAST,NO,true,30.2760506,-97.6679153,"(30.2760506, -97.6679153)"
97,940, SPICEWOOD SPRINGS RD / MESA DR,13,STECK,NO,true,30.3715324,-97.757225,"(30.3715324, -97.757225)"
1303,502, BERKMAN DR / BARBARA JORDAN BLVD,93,NON-CORRIDOR,NO,true,30.3023,-97.69987,"(30.3023, -97.69987)"
936,649, BERKMAN DR / BRIARCLIFF BLVD,73,CAMERON - SOUTH,NO,true,30.3140945,-97.6925049,"(30.3140945, -97.6925049)"
833,19, METRIC BLVD / SCOFIELD LN,67,METRIC,NO,false,30.4151459,-97.6883698,"(30.4151459, -97.6883698)"
855,148, CESAR CHAVEZ ST / LAVACA ST,69,LAVACA,SOUTH/WEST,false,30.2640705,-97.7469406,"(30.2640705, -97.7469406)"
249,197, MENCHACA RD / SLAUGHTER LN,27,MENCHACA,NO,false,30.1737366,-97.8237305,"(30.1737366, -97.8237305)"
347,943, CONGRESS AVE / MILTON ST,39,CONGRESS - SOUTH,NO,false,30.2470245,-97.7506256,"(30.2470245, -97.7506256)"
432,840, 11TH ST / NAVASOTA ST (Rosewood Ave),52,12TH - EAST,NO,true,30.2683887,-97.7269135,"(30.2683887, -97.7269135)"
956,259, 15TH ST / BRAZOS ST,74,15TH,NO,false,30.2765484,-97.7381973,"(30.2765484, -97.7381973)"
952,252, 11TH ST / COLORADO ST,75,11TH,NO,false,30.2732372,-97.7428436,"(30.2732372, -97.7428436)"
427,22, 24TH ST / NUECES ST,51,24TH,NO,false,30.2878284,-97.7431412,"(30.2878284, -97.7431412)"
1238,804, BALCONES WOODS DR / RESEARCH BLVD SVRD,93,NON-CORRIDOR,NO,true,30.407938,-97.7455521,"(30.407938, -97.7455521)"
380,756, BURNET RD / WATERFORD CENTRE BLVD,41,BURNET,NO,false,30.3773537,-97.7254715,"(30.3773537, -97.7254715)"
516,543, 1ST ST / BEN WHITE BLVD SVRD,19,SOUTH 1ST - NORTH,NO,false,30.226881,-97.7692413,"(30.226881, -97.7692413)"
180,617,FM 620 RD / NORTH LAKE CREEK PKWY,22,RM 620,NO,false,30.4710636,-97.7902222,"(30.4710636, -97.7902222)"
1047,692, HOWARD LN / 35 SVRD,82,HOWARD,NO,false,30.4242554,-97.6711884,"(30.4242554, -97.6711884)"
1422,165, AIRPORT BLVD / MANOR RD,103,MANOR - WEST,NO,false,30.286293,-97.7063599,"(30.286293, -97.7063599)"
966,219, 15TH ST / SAN ANTONIO ST,74,15TH,NO,false,30.2782192,-97.7440567,"(30.2782192, -97.7440567)"
282,691, LAKELINE MALL DR / 183 HWY SVRD,30,LAKELINE MALL,NO,false,30.4732018,-97.7982635,"(30.4732018, -97.7982635)"
780,187, 5TH ST / BOWIE ST,63,5TH,NO,false,30.2697372,-97.7531738,"(30.2697372, -97.7531738)"
1167,965, ANDERSON MILL RD / DIES RANCH RD,90,ANDERSON MILL WEST,NO,false,30.4660645,-97.843956,"(30.4660645, -97.843956)"
559,55, DEAN KEETON ST / SPEEDWAY ,38,DEAN KEETON,NO,false,30.2894573,-97.7368088,"(30.2894573, -97.7368088)"
203,366, CESAR CHAVEZ ST / PLEASANT VALLEY RD,24,PLEASANT VALLEY,NO,false,30.2529888,-97.7127838,"(30.2529888, -97.7127838)"
1056,94, ANDERSON LN / ROCKWOOD LN,83,ANDERSON,NO,false,30.3597527,-97.738266,"(30.3597527, -97.738266)"
1084,281, GUADALUPE ST / 8TH ST,85,GUADALUPE - SOUTH,NO,false,30.2708721,-97.7455902,"(30.2708721, -97.7455902)"
400,905,IH 35 SVRD / BEN WHITE BLVD SVRD,44,BEN WHITE - EAST,NO,false,30.2157555,-97.7525253,"(30.2157555, -97.7525253)"
1150,376, RIVERSIDE DR / ROYAL CREST DR,89,RIVERSIDE,NO,false,30.241785,-97.7282867,"(30.241785, -97.7282867)"
1316,1007, WELLS BRANCH PKWY / TUDOR HOUSE RD,93,NON-CORRIDOR,NO,true,30.4290409,-97.6412201,"(30.4290409, -97.6412201)"
232,722, SPICEWOOD SPRINGS RD / 183 HWY SVRD,26,MCNEIL/SPICEWOOD SPGS,NO,false,30.4340858,-97.7701492,"(30.4340858, -97.7701492)"
470,434, WILLIAM CANNON DR / BRUSH COUNTRY RD,7,WILLIAM CANNON,NO,false,30.2233868,-97.8416977,"(30.2233868, -97.8416977)"
887,492, RUNDBERG LN / COLLINFIELD DR,71,RUNDBERG,NO,false,30.3653278,-97.7016525,"(30.3653278, -97.7016525)"
1288,458, BURNET RD / GAULT LN,93,NON-CORRIDOR,NO,true,30.4049339,-97.7160492,"(30.4049339, -97.7160492)"
1029,748, LAKE AUSTIN BLVD / VETERANS DR,80,EXPOSITION,NO,true,30.2776871,-97.7718658,"(30.2776871, -97.7718658)"
696,775, PARMER LN / LEGENDARY DR (Riata Vista Circle - West),55,PARMER - WEST,NO,false,30.4372978,-97.7359543,"(30.4372978, -97.7359543)"
12,809, BRAKER LN / RESEARCH BLVD SVRD,1,US 183 - CENTRAL,NO,false,30.4003582,-97.7454987,"(30.4003582, -97.7454987)"
537,983,IH 35 SVRD / 32ND ST,34,IH 35 SRVC RDS,NO,false,30.289299,-97.7234573,"(30.289299, -97.7234573)"
1171,203, 5TH ST / BAYLOR ST,63,5TH,NO,false,30.2708549,-97.7560349,"(30.2708549, -97.7560349)"
213,551, PORTER ST / MONTOPOLIS DR,25,MONTOPOLIS,NO,false,30.2310562,-97.6995697,"(30.2310562, -97.6995697)"
1069,297, 7TH ST / RED RIVER ST,84,7TH - WEST,NO,false,30.2674026,-97.7368164,"(30.2674026, -97.7368164)"
850,26, MARTIN LUTHER KING JR BLVD / SAN JACINTO BLVD,68,MLK - WEST,NO,false,30.2799759,-97.7357101,"(30.2799759, -97.7357101)"
158,271, SLAUGHTER LN / UNITED KINGDOM DR,20,SLAUGHTER,NO,false,30.1739616,-97.8093262,"(30.1739616, -97.8093262)"
190,906,FM 620 RD / EL SALIDO PKWY,22,RM 620,NO,false,30.4580345,-97.8231125,"(30.4580345, -97.8231125)"
1157,619, RIVERSIDE DR / CROSSING PL,89,RIVERSIDE,NO,false,30.231636,-97.7174606,"(30.231636, -97.7174606)"
441,735, NUCKOLS CROSSING RD / PALO BLANCO LN,15,STASSNEY - EAST,NO,true,30.1895466,-97.7412109,"(30.1895466, -97.7412109)"
221,838,5701 BLK MC NEIL DR (YMCA),26,MCNEIL/SPICEWOOD SPGS,NO,false,30.4463997,-97.7342911,"(30.4463997, -97.7342911)"
402,505,IH 35 SVRD / BEN WHITE BLVD SVRD,44,BEN WHITE - EAST,NO,false,30.21702,-97.7518005,"(30.21702, -97.7518005)"
964,221, 15TH ST / LAVACA ST,74,15TH,NO,false,30.2776051,-97.7419281,"(30.2776051, -97.7419281)"
350,934, CONGRESS AVE / GIBSON ST,39,CONGRESS - SOUTH,NO,false,30.2499905,-97.7495117,"(30.2499905, -97.7495117)"
671,936, 51ST ST / DUVAL ST (Bruning Ave),47,AIRPORT,NO,true,30.314209,-97.7199249,"(30.314209, -97.7199249)"
969,216, 15TH ST / WEST AVE,74,15TH,SOUTH/WEST,false,30.2791462,-97.7472839,"(30.2791462, -97.7472839)"
