Signal ID,Location Name,Signal Type,Signal Status,ATD Location ID,COA Intersection ID,Control,Council District(s),Primary St,Cross St,Cross St Segment ID,Landmark,Primary Signal,Secondary Signal(s),Jurisdiction Label,Primary St Segment ID,Signal Eng. Area,Traffic Engineer Area,Turn On Date,Location,Cross St Block,Primary St Block,Signal PM Max Fiscal Year,Pedestrian Signal Type,Pedestrian Button Type,Leading Pedestrian Interval,Date Leading Pedestrian Interval Installed,North/South Pedestrian Interval,East/West Pedestrian Interval,Leading Pedestrian Interval Comment,Bicycle Signal,Bus Stops,Source DB ID,IP Communication status,Comm Status Datetime,Owner,Detection status,Detection Status Date,Construction Note,Construction Note Date,Latitude,Longitude,Modified Date
395, LAKELINE MALL DR / NORTH LAKE CREEK PKWY,TRAFFIC,TURNED_ON,LOC16-001935,5150372,PRIMARY,6, LAKELINE MALL DR, NORTH LAKE CREEK PKWY,3272853,,,,AUSTIN FULL PURPOSE,2038296,NORTHWEST,,11/13/2003,"(30.475256, -97.7939301)",9726,10500,2019,WALK/DONT WALK,,False,,,,,False,"4466, 5223, 5653",5b5c435b97428f168b0e86d0,ONLINE,01/01/2019 09:25:00 AM +0000,COA,OK,10/07/2019 05:00:00 AM +0000,,,30.475256,-97.7939301,04/27/2020 08:58:00 PM +0000
399, 1ST ST / FLOURNOY DR,TRAFFIC,TURNED_ON,LOC16-001955,5151941,PRIMARY,2, 1ST ST, FLOURNOY DR,2025073,,,,AUSTIN FULL PURPOSE,2025060,SOUTHWEST,,03/12/1986,"(30.2038345, -97.7838211)",609,5700,2019,COUNTDOWN,,True,,,4p,,False,,5817c089e052e0422be6c704,ONLINE,07/11/2019 08:25:00 AM +0000,COA,OK,06/16/2017 05:00:00 AM +0000,,,30.2038345,-97.7838211,04/27/2020 08:58:00 PM +0000
327, 38TH ST / WEST AVE,TRAFFIC,TURNED_ON,LOC16-001600,5157054,PRIMARY,9, 38TH ST, WEST AVE,2016403,,,,AUSTIN FULL PURPOSE,2016353,CENTRAL,,03/23/1998,"(30.3044243, -97.7414322)",3700,800,2018,COUNTDOWN,,True,03/25/2020 05:00:00 AM,"4p,8p",,,False,,5817c087e052e0422be6c676,ONLINE,10/11/2017 08:08:00 PM +0000,COA,BROKEN,03/25/2020 05:00:00 AM +0000,,,30.3044243,-97.7414322,03/26/2020 08:36:00 PM +0000
611, JOLLYVILLE RD / BALCONES WOODS DR,TRAFFIC,TURNED_ON,LOC16-003000,5155634,PRIMARY,10, JOLLYVILLE RD, BALCONES WOODS DR,2006458,,,,AUSTIN FULL PURPOSE,2006453,NORTHWEST,,02/19/1985,"(30.407795, -97.7478638)",5101,11127,2020,WALK/DONT WALK,,False,,,,,False,"4658, 4659, 3833, 3809",5b5c436c97428f168b0e874a,ONLINE,08/08/2019 08:25:00 AM +0000,COA,OK,02/24/2020 06:00:00 AM +0000,,,30.407795,-97.7478638,04/22/2020 03:47:00 PM +0000
408, CONGRESS AVE / SHERATON AVE,TRAFFIC,TURNED_ON,LOC16-002000,5153603,PRIMARY,3, CONGRESS AVE, SHERATON AVE,2024623,,,,AUSTIN FULL PURPOSE,2024602,SOUTHWEST,,12/05/1972,"(30.2151566, -97.7687759)",100,4400,2019,WALK/DONT WALK,,True,11/28/2016 06:00:00 AM,,4p,,False,,5817c08ae052e0422be6c716,ONLINE,10/15/2019 08:25:00 AM +0000,COA,OK,06/24/2019 05:00:00 AM +0000,,,30.2151566,-97.7687759,04/27/2020 09:00:00 PM +0000
145, OLTORF ST / 1ST ST,TRAFFIC,TURNED_ON,LOC16-000720,5154726,PRIMARY,"3,9", OLTORF ST, 1ST ST,2023829,,,,AUSTIN FULL PURPOSE,2023830,SOUTHWEST,,08/17/1959,"(30.2421112, -97.7596207)",2301,600,2019,COUNTDOWN,,True,01/29/2020 06:00:00 AM,"2p,6p","4p,8p",FYA delay on all left turns,False,,5b5c435397428f168b0e868e,ONLINE,10/11/2017 08:05:00 PM +0000,COA,BROKEN,04/03/2018 05:00:00 AM +0000,,,30.2421112,-97.7596207,04/05/2020 08:15:00 AM +0000
411, CONGRESS AVE / WILLIAM CANNON DR,TRAFFIC,TURNED_ON,LOC16-002015,5152526,PRIMARY,2, CONGRESS AVE, WILLIAM CANNON DR,2025535,,,,AUSTIN FULL PURPOSE,2025534,SOUTHWEST,,11/10/1976,"(30.1930141, -97.7788773)",100,6400,2019,COUNTDOWN,,True,,"4p,8p","2p,6p",FYA delay on all left turns during walk,False,"5872, 556, 550, 4381, 4384, 3169, 4382, 5313, 551",5817c08ae052e0422be6c71c,ONLINE,04/06/2020 08:25:00 AM +0000,COA,OK,11/03/2014 06:00:00 AM +0000,,,30.1930141,-97.7788773,04/27/2020 09:01:00 PM +0000
874,FM 620 RD / FOUR POINTS DR,TRAFFIC,TURNED_ON,LOC16-004305,5145471,PRIMARY,6,FM 620 RD, FOUR POINTS DR,2008280,,,,AUSTIN FULL PURPOSE,2008262,NORTHWEST,,07/03/2017,"(30.4065952, -97.852478)",11020,7100,2018,WALK/DONT WALK,,False,,,,,False,,5817c0b8e052e0422be6cafb,ONLINE,02/06/2020 09:25:00 AM +0000,COA,OK,06/24/2019 05:00:00 AM +0000,,,30.4065952,-97.852478,04/27/2020 10:03:00 PM +0000
434, WILLIAM CANNON DR / BRUSH COUNTRY RD,TRAFFIC,TURNED_ON,LOC16-002130,5146898,PRIMARY,8, WILLIAM CANNON DR, BRUSH COUNTRY RD,2024508,,,,AUSTIN FULL PURPOSE,3260627,SOUTHWEST,,07/19/1989,"(30.2233868, -97.8416977)",6701,4600,2019,COUNTDOWN,,False,,,,,False,,5817c08be052e0422be6c74a,ONLINE,12/12/2018 09:25:00 AM +0000,COA,UNKNOWN,12/18/2019 06:00:00 AM +0000,,,30.2233868,-97.8416977,04/27/2020 08:59:00 PM +0000
436, METRIC BLVD / CEDAR BEND DR,TRAFFIC,TURNED_ON,LOC16-002140,5162014,PRIMARY,7, METRIC BLVD, CEDAR BEND DR,2006423,,,,AUSTIN FULL PURPOSE,2039288,NORTHWEST,,07/03/2017,"(30.4082737, -97.6969833)",1913,12200,2018,WALK/DONT WALK,APS,False,,,,,False,,5817c08be052e0422be6c74e,ONLINE,12/03/2019 09:25:00 AM +0000,COA,OK,01/04/2018 06:00:00 AM +0000,,,30.4082737,-97.6969833,04/27/2020 08:59:00 PM +0000
467, BRAKER LN / 35 SVRD,TRAFFIC,TURNED_ON,LOC16-002290,5164497,PRIMARY,1, BRAKER LN,IH 35 SVRD,2012605,,,468:  BRAKER LN / 35 SVRD,AUSTIN FULL PURPOSE,2010282,NORTHEAST,,01/29/1985,"(30.3769493, -97.6755829)",11300,800,2019,WALK/DONT WALK,APS,False,,,,,False,,5b5c435f97428f168b0e86f2,ONLINE,01/01/2019 09:25:00 AM +0000,TxDOT,BROKEN,12/19/2017 06:00:00 AM +0000,,,30.3769493,-97.6755829,04/27/2020 08:57:00 PM +0000
201, MARTIN LUTHER KING JR BLVD / CEDAR AVE,TRAFFIC,TURNED_ON,LOC16-000995,5160588,PRIMARY,1, MARTIN LUTHER KING JR BLVD, CEDAR AVE,2017794,,,,AUSTIN FULL PURPOSE,2017793,NORTHEAST,,08/17/1993,"(30.2809563, -97.7142868)",1900,2600,2019,COUNTDOWN,,False,,,,,False,,5817c082e052e0422be6c584,ONLINE,10/11/2017 08:06:00 PM +0000,COA,OK,06/16/2017 05:00:00 AM +0000,,,30.2809563,-97.7142868,04/05/2020 08:15:00 AM +0000
504, BEN WHITE BLVD SVRD / WOODWARD ST,TRAFFIC,TURNED_ON,LOC16-002465,5157007,PRIMARY,"3,2", BEN WHITE BLVD SVRD, WOODWARD ST,2023126,,,,AUSTIN FULL PURPOSE,3212228,SOUTHEAST,,,"(30.2157249, -97.744072)",2070,2019,2019,WALK/DONT WALK,,False,,,,,False,"1233, 4318, 1199, 5663, 4317, 1232",5b5c436597428f168b0e8714,ONLINE,10/05/2019 08:25:00 AM +0000,TxDOT,BROKEN,09/11/2017 05:00:00 AM +0000,,,30.2157249,-97.744072,04/27/2020 08:54:00 PM +0000
516, BRAKER LN / TOM ADAMS DR,TRAFFIC,TURNED_ON,LOC16-002525,5165105,PRIMARY,1, BRAKER LN, TOM ADAMS DR,2012485,,,,AUSTIN FULL PURPOSE,2010362,NORTHEAST,,08/24/1992,"(30.3737679, -97.669014)",11108,1111,2020,WALK/DONT WALK,,False,,,,,False,,5817c090e052e0422be6c7e8,ONLINE,01/01/2019 09:25:00 AM +0000,COA,OK,06/14/2017 05:00:00 AM +0000,,,30.3737679,-97.669014,04/27/2020 09:14:00 PM +0000
521, STASSNEY LN / NUCKOLS CROSSING RD,TRAFFIC,TURNED_ON,LOC16-002550,5157879,PRIMARY,2, STASSNEY LN, NUCKOLS CROSSING RD,2023402,,,,AUSTIN FULL PURPOSE,2023403,SOUTHEAST,,11/03/2005,"(30.1932106, -97.738884)",5011,5100,2019,WALK/DONT WALK,,False,,,,,False,,5817c091e052e0422be6c7f2,OFFLINE,04/24/2020 08:25:00 AM +0000,COA,OK,02/03/2020 06:00:00 AM +0000,,,30.1932106,-97.738884,04/27/2020 09:14:00 PM +0000
534, BURLESON RD / MONTOPOLIS DR,TRAFFIC,TURNED_ON,LOC16-002615,5160558,PRIMARY,2, BURLESON RD, MONTOPOLIS DR,2023216,,,,AUSTIN FULL PURPOSE,2023221,SOUTHEAST,,11/03/1993,"(30.2055626, -97.7165909)",3605,6300,2020,WALK/DONT WALK,,False,,,,,False,,5817c091e052e0422be6c80c,ONLINE,10/11/2017 08:12:00 PM +0000,COA,OK,06/15/2017 05:00:00 AM +0000,,,30.2055626,-97.7165909,04/27/2020 09:13:00 PM +0000
208, 6TH ST / WEST LYNN ST,TRAFFIC,TURNED_ON,LOC16-001025,5154206,PRIMARY,9, 6TH ST, WEST LYNN ST,2020943,,,,AUSTIN FULL PURPOSE,2020948,CENTRAL,,11/18/1983,"(30.274826, -97.7626419)",600,1504,2019,COUNTDOWN,,False,,,,,False,,5817c082e052e0422be6c590,ONLINE,01/01/2020 09:25:00 AM +0000,COA,OK,06/16/2017 05:00:00 AM +0000,,,30.274826,-97.7626419,04/05/2020 08:15:00 AM +0000
194, MENCHACA RD / WILLIAM CANNON DR,TRAFFIC,TURNED_ON,LOC16-000960,5149842,PRIMARY,5, MENCHACA RD, WILLIAM CANNON DR,2041859,,,,AUSTIN FULL PURPOSE,2025145,SOUTHWEST,,07/20/1978,"(30.2029133, -97.8069077)",2000,6800,2019,COUNTDOWN,,False,,,,,False,,5817c081e052e0422be6c576,ONLINE,11/07/2018 09:25:00 AM +0000,COA,OK,08/21/2019 05:00:00 AM +0000,,,30.2029133,-97.8069077,05/07/2020 12:58:00 PM +0000
452, WILLIAM CANNON DR / COOPER LN,TRAFFIC,TURNED_ON,LOC16-002220,5151247,PRIMARY,2, WILLIAM CANNON DR, COOPER LN,2025328,,,,AUSTIN FULL PURPOSE,2025329,SOUTHWEST,,01/01/1900,"(30.1985073, -97.7911224)",6601,900,2019,WALK/DONT WALK,,False,,,,,False,,5817c08de052e0422be6c76e,ONLINE,10/11/2017 08:10:00 PM +0000,COA,OK,03/13/2019 05:00:00 AM +0000,,,30.1985073,-97.7911224,05/07/2020 04:33:00 PM +0000
355, 7TH ST / PLEASANT VALLEY RD,TRAFFIC,TURNED_ON,LOC16-001740,5161138,PRIMARY,3, 7TH ST, PLEASANT VALLEY RD,2041261,,,,AUSTIN FULL PURPOSE,2019219,CENTRAL,,01/24/1973,"(30.2601261, -97.7094955)",500,2750,2019,WALK/DONT WALK,,False,,,,,False,,5817c088e052e0422be6c6ae,ONLINE,04/26/2019 08:25:00 AM +0000,COA,OK,06/19/2018 05:00:00 AM +0000,,,30.2601261,-97.7094955,04/10/2020 05:35:00 PM +0000
351, 7TH ST / COMAL ST,TRAFFIC,TURNED_ON,LOC16-001720,5159325,PRIMARY,"3,1", 7TH ST, COMAL ST,2019011,,,,AUSTIN FULL PURPOSE,2019012,CENTRAL,,10/24/1956,"(30.2639542, -97.7261353)",700,1500,2019,WALK/DONT WALK,,True,01/31/2020 06:00:00 AM,"4p,8p",,,False,,5817c088e052e0422be6c6a6,ONLINE,10/11/2017 08:09:00 PM +0000,COA,OK,03/29/2019 05:00:00 AM +0000,,,30.2639542,-97.7261353,04/24/2020 12:37:00 PM +0000
324, WEST GATE BLVD / LAMAR BLVD SVRD,TRAFFIC,TURNED_ON,LOC16-001585,5150362,PRIMARY,5, WEST GATE BLVD, LAMAR BLVD SVRD,3212678,,,323:  WEST GATE BLVD / LAMAR BLVD SVRD,AUSTIN FULL PURPOSE,2024149,SOUTHWEST,,08/13/1973,"(30.2319736, -97.8005447)",4545,4500,2019,UNKNOWN,,False,,,,,False,,5817c086e052e0422be6c670,ONLINE,11/07/2018 09:25:00 AM +0000,TxDOT,OK,10/04/2016 05:00:00 AM +0000,,,30.2319736,-97.8005447,04/27/2020 08:54:00 PM +0000
214, ENFIELD RD / WEST LYNN ST,TRAFFIC,TURNED_ON,LOC16-001050,5154815,PRIMARY,9, ENFIELD RD, WEST LYNN ST,2020655,,,,AUSTIN FULL PURPOSE,2020656,CENTRAL,,08/02/1951,"(30.282774, -97.7578201)",1500,1600,2019,WALK/DONT WALK,,False,,,,,False,,5817c082e052e0422be6c59a,ONLINE,10/11/2017 08:07:00 PM +0000,COA,OK,06/16/2017 05:00:00 AM +0000,,,30.282774,-97.7578201,04/05/2020 08:15:00 AM +0000
536,FM 2222 RD / CITY PARK RD,TRAFFIC,TURNED_ON,LOC16-002625,5150327,PRIMARY,10,FM 2222 RD, CITY PARK RD,3329832,,,,AUSTIN FULL PURPOSE,2045287,NORTHWEST,,12/31/1899,"(30.3658009, -97.7974396)",5914,6200,2019,WALK/DONT WALK,,False,,,,,False,,5817c092e052e0422be6c810,ONLINE,09/13/2019 08:25:00 AM +0000,COA,OK,02/06/2019 06:00:00 AM +0000,,,30.3658009,-97.7974396,04/27/2020 09:12:00 PM +0000
539, METRIC BLVD / LAMPLIGHT VILLAGE AVE,TRAFFIC,TURNED_ON,LOC16-002640,5162179,PRIMARY,7, METRIC BLVD, LAMPLIGHT VILLAGE AVE,2006375,,,,AUSTIN FULL PURPOSE,2039288,NORTHWEST,,06/01/1995,"(30.4107037, -97.6955185)",12300,12200,2018,WALK/DONT WALK,,False,,,,,False,"4833, 3041, 2566, 2545, 4771, 2544",5817c092e052e0422be6c816,ONLINE,12/03/2019 09:25:00 AM +0000,COA,OK,02/25/2020 06:00:00 AM +0000,,,30.4107037,-97.6955185,04/27/2020 09:12:00 PM +0000
238, CESAR CHAVEZ ST / WALTER SEAHOLM DR,TRAFFIC,TURNED_ON,LOC16-001170,5155385,PRIMARY,9, CESAR CHAVEZ ST, WALTER SEAHOLM DR,3426104,,,,AUSTIN FULL PURPOSE,3426176,CENTRAL,,08/24/2016,"(30.266, -97.75353)",100,816,2018,COUNTDOWN,APS,True,12/19/2019 06:00:00 AM,,,"FYA3 for N/S Ped, FYA5 for E/W Ped both Delays (4 sec)",False,,5817c083e052e0422be6c5ca,ONLINE,02/23/2020 09:25:00 AM +0000,COA,OK,03/27/2020 05:00:00 AM +0000,,,30.266,-97.75353,04/05/2020 08:15:00 AM +0000
292, 7TH ST / COLORADO ST,TRAFFIC,TURNED_ON,LOC16-001425,5156810,PRIMARY,9, 7TH ST, COLORADO ST,2018634,,,,AUSTIN FULL PURPOSE,2018635,CENTRAL,,07/03/2017,"(30.2693481, -97.7437744)",700,200,2019,COUNTDOWN,,True,12/19/2019 06:00:00 AM,"4p,8p",2p,,False,,5817c085e052e0422be6c630,ONLINE,10/02/2019 08:25:00 AM +0000,COA,NO DETECTION,,,,30.2693481,-97.7437744,04/05/2020 08:15:00 AM +0000
879,FM 620 RD / WILSON PARKE AVE,TRAFFIC,TURNED_ON,LOC16-004330,5145963,PRIMARY,6,FM 620 RD, WILSON PARKE AVE,2008145,,,,AUSTIN FULL PURPOSE,2008144,NORTHWEST,,06/05/2003,"(30.416769, -97.8473129)",11701,8116,2018,WALK/DONT WALK,,False,,,,,False,,5817c0bae052e0422be6cb0a,ONLINE,02/06/2020 09:25:00 AM +0000,COA,OK,06/26/2017 05:00:00 AM +0000,,,30.416769,-97.8473129,04/27/2020 10:02:00 PM +0000
343, ESCARPMENT BLVD / CONVICT HILL RD,TRAFFIC,TURNED_ON,LOC16-001680,5144668,PRIMARY,8, ESCARPMENT BLVD, CONVICT HILL RD,2024329,,,,AUSTIN FULL PURPOSE,2024328,SOUTHWEST,,02/27/1998,"(30.2257957, -97.86866)",6301,7200,2019,WALK/DONT WALK,,False,,,,,False,,5817c087e052e0422be6c696,ONLINE,03/24/2020 08:25:00 AM +0000,COA,OK,06/03/2019 05:00:00 AM +0000,,,30.2257957,-97.86866,04/05/2020 08:15:00 AM +0000
350, 7TH ST / ATTAYAC ST,TRAFFIC,TURNED_ON,LOC16-001715,5158993,PRIMARY,"3,1", 7TH ST, ATTAYAC ST,2019007,,,,AUSTIN FULL PURPOSE,2018936,CENTRAL,,09/14/1955,"(30.2650185, -97.7290802)",600,1201,2019,WALK/DONT WALK,,False,,,,,False,,5817c087e052e0422be6c6a4,ONLINE,10/11/2017 08:09:00 PM +0000,COA,BROKEN,02/07/2019 06:00:00 AM +0000,,,30.2650185,-97.7290802,04/05/2020 08:15:00 AM +0000
890, OLTORF ST / SCHRIBER ST,TRAFFIC,TURNED_ON,LOC16-004385,5156987,PRIMARY,9, OLTORF ST, SCHRIBER ST,2022770,,,,AUSTIN FULL PURPOSE,2022771,SOUTHWEST,,01/02/2001,"(30.2346802, -97.7436829)",2201,900,2019,COUNTDOWN,,True,03/14/2019 05:00:00 AM,"4p,8p",,,False,,5817c0bce052e0422be6cb27,ONLINE,05/13/2017 04:58:00 AM +0000,COA,OK,06/26/2017 05:00:00 AM +0000,,,30.2346802,-97.7436829,04/27/2020 09:25:00 PM +0000
570, SLAUGHTER LN / CULLEN LN,TRAFFIC,TURNED_ON,LOC16-002795,5151330,PRIMARY,"5,2", SLAUGHTER LN, CULLEN LN,2027923,,,,AUSTIN FULL PURPOSE,2027890,SOUTHWEST,,09/28/2006,"(30.1671963, -97.7909317)",9101,126,2020,WALK/DONT WALK,,False,,,,,False,,5817c094e052e0422be6c856,ONLINE,05/15/2019 08:25:00 AM +0000,COA,OK,06/15/2017 05:00:00 AM +0000,,,30.1671963,-97.7909317,04/27/2020 09:10:00 PM +0000
545, BEN WHITE BLVD SVRD / BANISTER LN,TRAFFIC,TURNED_ON,LOC16-002670,5152396,PRIMARY,5, BEN WHITE BLVD SVRD, BANISTER LN,2026303,,,546:  BEN WHITE BLVD SVRD / BANISTER LN,AUSTIN FULL PURPOSE,2026359,SOUTHWEST,,04/01/1982,"(30.2281132, -97.7791214)",4101,1200,2019,COUNTDOWN,,False,,,,,False,"2176, 6002, 4236, 1761, 2221, 1762, 5608, 2220, 1760",5817c092e052e0422be6c822,OFFLINE,03/08/2020 08:25:00 AM +0000,TxDOT,OK,05/10/2019 05:00:00 AM +0000,,,30.2281132,-97.7791214,04/05/2020 08:15:00 AM +0000
574, 5TH ST / CAMPBELL ST,TRAFFIC,TURNED_ON,LOC16-002815,5153901,PRIMARY,9, 5TH ST, CAMPBELL ST,2020944,,,,AUSTIN FULL PURPOSE,2020980,CENTRAL,,08/05/2010,"(30.2748566, -97.7648392)",500,1600,2020,COUNTDOWN,,False,,,,,False,,5817c094e052e0422be6c85f,ONLINE,01/01/2020 09:25:00 AM +0000,COA,OK,06/15/2017 05:00:00 AM +0000,,,30.2748566,-97.7648392,04/27/2020 09:09:00 PM +0000
598, DESSAU RD / WANDERING WAY,TRAFFIC,TURNED_ON,LOC16-002935,5165227,PRIMARY,1, DESSAU RD, WANDERING WAY,2012476,,,,AUSTIN FULL PURPOSE,2012477,NORTHEAST,,01/25/1999,"(30.369976, -97.6674728)",11116,11111,2018,WALK/DONT WALK,,False,,,,,False,,5817c096e052e0422be6c894,ONLINE,01/01/2019 09:25:00 AM +0000,COA,OK,01/11/2020 06:00:00 AM +0000,,,30.369976,-97.6674728,04/27/2020 09:08:00 PM +0000
605,4101 BLK W WILLIAM CANNON DR (COSTCO),TRAFFIC,TURNED_ON,LOC16-003020,,PRIMARY,8, WILLIAM CANNON DR,  ,,COSTCO,,,AUSTIN FULL PURPOSE,3260646,SOUTHWEST,,12/07/2006,"(30.2224102, -97.8390427)",,4101,2019,WALK/DONT WALK,,False,,,,,False,,5817c096e052e0422be6c8a3,ONLINE,11/07/2018 09:25:00 AM +0000,COA,OK,06/15/2019 05:00:00 AM +0000,,,30.2224102,-97.8390427,05/08/2020 01:02:00 PM +0000
409, CONGRESS AVE / STASSNEY LN,TRAFFIC,TURNED_ON,LOC16-002005,5152923,PRIMARY,"3,2", CONGRESS AVE, STASSNEY LN,3261177,,,,AUSTIN FULL PURPOSE,2025009,SOUTHWEST,,,"(30.204942, -97.77479)",100,5536,2019,WALK/DONT WALK,,False,,,,,False,"4275, 546, 4276, 5871, 560, 559, 5363",5817c08ae052e0422be6c718,ONLINE,10/11/2017 08:10:00 PM +0000,COA,OK,06/16/2017 05:00:00 AM +0000,,,30.204942,-97.77479,04/27/2020 09:01:00 PM +0000
423, BRODIE LN / ERNEST ROBLES WAY,TRAFFIC,TURNED_ON,LOC16-002075,5148691,PRIMARY,, BRODIE LN, ERNEST ROBLES WAY,3261416,,,,SUNSET VALLEY FULL PURPOSE,3261455,SOUTHWEST,,11/15/1991,"(30.2295017, -97.8203506)",4100,5300,2019,WALK/DONT WALK,,False,,,,,False,,5817c08be052e0422be6c734,ONLINE,11/28/2018 09:25:00 AM +0000,Sunset Valley,NO DETECTION,,,,30.2295017,-97.8203506,04/27/2020 09:01:00 PM +0000
373, BRODIE LN / CAPISTRANO TRL,TRAFFIC,TURNED_ON,LOC16-001830,5145328,PRIMARY,, BRODIE LN, CAPISTRANO TRL,2027894,,,,AUSTIN 2 MILE ETJ,2027902,SOUTHWEST,,08/18/1995,"(30.1684589, -97.8601532)",3501,11210,2019,WALK/DONT WALK,,False,,,,,False,,5817c088e052e0422be6c6d2,OFFLINE,07/03/2018 08:25:00 AM +0000,Travis County,OK,06/16/2017 05:00:00 AM +0000,,,30.1684589,-97.8601532,04/05/2020 08:15:00 AM +0000
506,IH 35 SVRD / BEN WHITE BLVD SVRD,TRAFFIC,TURNED_ON,LOC16-002475,5155881,PRIMARY,"3,2",IH 35 SVRD, BEN WHITE BLVD SVRD,3212436,,,904: IH 35 SVRD / BEN WHITE BLVD SVRD,AUSTIN FULL PURPOSE,2041719,SOUTHEAST,,01/19/2006,"(30.215517, -97.7512589)",1300,4015,2019,COUNTDOWN,APS,False,,,,,False,,5b5c436697428f168b0e871f,ONLINE,10/11/2017 08:11:00 PM +0000,TxDOT,BROKEN,09/11/2017 05:00:00 AM +0000,,,30.215517,-97.7512589,04/27/2020 09:06:00 PM +0000
606, LAKELINE BLVD / PECAN PARK BLVD,TRAFFIC,TURNED_ON,LOC16-003025,5149185,PRIMARY,6, LAKELINE BLVD, PECAN PARK BLVD,3272816,,,,AUSTIN FULL PURPOSE,2038005,NORTHWEST,,07/31/2008,"(30.4768543, -97.8072205)",11500,2900,2020,WALK/DONT WALK,,False,,,,,False,5881,5817c096e052e0422be6c8a5,ONLINE,01/01/2019 09:25:00 AM +0000,COA,OK,06/16/2017 05:00:00 AM +0000,,,30.4768543,-97.8072205,04/27/2020 09:13:00 PM +0000
610, LAMAR BLVD / LONGSPUR BLVD,TRAFFIC,TURNED_ON,LOC16-002995,5162396,PRIMARY,4, LAMAR BLVD, LONGSPUR BLVD,2039835,,,,AUSTIN FULL PURPOSE,2010567,NORTHEAST,,06/12/2008,"(30.3673611, -97.6945877)",401,9800,2020,COUNTDOWN,,False,,,,,False,,5817c096e052e0422be6c8ae,ONLINE,01/01/2019 09:25:00 AM +0000,COA,OK,06/16/2017 05:00:00 AM +0000,,,30.3673611,-97.6945877,04/27/2020 09:13:00 PM +0000
415, CONGRESS AVE / BEN WHITE BLVD SVRD,TRAFFIC,TURNED_ON,LOC16-002035,5154265,PRIMARY,3, CONGRESS AVE, BEN WHITE BLVD SVRD,2026351,,,416:  CONGRESS AVE / BEN WHITE BLVD SVRD,AUSTIN FULL PURPOSE,2026341,SOUTHWEST,,01/14/1972,"(30.2234097, -97.7635956)",100,3900,2019,WALK/DONT WALK,,False,,,,,False,,5817c08ae052e0422be6c724,ONLINE,03/04/2020 09:25:00 AM +0000,TxDOT,NO DETECTION,,,,30.2234097,-97.7635956,04/05/2020 08:15:00 AM +0000
421, ESCARPMENT BLVD / WILLIAM CANNON DR,TRAFFIC,TURNED_ON,LOC16-002065,5144930,PRIMARY,8, ESCARPMENT BLVD, WILLIAM CANNON DR,2026506,,,,AUSTIN FULL PURPOSE,2024216,SOUTHWEST,,10/08/1992,"(30.2299938, -97.8645477)",5901,6900,2019,WALK/DONT WALK,,False,,,,,False,"3204, 3199, 3200, 3203",5817c08ae052e0422be6c730,ONLINE,03/13/2020 08:25:00 AM +0000,COA,BROKEN,02/05/2019 06:00:00 AM +0000,,,30.2299938,-97.8645477,04/05/2020 08:15:00 AM +0000
912,11300 BLK N FM 620 RD (HEB Driveway),TRAFFIC,TURNED_ON,LOC16-004490,,PRIMARY,6,FM 620 RD,  ,,HEB Driveway,,,AUSTIN LTD,3390049,NORTHWEST,,06/23/2012,"(30.4527912, -97.8285446)",,11300,2018,NONE,,False,,,,,False,,5817c0c3e052e0422be6cb67,ONLINE,04/22/2020 08:25:00 AM +0000,COA,OK,06/26/2017 05:00:00 AM +0000,,,30.4527912,-97.8285446,04/27/2020 09:19:00 PM +0000
440, NORTHLAND DR / BALCONES DR,TRAFFIC,TURNED_ON,LOC16-002160,5154729,PRIMARY,10, NORTHLAND DR, BALCONES DR,2013486,,,,AUSTIN FULL PURPOSE,2013457,NORTHWEST,,11/14/1969,"(30.3374195, -97.7570496)",5400,3400,2018,WALK/DONT WALK,APS,False,,,,,False,"2476, 4650, 1879, 1881, 1925",5817c08be052e0422be6c756,ONLINE,03/02/2020 09:25:00 AM +0000,COA,BROKEN,02/12/2019 06:00:00 AM +0000,,,30.3374195,-97.7570496,04/05/2020 08:15:00 AM +0000
613, CAMERON RD / NORTHRIDGE DR,TRAFFIC,TURNED_ON,LOC16-003035,5161782,PRIMARY,4, CAMERON RD, NORTHRIDGE DR,2015555,,,,AUSTIN FULL PURPOSE,2015494,NORTHEAST,,02/25/2009,"(30.3158131, -97.7015381)",1200,5720,2020,WALK/DONT WALK,,False,,,,,False,,5b5c436d97428f168b0e874d,ONLINE,01/01/2019 09:25:00 AM +0000,COA,OK,04/10/2019 05:00:00 AM +0000,,,30.3158131,-97.7015381,04/27/2020 09:13:00 PM +0000
488, MANOR RD / BERKMAN DR,TRAFFIC,TURNED_ON,LOC16-002395,5162218,PRIMARY,"9,1", MANOR RD, BERKMAN DR,3365380,,,,AUSTIN FULL PURPOSE,2017302,NORTHEAST,,09/28/1973,"(30.2890873, -97.6985397)",3700,3500,2019,WALK/DONT WALK,,False,,,,,False,"1587, 1635, 4524, 1636",5817c08ee052e0422be6c7b4,ONLINE,11/20/2019 09:25:00 AM +0000,COA,OK,08/01/2017 05:00:00 AM +0000,,,30.2890873,-97.6985397,04/05/2020 08:15:00 AM +0000
