PERMIT_ID,CALENDAR_YEAR,FISCAL_YEAR,PERMIT_LOCATION_NAME,PERMIT_NUMBER,PERMIT_CONDITION,PERMIT_DESCRIPTION,PERMIT_IN_DATE,PERMIT_EXPIRE_DATE,PERMIT_FINAL_DATE,PERMIT_PARENT_ID,PERMIT_STATUS,PERMIT_SUB_TYPE,PERMIT_WORK_TYPE,INSTALLATION_DATE,REMOVAL_DATE,BANNER_DIRECTION,BANNER_LOCATION,ENGINEERING_REQ,ILLUMINATION_TYPE,SIGN_IN_ETJ,SIGN_VARIANCE_REQ,SUBMITTED_501C3,TOTAL_SIGN_FACE_AREA,CITY,STATE,ZIP_CODE,COUNCIL_DISTRICT,LATITUDE,LONGITUDE,APPLICANT_NAME,APPLICANT_ORGANIZATION,geocoded_column,Single Member Council Districts,"Boundaries: Zip Code Tabulation Areas, 2017",BOUNDARIES_single_member_districts,Neighborhood Planning Areas,Community Registry,Zipcodes
12368535,FY 2019,FY 2020,11913 RANCHO ALTO ROAD,2019-227465 SB,Sign area may not exceed Neighborhood Commercial-10% of facade area of first 15 ft. of bldg. height,"""FW"" Logo with ""FUELWISE"" Channel letters illuminated-north elevation",11/22/2019 03:09:39 PM,07/27/2020 12:00:00 AM,,,Active,Sign Permit,Wall,,,,,true,Internal,false,false,,37.5,AUSTIN,TX,78748,5,30.14893832,-97.84225217,Hussain Contractor,Ezzi Signs,,,,,,,
12441583,FY 2020,FY 2020,6210 E US 290 HWY  WB,2020-047305 SB,Sign area may not exceed Expressway Corridor-20% of facade area of first 15 ft. of bldg. height,Install monument sign. Austin Regional Clinic. South East elevation,03/19/2020 02:39:10 PM,09/15/2020 02:39:11 PM,,,Final,Sign Permit,Freestanding,,,,,true,Internal,false,false,,33,AUSTIN,TX,78752,4,30.32294041,-97.70193396,Mr Kevin Hull,Texas Custom Signs,,,,,,,
12312619,FY 2019,FY 2019,10515 N MOPAC EXPRESSWAY NB Bldg A,2019-179389 SB,Sign area may not exceed Scenic Roadway-10% of facade area of first 15 ft. of bldg. height,Install an Illuminated cabinet. Board & Brush,09/04/2019 10:17:43 AM,01/30/2020 11:16:52 AM,01/30/2020 11:16:52 AM,,Final,Sign Permit,Wall,,,,,true,Internal,false,false,,16.71,AUSTIN,TX,78759,7,30.39160434,-97.73244813,Mr Kevin Hull,Texas Custom Signs,,,,,,,
12118434,FY 2019,FY 2019,1316 W BRAKER LANE,2019-008004 SB,Sign area may not exceed Neighborhood Commercial-10% of facade area of first 15 ft. of bldg. height,install new atm sign,01/14/2019 10:06:06 AM,03/24/2020 12:10:20 PM,03/24/2020 12:10:20 PM,,Final,Sign Permit,Wall,,,,,false,Internal,false,false,,3,AUSTIN,TX,78758,7,30.38616467,-97.69504068,Chris Wilke,Baker's Signs & Manufacturing Inc,,,,,,,
12272949,FY 2019,FY 2019,110 W SLAUGHTER LANE,2019-145639 SB,Sign area may not exceed Scenic Roadway-10% of facade area of first 15 ft. of bldg. height,19-1496 NORTH VALERO CANOPY FACING AWAY FROM SLAUGHTER 110 W SLAUGHTER LN,07/05/2019 11:44:05 AM,10/12/2020 12:00:00 AM,07/18/2019 11:11:58 AM,,Active,Sign Permit,Awning,,,,,true,Internal,false,false,,318,AUSTIN,TX,78748,2,30.16743327,-97.78792265,Stormi Wolf,Comet Signs LLC,,,,,,,
12389725,FY 2020,FY 2020,9401 S IH 35  NB,2020-002328 SB,Sign area may not exceed Commercial-20% of facade area of first 15 ft. of bldg. height,install channel letters. Floor & Decor. Sign F,01/07/2020 02:37:37 PM,07/05/2020 02:37:37 PM,,,Active,Sign Permit,Wall,,,,,true,Internal,false,false,,243,AUSTIN,TX,78744,5,30.16266228,-97.78700759,Mr Kevin Hull,Texas Custom Signs,,,,,,,
12448346,FY 2020,FY 2020,8023 BURNET ROAD,2020-053150 SB,Sign area may not exceed Commercial-20% of facade area of first 15 ft. of bldg. height,"Install set of trimless aluminum, internally illuminated, channel letters""Kitchen United Mix"", south elevation",03/31/2020 05:03:46 PM,09/27/2020 05:03:47 PM,,,Active,Sign Permit,Wall,,,,,true,Internal,false,false,,58.23,AUSTIN,TX,78757,7,30.35911059,-97.72983267,Jennifer Garcia,,,,,,,,
12404543,FY 2020,FY 2020,2100 1/2 E. 7th St.,2020-015109 SB,,"OTS Banner. ""Congratulations Graduates"". Linker #64. 04/27/20-05/11/20.",01/31/2020 07:31:04 AM,01/30/2021 07:31:04 AM,,,In Review,Banner Permit,Banner,,05/11/2020 12:00:00 AM,West,2100 1/2 E. 7th St.,,,,,,,,,,,,,Linda Y. Jackson,Huston-Tillotson University,,,,,,,
12265336,FY 2019,FY 2019,6116 1/2 Manchaca Rd.,2019-139086 SB,,"OTS Banner. ""Headwaters School Open House"". Linker #31. 11/04/19-11/18/19.",06/24/2019 09:20:15 AM,06/23/2020 09:20:16 AM,,,Active,Banner Permit,Banner,,,North,6116 1/2 Manchaca Rd.,,,,,,,,,,,,,Cait Taylor,Headwaters School,,,,,,,
12393243,FY 2020,FY 2020,6301 W PARMER LANE Unit 602,2020-005311 SB,Sign area may not exceed Scenic Roadway-10% of facade area of first 15 ft. of bldg. height,Green Herbal Care Reverse channel letters mounted on backer panel and raceway,01/13/2020 02:13:02 PM,07/11/2020 02:13:02 PM,,,Active,Sign Permit,Wall,,,,,true,Internal,true,false,,34.23,AUSTIN,TX,78729,,30.44531377,-97.74371171,Cassandra Rodriguez,CND Signs,,,,,,,
12272958,FY 2019,FY 2019,110 W SLAUGHTER LANE,2019-145644 SB,Sign area may not exceed Scenic Roadway-10% of facade area of first 15 ft. of bldg. height,19-1496 EAST VALERO CANOPY  FACING AWAY FROM CONGRESS AVE 110 W SLAUGHTER LN,07/05/2019 11:52:27 AM,10/12/2020 12:00:00 AM,07/18/2019 11:19:08 AM,,Active,Sign Permit,Awning,,,,,true,Internal,false,false,,150,AUSTIN,TX,78748,2,30.16743327,-97.78792265,Stormi Wolf,Comet Signs LLC,,,,,,,
12373895,FY 2019,FY 2020,4211 S LAMAR BOULEVARD NB Bunit 3,2019-231776 SB,Sign area may not exceed Expressway Corridor-20% of facade area of first 15 ft. of bldg. height,Existing Front Lit Channel letters mounted on raceway-Freedom Eyecare-West elevation,12/04/2019 06:01:33 PM,01/31/2020 08:44:18 AM,01/31/2020 08:44:18 AM,,Final,Sign Permit,Wall,,,,,true,Internal,false,false,,28.64,AUSTIN,TX,78704,5,30.23424434,-97.79259466,Cassandra Rodriguez,CND Signs,,,,,,,
12170315,FY 2019,FY 2019,3700 PAYLOAD PASS,2019-051874 SB,Sign area may not exceed Commercial-20% of facade area of first 15 ft. of bldg. height,Install front lit cabinet on steel pole. SoCo Village,04/05/2019 08:29:34 AM,07/28/2020 12:00:00 AM,,,Active,Sign Permit,Freestanding,,,,,true,Internal,false,false,,140,AUSTIN,TX,78704,3,30.22304732,-97.75528838,Mr Kevin Hull,Texas Custom Signs,,,,,,,
12369560,FY 2019,FY 2020,11913 RANCHO ALTO ROAD,2019-228249 SB,Sign area may not exceed Neighborhood Commercial-10% of facade area of first 15 ft. of bldg. height,"Sign B ""FW"" logo on canopy wall sign. -west elevation",11/25/2019 02:14:49 PM,07/27/2020 12:00:00 AM,,,Active,Sign Permit,Wall,,,,,true,Internal,false,false,,4.5,AUSTIN,TX,78748,5,30.14893832,-97.84225217,Hussain Contractor,Ezzi Signs,,,,,,,
12339796,FY 2019,FY 2020,5789 AIRPORT BOULEVARD,2019-203367 SB,Sign area may not exceed Commercial-20% of facade area of first 15 ft. of bldg. height,Install channel letters. BPL Plasma-west elevation,10/08/2019 02:26:50 PM,02/12/2020 10:03:42 AM,02/12/2020 10:03:42 AM,,Final,Sign Permit,Wall,,,,,true,Internal,false,false,,38,AUSTIN,TX,78752,4,30.32269349,-97.71432087,Mr Kevin Hull,Texas Custom Signs,,,,,,,
12339540,FY 2019,FY 2020,515 CONGRESS AVENUE,2019-203139 SB,Sign area approved by Historic and must comply with the approved plans.,"Install LED illuminated channel letters on raceway reading ""Bank of America"" facing West",10/08/2019 11:41:47 AM,04/05/2020 11:41:48 AM,,,Active,Sign Permit,Wall,,,,,true,Internal,false,false,,39.6,AUSTIN,TX,78701,9,30.26767857,-97.74248354,Jennifer Garcia,,,,,,,,
12395747,FY 2020,FY 2020,4601 N LAMAR BOULEVARD Bunit 501,2020-007406 SB,Sign area may not exceed Commercial-20% of facade area of first 15 ft. of bldg. height,Install push through light cabinet. Perspire Sauna Studio,01/16/2020 01:06:03 PM,07/14/2020 01:06:05 PM,,,Active,Sign Permit,Wall,,,,,true,Internal,false,false,,35,AUSTIN,TX,78751,9,30.31501704,-97.73546934,Mr Kevin Hull,Texas Custom Signs,,,,,,,
12410177,FY 2020,FY 2020,2800 1/2 S. Lamar Blvd.,2020-019880 SB,,"OTS Banner. ""Turkey Trot"". Linker #24. 11/16/20-11/30/20.",02/10/2020 10:25:47 AM,02/09/2021 10:25:47 AM,,12410173,In Review,Banner Permit,Banner,,,South,2800 1/2 S. Lamar Blvd.,,,,,,,,,,,,,Alexandra Villafranca,Thundercould Subs,,,,,,,
12399508,FY 2020,FY 2020,4323 S CONGRESS AVENUE,2020-010718 SB,Sign area may not exceed Commercial-20% of facade area of first 15 ft. of bldg. height,20-0114 ST ELMO WEST SIGN 4323 S CONGRESS,01/23/2020 11:50:52 AM,07/21/2020 11:50:53 AM,,,Active,Sign Permit,Wall,,,,,true,Internal,false,false,,330,AUSTIN,TX,78745,3,30.21845282,-97.76444885,Stormi Wolf,Comet Signs LLC,,,,,,,
12387542,FY 2020,FY 2020,7710 N FM 620 ROAD,2020-000440 SB,Sign area may not exceed Scenic Roadway-10% of facade area of first 15 ft. of bldg. height,install internally illuminated wall sign. Little Sunshine,01/02/2020 03:30:44 PM,06/30/2020 03:30:45 PM,,,Active,Sign Permit,Wall,,,,,true,Internal,false,false,,34,AUSTIN,TX,78726,6,30.41080092,-97.85164198,Mr Kevin Hull,Texas Custom Signs,,,,,,,
12417781,FY 2020,FY 2020,201 1/2 E. Martin Luther King Blvd.,2020-026563 SB,,"OTS Banner. ""Texas Book Festival"". Linker #5. 10/27/20-11/10/20.",02/18/2020 02:00:16 PM,02/17/2021 02:00:16 PM,,12417778,Active,Banner Permit,Banner,,,West,201 1/2 E. Martin Luther King Blvd.,,,,,,,,,,,,,Nicole Wielga,Texas Book Festival,,,,,,,
12326377,FY 2019,FY 2019,4101 W PARMER LANE Unit  D,2019-191108 SB,Sign area may not exceed Scenic Roadway-10% of facade area of first 15 ft. of bldg. height,installation of new wall signage for Green Care Massage,09/25/2019 09:52:35 AM,02/25/2020 12:28:06 PM,02/25/2020 12:28:06 PM,,Final,Sign Permit,Wall,,,,,true,Internal,false,false,,44,AUSTIN,TX,78727,7,30.42546339,-97.71685728,,Newstate Advertising Austin,,,,,,,
12402776,FY 2020,FY 2020,2100 SAN ANTONIO STREET,2020-013531 SB,Sign area may not exceed UNO-20% of facade area of first 15 ft. of bldg. height,ION2100 SAN ANTONIOWALL SIGN NON ILLUMINATED,01/29/2020 10:59:03 AM,07/27/2020 10:59:04 AM,,,Final,Sign Permit,Wall,,,,,true,Internal,false,false,,67.5,AUSTIN,TX,78705,9,30.2841845,-97.74313011,Ms. Ann Lewis,LEWIS SIGN,,,,,,,
12329613,FY 2019,FY 2019,1807 W SLAUGHTER LANE Unit 100,2019-193951 SB,Sign area may not exceed Scenic Roadway-10% of facade area of first 15 ft. of bldg. height,Brick's Pub REverse Channel letters,09/30/2019 03:01:21 PM,09/15/2020 12:00:00 AM,,,Active,Sign Permit,Wall,,,,,true,Internal,false,false,,24.66,AUSTIN,TX,78748,5,30.17264889,-97.82255238,Cassandra Rodriguez,CND Signs,,,,,,,
12441560,FY 2020,FY 2020,6210 E US 290 HWY  WB,2020-047282 SB,Sign area may not exceed Expressway Corridor-20% of facade area of first 15 ft. of bldg. height,Install channel letters. Austin Regional Clinic. NE elevation,03/19/2020 02:21:16 PM,09/15/2020 02:21:17 PM,,,Active,Sign Permit,Wall,,,,,true,Internal,false,false,,97,AUSTIN,TX,78752,4,30.32294041,-97.70193396,Mr Kevin Hull,Texas Custom Signs,,,,,,,
12445000,FY 2020,FY 2020,9001 CAMERON ROAD,2020-050282 SB,Sign area may not exceed Scenic Roadway-10% of facade area of first 15 ft. of bldg. height,Channel letter sign with vinyl installed directly to the wall.,03/25/2020 03:01:09 PM,09/21/2020 03:01:10 PM,,,Active,Sign Permit,Wall,,,,,true,Internal,false,false,,9,AUSTIN,TX,78754,1,30.34642169,-97.67688574,Jeff Papst,,,,,,,,
12144859,FY 2019,FY 2019,10225 RESEARCH BOULEVARD NB Bunit 310,2019-030423 SB,Sign area may not exceed Expressway Corridor-20% of facade area of first 15 ft. of bldg. height,"THE GENTS PLACE [Job# 92J10011] / Sign A - (1) set Reverse-Lit Channel Letters on Backer Panel, Raceway Mount",02/26/2019 05:38:32 PM,02/25/2020 12:36:52 PM,02/25/2020 12:36:52 PM,,Final,Sign Permit,Wall,,,,,false,Internal,false,false,,43.91,AUSTIN,TX,78759,7,30.39459977,-97.7447124,Lady Trixi Shayne Wallis,FSG Signs,,,,,,,
12043046,FY 2018,FY 2018,525 N LAMAR BOULEVARD,2018-171735 SB,Sign area may not exceed Downtown-20% of facade area of first 15 ft. of bldg. height,Install illuminated circular logo signs for Whole Foods and Next Level Burgers,09/28/2018 01:04:12 PM,01/29/2020 11:13:04 AM,01/29/2020 11:13:04 AM,,Final,Sign Permit,Wall,,,,,false,Internal,false,false,,13.33,AUSTIN,TX,78703,9,30.27056891,-97.7540585,Damon Short,Texas Sign Systems,,,,,,,
12293363,FY 2019,FY 2019,1901 SAN ANTONIO STREET Unit FL10,2019-162952 SB,Sign area may not exceed UNO-20% of facade area of first 15 ft. of bldg. height,"INSTALL LED LIT SIGN BOX ""AC HOTELS MARRIOTT"" TO NORTH ELEV. 10 FL. (SIGN #4)",08/05/2019 02:35:44 PM,02/24/2020 10:50:31 AM,02/24/2020 10:50:31 AM,,Final,Sign Permit,Wall,,,,,true,Internal,false,false,,196,AUSTIN,TX,78705,9,30.2822335,-97.74291266,Mary Gorman,,,,,,,,
12441143,FY 2020,FY 2020,11806 N LAMAR BOULEVARD,2020-046914 SB,Sign area may not exceed Neighborhood Commercial-10% of facade area of first 15 ft. of bldg. height,"installation of new wall signage for Smokin Beauty-BBQ, Cocktails, Beer",03/19/2020 08:55:50 AM,09/15/2020 08:55:51 AM,,,Final,Sign Permit,Wall,,,,,true,,false,false,,48,AUSTIN,TX,78753,7,30.38889539,-97.68344826,Matthew Roth,Ted Roth Farms LLC,,,,,,,
12262419,FY 2019,FY 2019,1333 S CONGRESS AVENUE Unit 160,2019-136499 SB,Sign area may not exceed Commercial-20% of facade area of first 15 ft. of bldg. height,Tecovas - Boot shaped Blade sign,06/19/2019 07:10:46 AM,04/16/2020 12:12:54 PM,04/16/2020 12:12:54 PM,,Final,Sign Permit,Projecting,,,,,true,Internal,false,false,,41.75,AUSTIN,TX,78704,9,30.24990026,-97.74923022,Shana Gardner,Ion Art,,,,,,,
12371734,FY 2019,FY 2020,13359 N US 183 HWY  NB Unit 405,2019-229959 SB,Sign area may not exceed Expressway Corridor-20% of facade area of first 15 ft. of bldg. height,"Install white face-lit channel letters and logo on raceway reading ""Bank of America"" facing West",12/02/2019 10:24:14 AM,05/30/2020 10:24:15 AM,,,Active,Sign Permit,Wall,,,,,true,Internal,false,false,,28.85,AUSTIN,TX,78729,6,30.44742255,-97.78731843,Jennifer Garcia,,,,,,,,
12368524,FY 2019,FY 2020,11913 RANCHO ALTO ROAD,2019-227454 SB,Sign area may not exceed Neighborhood Commercial-10% of facade area of first 15 ft. of bldg. height,"Sign C- Canopy Wall Sign ""FUELWISE"" illuminated channel letters",11/22/2019 02:59:49 PM,07/27/2020 12:00:00 AM,,,Active,Sign Permit,Wall,,,,,true,Internal,false,false,,16,AUSTIN,TX,78748,5,30.14893832,-97.84225217,Hussain Contractor,Ezzi Signs,,,,,,,
12118425,FY 2019,FY 2019,1316 W BRAKER LANE,2019-007996 SB,Sign area may not exceed Neighborhood Commercial-10% of facade area of first 15 ft. of bldg. height,remove existing wall sign and install new 7-11 wall sign,01/14/2019 10:01:09 AM,09/20/2020 12:00:00 AM,,,Active,Sign Permit,Wall,,,,,false,Internal,false,false,,27.5,AUSTIN,TX,78758,7,30.38616467,-97.69504068,Chris Wilke,Baker's Signs & Manufacturing Inc,,,,,,,
12407734,FY 2020,FY 2020,3720 FAR WEST BOULEVARD Unit 101,2020-017820 SB,Sign area may not exceed Commercial-20% of facade area of first 15 ft. of bldg. height,20-0206 SOUTH FAR WEST VETERINARY CLINIC WALL SIGN 3720 FAR WEST BLVD #101,02/05/2020 12:01:50 PM,08/03/2020 12:01:51 PM,,,Active,Sign Permit,Wall,,,,,true,Internal,false,false,,97.3,AUSTIN,TX,78731,10,30.35576915,-97.75708354,Stormi Wolf,Comet Signs LLC,,,,,,,
12407860,FY 2020,FY 2020,8000 ANDERSON MILL ROAD,2020-017926 SB,Sign area may not exceed Scenic Roadway-10% of facade area of first 15 ft. of bldg. height,"Install one set of 33 1/4"" internally illuminated (7-Eleven) wall sign, east elevation",02/05/2020 02:03:01 PM,04/17/2020 02:13:58 PM,04/17/2020 02:13:58 PM,,Final,Sign Permit,Wall,,,,,true,Internal,true,false,,52.5,AUSTIN,TX,78729,,30.46062114,-97.75527311,Jennifer Garcia,,,,,,,,
12393537,FY 2020,FY 2020,6719 Manor Rd.,2020-005569 SB,,"OTS Banner. ""Winn Montessori Now Enrolling"". Linker #66. 04/06/20-04/20/20.",01/14/2020 08:11:06 AM,01/13/2021 08:11:06 AM,,,Active,Banner Permit,Banner,,,West,6719 Manor Rd.,,,,,,,,,,,,,Jose  Velasquez,AISD,,,,,,,
12317725,FY 2019,FY 2019,11200 LAKELINE MALL DRIVE,2019-183729 SB,Sign area may not exceed Commercial-20% of facade area of first 15 ft. of bldg. height,19-2691 Spirit Halloween sign A2 (40ft x 4ft)on North elevation,09/12/2019 07:01:36 AM,03/10/2020 07:01:36 AM,,,Final,Sign Permit,Wall,,,,,true,Internal,false,false,,160,AUSTIN,TX,78613,6,30.47051556,-97.80651785,Stormi Wolf,Comet Signs LLC,,,,,,,
12368096,FY 2019,FY 2020,5918 WEST COURTYARD DRIVE,2019-227073 SB,Sign area may not exceed Scenic Roadway-10% of facade area of first 15 ft. of bldg. height,installation of new wall signage for Mediatek- facing West Courtyard Dr,11/22/2019 09:46:54 AM,01/27/2020 10:36:40 AM,01/27/2020 10:36:40 AM,,Final,Sign Permit,Wall,,,,,true,Internal,false,false,,34,AUSTIN,TX,78730,10,30.35339772,-97.79694524,Juan A Escobar,Austin Sign Builders,,,,,,,
12408155,FY 2020,FY 2020,8000 ANDERSON MILL ROAD,2020-018189 SB,Sign area may not exceed Scenic Roadway-10% of facade area of first 15 ft. of bldg. height,"Install one set of 33 1/4 internally illuminated 7Eleven wall sign, North Elevation",02/06/2020 08:03:43 AM,04/17/2020 02:12:01 PM,04/17/2020 02:12:01 PM,,Final,Sign Permit,Wall,,,,,true,Internal,true,false,,52.5,AUSTIN,TX,78729,,30.46062114,-97.75527311,Jennifer Garcia,,,,,,,,
12387368,FY 2020,FY 2020,9616 N LAMAR BOULEVARD,2020-000292 SB,Sign area may not exceed Commercial-20% of facade area of first 15 ft. of bldg. height,Aveanna - Install front lit ch. letters mounted on a raceway on storefront,01/02/2020 11:30:57 AM,10/12/2020 12:00:00 AM,,,Active,Sign Permit,Wall,,,,,true,Internal,false,false,,106,AUSTIN,TX,78753,4,30.36679686,-97.69560219,George  Marquez,,,,,,,,
12389703,FY 2020,FY 2020,9401 S IH 35  NB,2020-002308 SB,Sign area may not exceed Commercial-20% of facade area of first 15 ft. of bldg. height,"install channel letters, Floor & Decor, Sign A",01/07/2020 02:21:27 PM,07/05/2020 02:21:28 PM,,,Active,Sign Permit,Wall,,,,,true,Internal,false,false,,487,AUSTIN,TX,78744,5,30.16266228,-97.78700759,Mr Kevin Hull,Texas Custom Signs,,,,,,,
12382316,FY 2019,FY 2020,1011 S CONGRESS AVENUE,2019-238826 SB,Sign area may not exceed Commercial-20% of facade area of first 15 ft. of bldg. height,"Install d/f illuminated blade sign ""allbirds"", west elevation",12/19/2019 09:23:32 AM,01/31/2020 09:59:33 AM,01/31/2020 09:59:33 AM,,Final,Sign Permit,Wall,,,,,true,Internal,false,false,,5.44,AUSTIN,TX,78704,9,30.25349259,-97.74794176,Jennifer Garcia,,,,,,,,
12284470,FY 2019,FY 2019,2404 RIO GRANDE STREET,2019-155524 SB,Sign may not be located in or overhang any easements or property line.,installation of new freestanding signage*****APPROVED BY HISTORIC DISTRICT. NO OUTDOOR ADVERTISER REG REQUIRED. APPROVED BY SIGN REVIEWER IN DAC CF 9/10/2019*****,07/23/2019 10:13:09 AM,01/19/2020 10:13:09 AM,01/29/2020 12:00:00 AM,,Final,Sign Permit,Freestanding,,,,,true,,false,false,,32,AUSTIN,TX,78705,9,30.28852823,-97.74489028,William C. Archer,,,,,,,,
12387598,FY 2020,FY 2020,7719 BURNET ROAD,2020-000492 SB,Sign area may not exceed Commercial-20% of facade area of first 15 ft. of bldg. height,Installation of new wall signage for HIT Athletics,01/02/2020 05:03:32 PM,06/30/2020 05:03:32 PM,,,Active,Sign Permit,Wall,,,,,true,Internal,false,false,,18,AUSTIN,TX,78757,7,30.35389194,-97.73195337,Lady Trixi Shayne Wallis,FSG Signs,,,,,,,
12449474,FY 2020,FY 2020,502 W WILLIAM CANNON DRIVE,2020-054126 SB,Sign area may not exceed Commercial-20% of facade area of first 15 ft. of bldg. height,Install LED illuminated swinging bell logo facing West,04/02/2020 01:26:29 PM,09/29/2020 01:26:29 PM,,,Active,Sign Permit,Wall,,,,,true,Internal,false,false,,9.9,AUSTIN,TX,78745,2,30.1967024,-97.78587477,Jennifer Garcia,,,,,,,,
12326010,FY 2019,FY 2019,720 BRAZOS STREET,2019-190807 SB,Sign area may not exceed Downtown-20% of facade area of first 15 ft. of bldg. height,CLARK HILL STRASBURGER on the façade facing BRAZOS ST720 BRAZOSEAST WALL SIGN,09/24/2019 03:41:36 PM,01/31/2020 09:51:04 AM,01/31/2020 09:51:04 AM,,Final,Sign Permit,Wall,,,,,false,Internal,false,false,,58.33,AUSTIN,TX,78701,9,30.26923879,-97.74116236,Ms. Ann Lewis,LEWIS SIGN,,,,,,,
12341564,FY 2019,FY 2020,9521 W US 290 HIGHWAY,2019-204831 SB,Sign area may not exceed Commercial-20% of facade area of first 15 ft. of bldg. height,54' SqFt Attached Illuminated Wall Sign for Baylor Scott & White,10/10/2019 11:50:30 AM,03/24/2020 10:02:53 AM,03/24/2020 10:02:53 AM,,Final,Sign Permit,Wall,,,,,true,Internal,true,false,,54,AUSTIN,TX,78737,,30.23003371,-97.93405851,Nathan Lohri,,,,,,,,
12293337,FY 2019,FY 2019,1901 SAN ANTONIO STREET Unit FL10,2019-162929 SB,Sign area may not exceed UNO-20% of facade area of first 15 ft. of bldg. height,"INSTALL LED LIT SIGN BOX ""AC HOTELS MARRIOTT"" TO WALL (SIGN #3 - SOUTH ELEV. 10TH FL.)",08/05/2019 02:21:43 PM,02/24/2020 10:50:17 AM,02/24/2020 10:50:17 AM,,Final,Sign Permit,Wall,,,,,true,Internal,false,false,,196,AUSTIN,TX,78705,9,30.2822335,-97.74291266,Mary Gorman,,,,,,,,
12424636,FY 2020,FY 2020,304 E CESAR CHAVEZ STREET,2020-032681 SB,Sign area may not exceed ##% of facade area of first 15 ft. of bldg. height,"INSTALL CHANGEABLE RESTAURANT I.D. ""COFFEE HOUSE"" MOUNTED ON COLUMN SIGN E2 - (WEST FACE) WEST ELEVATION @ LEVEL 1.",02/24/2020 02:51:14 PM,08/22/2020 02:51:14 PM,,,Application Incomplete,Sign Permit,Wall,,,,,true,Internal,false,false,,4.13,AUSTIN,TX,78701,9,30.26289899,-97.74155674,Mary Gorman,,,,,,,,
12448931,FY 2020,FY 2020,1030 NORWOOD PARK BOULEVARD Bunit 326,2020-053659 SB,Sign area may not exceed Commercial-20% of facade area of first 15 ft. of bldg. height,Install new wall sign.,04/01/2020 03:15:45 PM,09/28/2020 03:15:45 PM,,,Active,Sign Permit,Wall,,,,,true,Internal,false,false,,46.42,AUSTIN,TX,78753,4,30.33915245,-97.69116655,Ephriam Goss,,,,,,,,
12408172,FY 2020,FY 2020,8000 ANDERSON MILL ROAD,2020-018206 SB,Sign area may not exceed Scenic Roadway-10% of facade area of first 15 ft. of bldg. height,"Install internally illuminated Mobil logo box canopy, 7Eleven, north elevation",02/06/2020 08:20:39 AM,04/17/2020 02:10:58 PM,04/17/2020 02:10:58 PM,,Final,Sign Permit,Wall,,,,,true,Internal,true,false,,24.9,AUSTIN,TX,78729,,30.46062114,-97.75527311,Jennifer Garcia,,,,,,,,
11856729,FY 2018,FY 2018,4199 1/2 N. Lamar Blvd.,2018-010067 SB,,"OTS Banner. ""Hyde Park Homes Tour"". Linker #8. 10/29/18-11/12/18.",01/25/2018 12:25:46 PM,07/24/2018 12:25:46 PM,,,Expired,Banner Permit,Banner,,,South,4199 1/2 N. Lamar Blvd.,,,,,,,,,,,,,Ellie Hanlon,Hyde Park Neighborhood Association,,,,,,,
12448347,FY 2020,FY 2020,8023 BURNET ROAD,2020-053151 SB,Sign area may not exceed Commercial-20% of facade area of first 15 ft. of bldg. height,"Install set of trimless aluminum, internally illuminated, channel letters""Kitchen United Mix"", west elevation",03/31/2020 05:06:34 PM,09/27/2020 05:06:34 PM,,,Active,Sign Permit,Wall,,,,,true,Internal,false,false,,58.23,AUSTIN,TX,78757,7,30.35911059,-97.72983267,Jennifer Garcia,,,,,,,,
