Series_reference,Period,Reference_period,Data_value,STATUS,UNITS,MAGNTUDE,Subject,Group,Series_title
LASQ.SSEACZ,2003.12,Quarterly,229257,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,Depreciation
LASQ.SSEACZ,2004.03,Quarterly,220404,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,Depreciation
LASQ.SSEACZ,2004.06,Quarterly,219620,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,Depreciation
LASQ.SSEACZ,2004.09,Quarterly,234063,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,Depreciation
LASQ.SSEACZ,2004.12,Quarterly,233714,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,Depreciation
LASQ.SSEACZ,2005.03,Quarterly,228456,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,Depreciation
LASQ.SSEACZ,2005.06,Quarterly,265317,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,Depreciation
LASQ.SSEACZ,2005.09,Quarterly,259304,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,Depreciation
LASQ.SSEACZ,2005.12,Quarterly,263335,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,Depreciation
LASQ.SSEACZ,2006.03,Quarterly,267816,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,Depreciation
LASQ.SSEACZ,2006.06,Quarterly,287645,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,Depreciation
LASQ.SSEACZ,2006.09,Quarterly,287736,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,Depreciation
LASQ.SSEACZ,2006.12,Quarterly,285985,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,Depreciation
LASQ.SSEACZ,2007.03,Quarterly,293047,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,Depreciation
LASQ.SSEACZ,2007.06,Quarterly,288499,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,Depreciation
LASQ.SSEACZ,2007.09,Quarterly,308573,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,Depreciation
LASQ.SSEACZ,2007.12,Quarterly,302532,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,Depreciation
LASQ.SSEACZ,2008.03,Quarterly,312435,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,Depreciation
LASQ.SSEACZ,2008.06,Quarterly,344905,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,Depreciation
LASQ.SSEACZ,2008.09,Quarterly,339063,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,Depreciation
LASQ.SSEACZ,2008.12,Quarterly,343395,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,Depreciation
LASQ.SSEACZ,2009.03,Quarterly,354771,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,Depreciation
LASQ.SSEACZ,2009.06,Quarterly,374150,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,Depreciation
LASQ.SSEACZ,2009.09,Quarterly,368043,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,Depreciation
LASQ.SSEACZ,2009.12,Quarterly,372495,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,Depreciation
LASQ.SSEACZ,2010.03,Quarterly,379434,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,Depreciation
LASQ.SSEACZ,2010.06,Quarterly,381448,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,Depreciation
LASQ.SSEACZ,2010.09,Quarterly,386463,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,Depreciation
LASQ.SSEACZ,2010.12,Quarterly,391627,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,Depreciation
LASQ.SSEACZ,2011.03,Quarterly,391796,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,Depreciation
LASQ.SSEACZ,2011.06,Quarterly,393800,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,Depreciation
LASQ.SSEACZ,2011.09,Quarterly,390770,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,Depreciation
LASQ.SSEACZ,2011.12,Quarterly,392482,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,Depreciation
LASQ.SSEACZ,2012.03,Quarterly,406165,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,Depreciation
LASQ.SSEACZ,2012.06,Quarterly,403151,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,Depreciation
LASQ.SSEACZ,2012.09,Quarterly,403254,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,Depreciation
LASQ.SSEACZ,2012.12,Quarterly,412067,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,Depreciation
LASQ.SSEACZ,2013.03,Quarterly,419798,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,Depreciation
LASQ.SSEACZ,2013.06,Quarterly,429240,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,Depreciation
LASQ.SSEACZ,2013.09,Quarterly,432723,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,Depreciation
LASQ.SSEACZ,2013.12,Quarterly,433025,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,Depreciation
LASQ.SSEACZ,2014.03,Quarterly,431121,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,Depreciation
LASQ.SSEACZ,2014.06,Quarterly,437459,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,Depreciation
LASQ.SSEACZ,2014.09,Quarterly,449778,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,Depreciation
LASQ.SSEACZ,2014.12,Quarterly,446350,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,Depreciation
LASQ.SSEACZ,2015.03,Quarterly,453555,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,Depreciation
LASQ.SSEACZ,2015.06,Quarterly,470107,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,Depreciation
LASQ.SSEACZ,2015.09,Quarterly,471861,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,Depreciation
LASQ.SSEACZ,2015.12,Quarterly,481097,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,Depreciation
LASQ.SSEACZ,2016.03,Quarterly,489187,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,Depreciation
LASQ.SSEACZ,2016.06,Quarterly,505700,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,Depreciation
LASQ.SSEACZ,2016.09,Quarterly,498253,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,Depreciation
LASQ.SSEACZ,2016.12,Quarterly,504074,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,Depreciation
LASQ.SSEACZ,2017.03,Quarterly,512619,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,Depreciation
LASQ.SSEACZ,2017.06,Quarterly,525889,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,Depreciation
LASQ.SSEACZ,2017.09,Quarterly,516056,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,Depreciation
LASQ.SSEACZ,2017.12,Quarterly,524593,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,Depreciation
LASQ.SSEACZ,2018.03,Quarterly,527910,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,Depreciation
LASQ.SSEACZ,2018.06,Quarterly,544404,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,Depreciation
LASQ.SSEACZ,2018.09,Quarterly,548058,Provisional,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,Depreciation
LASQ.SSEACZ,2018.12,Quarterly,547990,Provisional,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,Depreciation
LASQ.SSEACZ,2019.03,Quarterly,560127,Provisional,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,Depreciation
LASQ.SSEACZ,2019.06,Quarterly,572465,Provisional,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,Depreciation
LASQ.SSEACZ,2019.09,Quarterly,577485,Provisional,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,Depreciation
LASQ.SSEACZ,2019.12,Quarterly,575150,Provisional,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,Depreciation
LASQ.SSEAQZ,1992.09,Quarterly,345113,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,"Purchases of Goods and Services, Grants and Donations, and Other Operating Expenditure"
LASQ.SSEAQZ,1992.12,Quarterly,330772,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,"Purchases of Goods and Services, Grants and Donations, and Other Operating Expenditure"
LASQ.SSEAQZ,1993.03,Quarterly,348019,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,"Purchases of Goods and Services, Grants and Donations, and Other Operating Expenditure"
LASQ.SSEAQZ,1993.06,Quarterly,362768,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,"Purchases of Goods and Services, Grants and Donations, and Other Operating Expenditure"
LASQ.SSEAQZ,1993.09,Quarterly,340222,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,"Purchases of Goods and Services, Grants and Donations, and Other Operating Expenditure"
LASQ.SSEAQZ,1993.12,Quarterly,368646,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,"Purchases of Goods and Services, Grants and Donations, and Other Operating Expenditure"
LASQ.SSEAQZ,1994.03,Quarterly,351712,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,"Purchases of Goods and Services, Grants and Donations, and Other Operating Expenditure"
LASQ.SSEAQZ,1994.06,Quarterly,358816,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,"Purchases of Goods and Services, Grants and Donations, and Other Operating Expenditure"
LASQ.SSEAQZ,1994.09,Quarterly,367056,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,"Purchases of Goods and Services, Grants and Donations, and Other Operating Expenditure"
LASQ.SSEAQZ,1994.12,Quarterly,380734,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,"Purchases of Goods and Services, Grants and Donations, and Other Operating Expenditure"
LASQ.SSEAQZ,1995.03,Quarterly,399323,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,"Purchases of Goods and Services, Grants and Donations, and Other Operating Expenditure"
LASQ.SSEAQZ,1995.06,Quarterly,396692,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,"Purchases of Goods and Services, Grants and Donations, and Other Operating Expenditure"
LASQ.SSEAQZ,1995.09,Quarterly,413962,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,"Purchases of Goods and Services, Grants and Donations, and Other Operating Expenditure"
LASQ.SSEAQZ,1995.12,Quarterly,419845,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,"Purchases of Goods and Services, Grants and Donations, and Other Operating Expenditure"
LASQ.SSEAQZ,1996.03,Quarterly,430311,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,"Purchases of Goods and Services, Grants and Donations, and Other Operating Expenditure"
LASQ.SSEAQZ,1996.06,Quarterly,448338,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,"Purchases of Goods and Services, Grants and Donations, and Other Operating Expenditure"
LASQ.SSEAQZ,1996.09,Quarterly,449287,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,"Purchases of Goods and Services, Grants and Donations, and Other Operating Expenditure"
LASQ.SSEAQZ,1996.12,Quarterly,475990,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,"Purchases of Goods and Services, Grants and Donations, and Other Operating Expenditure"
LASQ.SSEAQZ,1997.03,Quarterly,478162,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,"Purchases of Goods and Services, Grants and Donations, and Other Operating Expenditure"
LASQ.SSEAQZ,1997.06,Quarterly,454302,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,"Purchases of Goods and Services, Grants and Donations, and Other Operating Expenditure"
LASQ.SSEAQZ,1997.09,Quarterly,486162,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,"Purchases of Goods and Services, Grants and Donations, and Other Operating Expenditure"
