POLE_ATTACH_ID,SIGNAL_NAME,LOCATION_LATITUDE,LOCATION_LONGITUDE,POLE_ATTACH_DESCRIPTION,POLE_ATTACH_PROVIDER,CREATED_DATE,MODIFIED_DATE,INTERSECTION_QUADRANT,INSTALL_DATE,STATUS,SIGNAL_ID,ATD_LOCATION_ID,INFRASTRUCTURE_OWNER,INFRASTRUCTURE_TYPE,PROVIDER_ID
644,,30.27636,-97.74468,San Antonio St & W 13th St (NW),T-MOBILE,02/05/2019,02/05/2019,NW,,FEASIBILITY_REVIEW,0,LOC18-013065,Foreign,Wood Utility Pole,AU1023BA_81LAB-A
645,,0,0,,,02/05/2019,03/13/2020,N/A,,WITHDRAWN,0,LOC19-013835,Foreign,,
646,,30.36579,-97.70287,1115 W Rundberg Ln,VERIZON,02/05/2019,01/03/2020,N/A,,UNDER_REVIEW,0,LOC19-013840,AE,Steel Utility Pole,TX_AUS_NLAMARW_024_B
647,,30.36396,-97.70576,Inland Greens & Viking Dr,VERIZON,02/05/2019,06/12/2019,SW,,UNDER_REVIEW,0,LOC19-013845,AE,Steel Utility Pole,TX_AUS_NLAMARW_026
648,,30.36319,-97.70352,Collinfield Dr & Little Elm Park,VERIZON,02/05/2019,11/15/2019,NE,,OCCUPIED,0,LOC19-013850,AE,Steel Utility Pole,TX_AUS_NLAMARW_028
649,,30.23201,-97.73663,"1800 Blk of Oltorf, East of Parker lane. ",VERIZON,03/08/2019,11/22/2019,N/A,,OCCUPIED,0,LOC19-013875,AE,Wood Utility Pole,TX_AUS_RIVERSIDE_023
650,,30.23558,-97.72148,1717 1/2 S Pleasant Valley,VERIZON,03/08/2019,01/03/2020,N/A,,UNDER_REVIEW,0,LOC19-013880,AE,Wood Utility Pole,TX_AUS_RIVERSIDE_021
651,,30.23898,-97.7201,,VERIZON,03/08/2019,08/06/2019,N/A,,UNDER_REVIEW,0,LOC19-013885,AE,Wood Utility Pole,TX_AUS_RIVERSIDE_014
652,,30.23924,-97.723588,On Take Lake Cir (2323 Town Lake Cir),VERIZON,03/30/2019,08/06/2019,N/A,,UNDER_REVIEW,0,LOC19-013900,AE,Wood Utility Pole,TX_AUS_RIVERSIDE_013
653,,30.23538,-97.701633,Club Terrace & Community Dr,VERIZON,03/30/2019,03/30/2019,N/A,,FEASIBILITY_REVIEW,0,LOC19-013905,AE,Wood Utility Pole,TX_AUS_PLEASANTVALLEY_005
654,,30.227828,-97.705134,6100 Langham St,VERIZON,03/30/2019,11/15/2019,N/A,,OCCUPIED,0,LOC19-013910,AE,Wood Utility Pole,TX_AUS_PLEASANTVALLEY_011
655,,30.231104,-97.71243602,1851 River Crossing Circle,VERIZON,03/30/2019,01/03/2020,N/A,,UNDER_REVIEW,0,LOC19-013925,AE,Steel Utility Pole,TX_AUS_PLEASANTVALLEY_003
656,,30.2301669,-97.7061616,Fairway St & Grove Blvd,VERIZON,03/30/2019,08/06/2019,N/A,,UNDER_REVIEW,0,LOC19-013920,AE,Wood Utility Pole,TX_AUS_PLEASANTVALLEY_009
657,,30.243212,-97.71892,2519 S Lakeshore Blvd,VERIZON,03/30/2019,01/03/2020,N/A,,UNDER_REVIEW,0,LOC19-013915,AE,Steel Utility Pole,TX_AUS_RIVERSIDE_003
658,,30.243158,-97.725329,1200 Tinnin Ford Rd,VERIZON,03/30/2019,01/03/2020,N/A,,UNDER_REVIEW,0,LOC19-013930,AE,Steel Utility Pole,TX_AUS_RIVERSIDE_006
659,,30.2319361,-97.70257427,1304 Begonia trail,VERIZON,03/30/2019,01/03/2020,N/A,,UNDER_REVIEW,0,LOC19-013935,AE,Steel Utility Pole,TX_AUS_PLEASANTVALLEY_007
660,,30.3933145,-97.70362,11600 Pearwood PLace,VERIZON,03/30/2019,02/07/2020,N/A,,OCCUPIED,0,LOC19-013940,AE,Steel Utility Pole,TX_AUS_METRIC_012
661,,30.3996926,-97.697166,Rickem Cove & Bitter Hollow,VERIZON,03/30/2019,06/12/2019,N/A,,UNDER_REVIEW,0,LOC19-013945,AE,Steel Utility Pole,TX_AUS_METRIC_003
662,,30.3596682,-97.7471406,3520 Executive Center Dr,VERIZON,03/30/2019,01/03/2020,N/A,,UNDER_REVIEW,0,LOC19-013950,AE,Steel Utility Pole,TX_AUS_WOODCREEK_003
663,,30.290517,-97.74146978,Guadalupe St & 26th St – NW Corner,VERIZON,03/30/2019,03/30/2019,N/A,,FEASIBILITY_REVIEW,42,LOC16-000205,ATD,"Signal Pole,Ped Signal Pole",TAUSDT 126 SC
664,,30.26877922,-97.73766,8th St & Neches St – NW Corner,VERIZON,03/30/2019,03/30/2019,N/A,,FEASIBILITY_REVIEW,0,LOC19-013955,AE,Steel Utility Pole,AUSDT 142 SC
665,,30.3748376,-97.701107,Cripple Creek and Parkfield Dr.,VERIZON,03/30/2019,01/02/2020,N/A,,UNDER_REVIEW,0,LOC19-013960,AE,Steel Utility Pole,TX_AUS_NLAMARW_009
666,,30.363216,-97.70838824,8909 PARKFIELD DRIVE,VERIZON,03/30/2019,12/23/2019,N/A,,UNDER_REVIEW,0,LOC19-013965,AE,Steel Utility Pole,TX_AUS_NLAMARW_027
667,,30.3611,-97.70381,9000 QUAIL CREEK DRIVE,VERIZON,03/30/2019,12/19/2019,N/A,,UNDER_REVIEW,0,LOC19-013970,AE,Steel Utility Pole,TX_AUS_NLAMARW_032
1006,,30.3554,-97.72156,1600 1/2 WOOTEN DR,VERIZON,02/19/2020,03/03/2020,N/A,,UNDER_REVIEW,0,LOC20-016160,AE,,TX_AUS_WOOTEN_012
668,,30.2320875,-97.7060221,1515 Grove Blvd./ Grove Blvd,VERIZON,03/30/2019,03/30/2019,N/A,,FEASIBILITY_REVIEW,0,LOC19-013975,AE,Steel Utility Pole,TX_AUS_PLEASANTVALLEY_006
669,,30.244863,-97.7242,1820 S. Lakeshore Blvd,VERIZON,03/30/2019,01/03/2020,N/A,,UNDER_REVIEW,0,LOC19-013980,AE,Steel Utility Pole,TX_AUS_RIVERSIDE_002
670,,30.2375929,-97.73105682,Royal Crest Dr. and Woodland Ave.,VERIZON,03/30/2019,03/30/2019,N/A,,FEASIBILITY_REVIEW,0,LOC19-013985,AE,Steel Utility Pole,TX_AUS_RIVERSIDE_016
671,,30.394207,-97.706885,11511 Metric Blvd.,,03/30/2019,04/13/2020,N/A,,WITHDRAWN,0,LOC19-013990,AE,Steel Utility Pole,
672,,30.3569085,-97.7510463,3543-B Greystone Dr,VERIZON,03/30/2019,01/03/2020,N/A,,UNDER_REVIEW,0,LOC19-014000,AE,Steel Utility Pole,TX_AUS_WOODCREEK_006
673,,30.27792682,-97.73638163,San Jacinto Blvd & 17th St - SE Corner,VERIZON,03/30/2019,03/30/2019,N/A,,FEASIBILITY_REVIEW,0,LOC19-014010,AE,Steel Utility Pole,AUSDT_100_SC
674,,30.27964408,-97.74585184,Rio Grande St & 16th St - SE Corner,VERIZON,03/30/2019,03/30/2019,N/A,,FEASIBILITY_REVIEW,0,LOC19-014015,AE,Steel Utility Pole,AUSDT_102_SC
675,,30.27316781,-97.74966728,900 West Ave,VERIZON,03/30/2019,11/15/2019,N/A,,OCCUPIED,0,LOC19-014020,AE,Steel Utility Pole,AUSDT_143_SC
676,,30.26922515,-97.74727643,6th St & San Antonio St - SE Corner,VERIZON,03/30/2019,07/11/2019,N/A,,UNDER_REVIEW,0,LOC19-014030,AE,Steel Utility Pole,AUSDT 78 SC
677,,30.27159436,-97.75384348,6th St & Lamar Blvd  - NE Corner,VERIZON,03/30/2019,03/30/2019,N/A,,FEASIBILITY_REVIEW,0,LOC19-014035,AE,Steel Utility Pole,AUSDT_80_SC
678,,30.2727413,-97.76072904,5th St & Pressler St  - NE Corner,VERIZON,03/30/2019,03/30/2019,N/A,,FEASIBILITY_REVIEW,0,LOC19-014040,AE,Steel Utility Pole,AUSDT_83_SC
679,,30.2104,-97.75722,1121 1/2 Shelby Ln.,T-MOBILE,03/30/2019,10/09/2019,N/A,,UNDER_REVIEW,0,LOC19-014045,Foreign,Wood Utility Pole,AU1063BA_31LAB
680,,30.35963,-97.704486,953 1/2 Payton Gin Rd  (Payton Gin Rd & Jamestown Dr),T-MOBILE,03/30/2019,08/30/2019,N/A,,OCCUPIED,0,LOC19-014050,AE,Wood Utility Pole,AU1033BA_71LAB
681,,30.362985,-97.711952,Payton Gin Rd & Redfield Ln – (SW)Corner,T-MOBILE,03/30/2019,08/30/2019,N/A,,OCCUPIED,0,LOC19-014055,AE,Wood Utility Pole,AU1034BA_21LAB
682,,30.358091,-97.712393,1203-1205 Larkspur Rd,T-MOBILE,03/30/2019,08/30/2019,N/A,,OCCUPIED,0,LOC19-014060,AE,Wood Utility Pole,AU1034BA_41LAB
683,,30.357831,-97.710961,8510-8512 Maine Dr.,T-MOBILE,03/30/2019,08/30/2019,N/A,,OCCUPIED,0,LOC19-014065,AE,Wood Utility Pole,AU1034BA_51LAB
684,,30.356766,-97.70889,1101 1/2 Plymouth Dr,VERIZON,03/30/2019,01/02/2020,N/A,,OCCUPIED,0,LOC19-014070,AE,Wood Utility Pole,AU1036BA_51LAB
685,,30.199284,-97.776339,6209 1/2 Congress Ave,T-MOBILE,03/30/2019,01/02/2020,N/A,,OCCUPIED,0,LOC19-014075,AE,Wood Utility Pole,AU1061BA_31LAB
686,,30.2048,-97.756964,N I-35 Frontage Rd & Teri Rd. – South side of Teri Rd.,T-MOBILE,03/30/2019,06/11/2019,N/A,,UNDER_REVIEW,0,LOC19-014080,AE,Wood Utility Pole,AU1063BA_21LAB
687,,30.198535,-97.747247,2401 1/2 Teri Rd.,T-MOBILE,03/30/2019,01/02/2020,N/A,,OCCUPIED,0,LOC19-014085,Carrier,Self Support Pole,AU1061BA_71LAB
688,,30.202887,-97.753222,1924 1/2 Teri Rd,T-MOBILE,03/30/2019,01/02/2020,N/A,,OCCUPIED,0,LOC19-014090,Carrier,Self Support Pole,AU1061BA_81LAB
689,,30.195238,-97.738972,5009 1/2 Mashie Cove,T-MOBILE,03/30/2019,01/02/2020,N/A,,OCCUPIED,0,LOC19-014095,Carrier,Self Support Pole,AU1063BA_81LAB
690,,30.195461,-97.740356,NW corner of Teri Rd. & Good Wood Dr.,T-MOBILE,03/30/2019,08/30/2019,N/A,,OCCUPIED,0,LOC19-014100,Carrier,Self Support Pole,AU1064BA_11LAB
691,,30.193906,-97.756543,NE corner of E Stassney Ln. & Jacaranda Dr.,T-MOBILE,03/30/2019,01/02/2020,N/A,,OCCUPIED,0,LOC19-014105,Carrier,Self Support Pole,AU1064BA_21LAB
692,,30.327987,-97.698227,6921 1/2 Providence Ave.,T-MOBILE,03/30/2019,01/02/2020,N/A,,OCCUPIED,0,LOC19-014110,AE,Wood Utility Pole,AU1071BA_21LAB
693,,30.33832,-97.693547,7828 1/2 Clock Tower Dr.,T-MOBILE,03/30/2019,01/02/2020,N/A,,OCCUPIED,0,LOC19-014115,Carrier,Self Support Pole,AU1071BA_31LAB
694,,30.334431,-97.685345,7914 1/2 Cameron Rd.,T-MOBILE,03/30/2019,01/02/2020,N/A,,OCCUPIED,0,LOC19-014120,Carrier,Self Support Pole,AU1071BA_41LAB
695,,30.325094,-97.700683,1031 1/2 Camino La Costa,T-MOBILE,03/30/2019,01/02/2020,N/A,,OCCUPIED,0,LOC19-014125,Carrier,Self Support Pole,AU1071BA_71LAB
696,,30.323831,-97.70272,6209 1/2 La Calma Dr.,T-MOBILE,03/30/2019,01/02/2020,N/A,,OCCUPIED,0,LOC19-014130,Carrier,Self Support Pole,AU1072BA_21LAB
697,,30.323488,-97.709081,800 Block of Tirado St. – South side,T-MOBILE,03/30/2019,09/04/2019,N/A,,UNDER_REVIEW,0,LOC19-014135,AE,Wood Utility Pole,AU1072BA_31LAB
698,,30.324281,-97.698981,1103 1/2 Camino La Costa,T-MOBILE,03/30/2019,01/02/2020,N/A,,OCCUPIED,0,LOC19-014140,Carrier,Self Support Pole,AU1072BA_81LAB
699,,30.331089,-97.696248,7303 1/2 Providence Ave.,T-MOBILE,03/30/2019,01/02/2020,N/A,,OCCUPIED,0,LOC19-014145,AE,Wood Utility Pole,AU1072BA_91LAB
700,,30.26755,-97.74046,222 East 6th Street,AT&T,03/30/2019,12/23/2019,N/A,,OCCUPIED,0,LOC19-014150,AE,Steel Utility Pole,CRAN_RSTX_AUSAD_18358_2
701,,30.25246,-97.748972,1200 South Congress Avenue,AT&T,03/30/2019,12/23/2019,N/A,,OCCUPIED,0,LOC19-014155,AE,Wood Utility Pole,CRAN_RSTX_AUSAD_18358_3
702,,30.246963,-97.746982,406 East Monroe Street,AT&T,03/30/2019,07/30/2019,N/A,,UNDER_REVIEW,0,LOC19-014160,Foreign,Wood Utility Pole,CRAN_RSTX_AUSAD_18358_5
703,,30.195831,-97.748449,2505 Chaparral Trail,AT&T,03/30/2019,10/02/2019,N/A,,UNDER_REVIEW,0,LOC19-014165,AE,Steel Utility Pole,CRAN_RSTX_AUSAD_18358_6
705,,30.190887,-97.750128,5815 Encinal Cove,AT&T,03/30/2019,11/22/2019,N/A,,OCCUPIED,0,LOC19-014175,AE,Steel Utility Pole,CRAN_RSTX_AUSAD_18358_8
706,,30.21463,-97.83167,3602 1/2 W. William Cannon,AT&T,03/30/2019,12/23/2019,N/A,,UNDER_REVIEW,0,LOC19-014180,Carrier,Self Support Pole,CRAN_RSTX_AUSAD_18358_9A
707,,30.206135,-97.833313,3409 Harpers Ferry Lane,AT&T,03/30/2019,10/02/2019,N/A,,UNDER_REVIEW,0,LOC19-014185,AE,Steel Utility Pole,CRAN_RSTX_AUSAD_18358_12
708,,30.266468,-97.7395,507 Trinity Street,AT&T,03/30/2019,12/23/2019,N/A,,OCCUPIED,0,LOC19-014190,AE,Steel Utility Pole,CRAN_RSTX_AUSAD_18358_13
709,,30.166683,-97.769958,2502 Mozelle Lane,AT&T,03/30/2019,03/30/2019,N/A,,FEASIBILITY_REVIEW,0,LOC19-014195,AE,Wood Utility Pole,CRAN_RSTX_AUSAD_18358_16
710,,30.158456,-97.804454,424 Kissing Oak Drive,AT&T,03/30/2019,11/22/2019,N/A,,OCCUPIED,0,LOC19-014200,AE,Steel Utility Pole,CRAN_RSTX_AUSAD_18358_21
711,,30.210022,-97.764906,505 Seminole Drive,AT&T,03/30/2019,08/26/2019,N/A,,UNDER_REVIEW,0,LOC19-014205,AE,Steel Utility Pole,CRAN_RSTX_AUSAD_18358_24
712,,30.288007,-97.744931,702 1/2 W 24th St,AT&T,03/30/2019,12/23/2019,N/A,,OCCUPIED,0,LOC19-014210,Foreign,Wood Utility Pole,CRAN_RSTX_AUSAD_18358_28
713,,30.22307,-97.78756,4601 1/2 South Forest Dr,AT&T,03/30/2019,11/22/2019,N/A,,OCCUPIED,0,LOC19-014215,AE,Wood Utility Pole,CRAN_RSTX_AUSAD_18358_36
714,,30.21971,-97.7878,5000 Majestic Drive,AT&T,03/30/2019,07/30/2019,N/A,,UNDER_REVIEW,0,LOC19-014220,AE,Wood Utility Pole,CRAN_RSTX_AUSAD_18358_38
715,,30.2688,-97.71285,1029 Nile Street,AT&T,03/30/2019,11/22/2019,N/A,,OCCUPIED,0,LOC19-014225,AE,Steel Utility Pole,CRAN_RSTX_AUSAD_18358_42
716,,30.25594,-97.72053,2200 East Cesar Chavez Street,AT&T,03/30/2019,12/23/2019,N/A,,OCCUPIED,0,LOC19-014230,AE,Wood Utility Pole,CRAN_RSTX_AUSAD_18358_43
717,,30.2676,-97.71737,2013 Peoples Street,AT&T,03/30/2019,08/16/2019,N/A,,UNDER_REVIEW,0,LOC19-014235,AE,Wood Utility Pole,CRAN_RSTX_AUSAD_18358_46
718,,30.27135,-97.70994,701 1/2 Thompson St,AT&T,03/30/2019,11/22/2019,N/A,,OCCUPIED,0,LOC19-014240,AE,Wood Utility Pole,CRAN_RSTX_AUSAD_18358_47
719,,30.22202,-97.74589,3401 South Interstate 35 Highway,AT&T,03/30/2019,11/22/2019,N/A,,UNDER_REVIEW,0,LOC19-014245,Carrier,Self Support Pole,CRAN_RSTX_AUSAD_18358_49
720,,30.2021,-97.75216,2014 Teri Road,AT&T,03/30/2019,12/23/2019,N/A,,OCCUPIED,0,LOC19-014250,AE,Wood Utility Pole,CRAN_RSTX_AUSAD_18358_50
721,,30.19925,-97.74792,2317 Teri Road,AT&T,03/30/2019,11/22/2019,N/A,,OCCUPIED,0,LOC19-014255,AE,Steel Utility Pole,CRAN_RSTX_AUSAD_18358_51
722,,0,0,,,03/30/2019,06/14/2019,N/A,,WITHDRAWN,0,LOC19-014260,,,
723,,30.20068,-97.74362,4804 Scarsdale Drive,AT&T,03/30/2019,10/02/2019,N/A,,UNDER_REVIEW,0,LOC19-014265,AE,Steel Utility Pole,CRAN_RSTX_AUSAD_18358_54
724,,30.15999,-97.74107,7900 Running Water Drive,AT&T,03/30/2019,11/22/2019,N/A,,OCCUPIED,0,LOC19-014270,AE,Steel Utility Pole,CRAN_RSTX_AUSAD_18358_56
725,,0,0,,,03/30/2019,04/18/2019,N/A,,WITHDRAWN,0,LOC19-014275,,,
726,,30.40056,-97.69932,11925 SNOW FINCH RD,VERIZON,04/08/2019,11/15/2019,NE,,OCCUPIED,0,LOC19-014280,AE,Steel Utility Pole,TX_AUS_METRIC_002
727,,30.24161,-97.72836,2001 E Riverside Dr,VERIZON,04/08/2019,01/02/2020,SE,,UNDER_REVIEW,376,LOC16-001845,ATD,Signal Pole,TX_AUS_RIVERSIDE_009
728,,30.39629,-97.6959,1601 GRACY FARMS LN,VERIZON,04/08/2019,12/19/2019,N/A,,UNDER_REVIEW,0,LOC19-014285,AE,Steel Utility Pole,TX_AUS_METRIC_007
729,,30.39019,-97.70122,1617 CHAROLAIS DR,VERIZON,04/08/2019,01/03/2020,SW,,UNDER_REVIEW,0,LOC19-014290,AE,Steel Utility Pole,TX_AUS_METRIC_015
730,,30.3625,-97.75168,3701 Green Trails,VERIZON,04/08/2019,01/03/2020,SW,,UNDER_REVIEW,0,LOC19-014295,AE,Steel Utility Pole,TX_AUS_WOODCREEK_001
731,,30.39978,-97.70334,Metric BLVD & Sunhillow Bend,,04/08/2019,04/13/2020,N/A,,WITHDRAWN,0,LOC19-014300,AE,Steel Utility Pole,
732,,30.39294,-97.70809,Metric BLVD & W Braker Ln,VERIZON,04/08/2019,08/16/2019,N/A,,UNDER_REVIEW,0,LOC19-014305,Carrier,Self Support Pole,TX_AUS_METRIC_013_1A
733,,30.36922,-97.69974,1070 MEARNS MEADOW BOULEVARD,VERIZON,04/08/2019,01/02/2020,N/A,,UNDER_REVIEW,0,LOC19-014310,AE,Steel Utility Pole,TX_AUS_NLAMARW_020
734,,30.37172,-97.71043,1608-1/2 RUTLAND DRIVE,AT&T,06/20/2019,11/22/2019,N/A,,OCCUPIED,0,LOC19-014520,AE,Steel Utility Pole,CRAN_RSTX_AUSAE_25873-10
735,,30.26475,-97.738,Intersection to be rebuilt,,06/24/2019,06/24/2019,NW,,UNAVAILABLE,614,LOC16-003040,,,
736,,30.26455,-97.73801,Intersection to be rebuilt,,06/24/2019,06/24/2019,SW,,UNAVAILABLE,614,LOC16-003040,,,
737,,30.15398,-97.74268,8440 1/2 FALL MEADOW LANE,AT&T,06/25/2019,10/02/2019,N/A,,OCCUPIED,0,LOC19-014525,AE,Steel Utility Pole,CRAN_RSTX_AUSAE-18358-58
738,,30.49858,-97.77371,"10526 W PARMER LN, AUSTIN, TX 78717",,06/27/2019,04/13/2020,N/A,,WITHDRAWN,0,LOC19-014535,,,
739,,0,0,,,06/27/2019,04/07/2020,N/A,,WITHDRAWN,0,LOC19-014540,,,
740,,30.31232,-97.73853,"NEAR 4410 N. Lamar, Austin, TX 78756",AT&T,06/27/2019,06/27/2019,N/A,,FEASIBILITY_REVIEW,0,LOC19-014545,AE,,20348.16.A
741,,30.32262,-97.72451,"5604 1/3 Guadalupe, Austin, TX 78751",AT&T,06/27/2019,06/27/2019,N/A,,FEASIBILITY_REVIEW,0,LOC19-014550,AE,,20348.17.D
742,,30.33046,-97.71198,"Near E Huntland Dr @ Jonathan, Austin, TX",AT&T,06/27/2019,06/27/2019,N/A,,FEASIBILITY_REVIEW,0,LOC19-014555,,,20348.3.A
743,,30.34083,-97.71714,"Near 7314 NORTH LAMAR, AUSTIN, TX 78752",AT&T,07/08/2019,07/08/2019,N/A,,FEASIBILITY_REVIEW,0,LOC19-014595,AE,,20348_1_E
744,,30.35865,-97.69352,301 1/2 Middle St,VERIZON,07/08/2019,04/13/2020,N/A,,UNDER_REVIEW,0,LOC19-014600,AE,Wood Utility Pole,TX_AUS_NLAMARE_023
745,,30.3465,-97.72006,"1204 MORROW, AUSTIN, TX 78757",AT&T,07/08/2019,07/08/2019,N/A,,FEASIBILITY_REVIEW,0,LOC19-014605,AE,,20348_2_D
746,,30.34665,-97.72037,"1206 MORROW, AUSTIN, TX 78757",AT&T,07/08/2019,07/08/2019,N/A,,FEASIBILITY_REVIEW,0,LOC19-014610,AE,,20348_2_E
747,,30.36519,-97.69262,"Near 9708 EASTWEND DRIVE, AUSTIN, TX 78753",AT&T,07/08/2019,07/08/2019,N/A,,FEASIBILITY_REVIEW,0,LOC19-014615,AE,,20348_8_C
748,,30.3647,-97.69275,"Near 9704 ROCK HOLLOW LN, AUSTIN, TX 78753",,07/08/2019,04/13/2020,N/A,,WITHDRAWN,0,LOC19-014620,AE,,
749,,30.27591,-97.73624,West corner of the Intersection of E 15th St & Trinity St.,AT&T,07/10/2019,07/10/2019,N/A,,FEASIBILITY_REVIEW,0,LOC19-014630,Carrier,,28351_39_E
750,,30.27583,-97.73619,Southwest Corner of the Intersection of E 15th St & Trinity St.,AT&T,07/10/2019,07/10/2019,N/A,,FEASIBILITY_REVIEW,0,LOC19-014635,Carrier,,28351_39_F
751,,30.2447,-97.72386,89 feet west from the intersection of S Lakeshore Blvd & Tinnin Ford Rd,AT&T,07/10/2019,07/10/2019,N/A,,FEASIBILITY_REVIEW,0,LOC19-014645,Carrier,,28351_Node_18_E
752,,30.30204,-97.7074,1400-1/2 PHILOMENA STREET,AT&T,07/11/2019,07/16/2019,N/A,,UNDER_REVIEW,0,LOC19-014650,AE,Steel Utility Pole,CRAN_RSTX_AUSAE-25873-11
753,,30.36914,-97.70571,9448-1/2 PARKFIELD DRIVE,AT&T,07/11/2019,11/22/2019,N/A,,OCCUPIED,0,LOC19-014655,AE,Steel Utility Pole,CRAN_RSTX_AUSAE-25873-14
754,,30.35823,-97.75086,7100-1/2 WOOD HOLLOW DRIVE,AT&T,07/11/2019,07/16/2019,N/A,,UNDER_REVIEW,0,LOC19-014660,AE,Steel Utility Pole,CRAN_RSTX_AUSAE-25873-24
755,,30.3515,-97.77186,6401-1/2 MESA DRIVE,AT&T,07/11/2019,07/16/2019,N/A,,UNDER_REVIEW,0,LOC19-014665,AE,Steel Utility Pole,CRAN_RSTX_AUSAE-25873-18
756,,0,0,,AT&T,07/11/2019,03/25/2020,N/A,,WITHDRAWN,0,LOC19-014670,AE,Steel Utility Pole,
757,,30.26294,-97.75325,W side of the circle road of W Riverside Dr.,AT&T,07/12/2019,07/12/2019,N/A,,FEASIBILITY_REVIEW,0,LOC19-014675,AE,,29059.25.A-2
758,,30.25885,-97.75173,"Near 721 1/2 Barton Springs Rd, Austin, TX 78704",AT&T,07/12/2019,07/12/2019,N/A,,FEASIBILITY_REVIEW,0,LOC19-014680,Carrier,,29059_ 28_C-1
759,,30.26826,-97.74648,Northeast side of the intersection W 5th St. & Guadalupe St.,AT&T,07/12/2019,07/12/2019,N/A,,FEASIBILITY_REVIEW,0,LOC19-014685,Carrier,,29059_11_E
760,,30.26631,-97.75536,Southeast side of the intersection of Sandra Muraida Way and W Cesar Chavez St.,AT&T,07/12/2019,07/12/2019,N/A,,FEASIBILITY_REVIEW,0,LOC19-014690,Carrier,,29059_18_D
761,,30.20083,-97.7678,800 1/2 E Stassney Ln.,T-MOBILE,07/15/2019,07/16/2019,N/A,,UNDER_REVIEW,0,LOC19-014695,Carrier,Carrier Pole,AU1061BA_61LAB
762,,30.26145,-97.75081,W side of the circle road of W Riverside Dr.,AT&T,07/16/2019,07/16/2019,N/A,,FEASIBILITY_REVIEW,0,LOC19-014705,AE,,29059_24_A-1
763,,30.26163,-97.7412,Townlake Rowing Center (E Side),AT&T,07/16/2019,07/16/2019,N/A,,FEASIBILITY_REVIEW,0,LOC19-014710,Carrier,,29059_30_C-1
764,,30.2639,-97.75537,East of Intersection of W Riverside Dr & Lee Barton Dr (N Side),AT&T,07/16/2019,07/16/2019,N/A,,FEASIBILITY_REVIEW,0,LOC19-014715,AE,,29059_Node_02_A-1
765,,30.26413,-97.75611,Near W Riverside Dr @ Lee Barton Dr (S Side),AT&T,07/16/2019,07/16/2019,N/A,,FEASIBILITY_REVIEW,0,LOC19-014720,AE,,29059_Node_02_C-1
766,,30.26023,-97.748943,Near 422 W Riverside Dr (N Side),AT&T,07/16/2019,07/16/2019,N/A,,FEASIBILITY_REVIEW,0,LOC19-014725,AE,,29059_Node_03_A-1
767,,30.26025,-97.74923,Near W Riverside Dr @ 1st St (NW corner),AT&T,07/16/2019,07/16/2019,N/A,,FEASIBILITY_REVIEW,0,LOC19-014730,AE,,29059_Node_03_C-1
768,,30.26263,-97.74226,Near 93 San Jacinto (W Side),AT&T,07/16/2019,07/16/2019,N/A,,FEASIBILITY_REVIEW,0,LOC19-014735,AE,,29059_Node_04_A -1
769,,30.26286,-97.74229,Near 290 E Cesar Chavez St. (N Side),AT&T,07/16/2019,07/16/2019,N/A,,FEASIBILITY_REVIEW,0,LOC19-014740,Carrier,,29059_Node_04_D
770,,30.46287,-97.79124,13785 Research Boulevard,AT&T,07/16/2019,12/31/2019,N/A,,UNDER_REVIEW,0,LOC19-014745,Carrier,Self Support Pole,AUSTN-15765-11
771,,30.47713,-97.80717,2850 South Lakeline Boulevard,AT&T,07/18/2019,11/22/2019,N/A,,UNDER_REVIEW,0,LOC19-014750,Carrier,Self Support Pole,CRAN_RSTX_AUSAA_25434_19
772,,30.16367,-97.74203,7605 Marble Crest Drive,AT&T,07/18/2019,11/22/2019,N/A,,OCCUPIED,0,LOC19-014755,AE,Steel Utility Pole,CRAN_RSTX_AUSAD_18358_59
773,,30.157,-97.73882,8007 Forbsdale Drive,AT&T,07/18/2019,11/22/2019,N/A,,OCCUPIED,0,LOC19-014760,AE,Steel Utility Pole,CRAN_RSTX_AUSAD_18358_60 
774,,30.27941,-97.7414,1616 Lavaca Street,AT&T,07/18/2019,01/16/2020,N/A,,FEASIBILITY_REVIEW,0,LOC19-014765,,,CRAN_RSTX_AUSAD_18358_62
775,,30.48059,-97.77479,9845 1/2 SPECTRUM DRIVE,AT&T,07/18/2019,09/26/2019,N/A,,OCCUPIED,0,LOC19-014770,AE,Wood Utility Pole,SPECTRUM DRIVE - POLE 8
776,,30.48061,-97.7741,9837 1/2 SPECTRUM DRIVE,AT&T,07/18/2019,07/18/2019,N/A,,UNDER_REVIEW,0,LOC19-014770,AE,Wood Utility Pole,SPECTRUM DRIVE - POLE 9
777,,30.48066,-97.77339,9827 1/2 SPECTRUM DRIVE,AT&T,07/18/2019,07/18/2019,N/A,,UNDER_REVIEW,0,LOC19-014770,AE,Wood Utility Pole,SPECTRUM DRIVE - POLE 10
778,,30.48071,-97.77254,9817 1/2 SPECTRUM DRIVE,AT&T,07/18/2019,07/18/2019,N/A,,UNDER_REVIEW,0,LOC19-014770,AE,Wood Utility Pole,SPECTRUM DRIVE - POLE 11
779,,30.48075,-97.77187,9809 1/2 SPECTRUM DRIVE,AT&T,07/18/2019,07/18/2019,N/A,,UNDER_REVIEW,0,LOC19-014770,AE,Wood Utility Pole,SPECTRUM DRIVE - POLE 12
