Permit Number,Status,Processed Date,Issued Date,Finaled Date,Description,Application Type,Work Type,Use code ,Number of Dwelling units,High Rise,Tax Description,Tax Amount,Tax Status,Tax Paid Date,Street Number,Pre-direction,Street name of work location,Street Suffix,Post-direction,City,State,ZIP code
608114,Finaled,08/09/2012,08/09/2012,08/09/2012,BRN-1187-2012,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,0,N,SCHOOLS IMPACT TAX,0.00,UNPAID,,434,,PARKVIEW,AVE,,GAITHERSBURG,MD,20878
608115,Finaled,08/09/2012,08/09/2012,08/09/2012,BRN-1178-2012,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,0,N,SCHOOLS IMPACT TAX,0.00,UNPAID,,436,,PARKVIEW,AVE,,GAITHERSBURG,MD,20878
608116,Finaled,08/09/2012,08/09/2012,08/09/2012,BRN-1181-2012,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,0,N,SCHOOLS IMPACT TAX,11358.00,PAID,08/09/2012,438,,PARKVIEW,AVE,,GAITHERSBURG,MD,20878
608117,Finaled,08/09/2012,08/09/2012,08/09/2012,BRN-1177-2012,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,0,N,SCHOOLS IMPACT TAX,0.00,UNPAID,,440,,PARKVIEW,AVE,,GAITHERSBURG,MD,20878
608118,Finaled,08/09/2012,08/09/2012,08/09/2012,BRN-1182-2012,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,0,N,SCHOOLS IMPACT TAX,0.00,UNPAID,,442,,PARKVIEW,AVE,,GAITHERSBURG,MD,20878
608119,Finaled,08/09/2012,08/09/2012,08/09/2012,BRN-1186-2012,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,0,N,IMPACT TAX >JUL11-GENERAL,6720.10,PAID,08/09/2012,444,,PARKVIEW,AVE,,GAITHERSBURG,MD,20878
608120,Open,08/09/2012,,,BRN-1180-2012,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,0,N,SCHOOLS IMPACT TAX,0.00,UNPAID,,446,,PARKVIEW,AVE,,GAITHERSBURG,MD,20878
610451,Finaled,08/31/2012,08/31/2012,08/31/2012,PI-B120261,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,213,Y,SCHOOLS IMPACT TAX,1025595.00,PAID,08/31/2012,124,,ELLINGTON,BLVD,,GAITHERSBURG,MD,20878
611684,Finaled,09/13/2012,09/13/2012,09/13/2012,"this permit # covers 725 ==743 Cobbler Place,&nbsp; Gaithersburg MD",GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,10,N,IMPACT TAX >JUL11-GENERAL,79060.00,PAID,09/13/2012,,,,,,,,
612853,Finaled,09/25/2012,09/25/2012,09/25/2012,,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,8,N,IMPACT TAX >JUL11-GENERAL,63248.00,PAID,09/25/2012,,,,,,,,
622352,Finaled,01/03/2013,01/03/2013,01/03/2013,,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,20,N,SCHOOLS IMPACT TAX,227160.00,UNPAID,,,,,,,,,
628480,Finaled,03/13/2013,03/13/2013,03/13/2013,,GAITHERSBURG COM. BUILDING,CONSTRUCT,MERCANTILE BUILDING,0,N,IMPACT TAX >JUL11-GENERAL,403898.95,PAID,03/13/2013,323,,COPLEY,PL,,GAITHERSBURG,MD,20878
628596,Finaled,03/14/2013,03/14/2013,03/14/2013,,GAITHERSBURG COM. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,SCHOOLS IMPACT TAX,23868.00,UNPAID,,614,,COBBLER,PL,,GAITHERSBURG,MD,20877
628598,Finaled,03/14/2013,03/14/2013,03/14/2013,,GAITHERSBURG COM. BUILDING,,TOWNHOUSE,0,N,IMPACT TAX >JUL11-GENERAL,10166.00,PAID,03/14/2013,614,,COBBLER,PL,,GAITHERSBURG,MD,20877
628599,Open,03/14/2013,,,,GAITHERSBURG COM. BUILDING,,TOWNHOUSE,0,N,IMPACT TAX >JUL11-GENERAL,10166.00,PAID,03/14/2013,614,,COBBLER,PL,,GAITHERSBURG,MD,20877
628600,Finaled,03/14/2013,03/14/2013,03/14/2013,,GAITHERSBURG COM. BUILDING,,TOWNHOUSE,0,N,IMPACT TAX >JUL11-GENERAL,10166.00,PAID,03/14/2013,602,,COBBLER,PL,,GAITHERSBURG,MD,20877
643133,Open,07/24/2013,,,Mixed use building,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,100,Y,IMPACT TAX >JUL11-GENERAL,650355.00,PAID,07/24/2013,230,,SPECTRUM,AVE,,GAITHERSBURG,MD,20879
646860,Open,08/27/2013,,,City of Gaithersburg impact fees-PI-B 110601,GAITHERSBURG COM. BUILDING,CONSTRUCT,MERCANTILE BUILDING,0,N,IMPACT TAX >JUL11-GENERAL,0.00,UNPAID,,231,,SPECTRUM,AVE,,GAITHERSBURG,MD,20879
670578,Finaled,04/24/2014,05/14/2014,05/14/2014,Pay impact tax,GAITHERSBURG COM. BUILDING,CONSTRUCT,BUSINESS BUILDING,223,Y,IMPACT TAX >JUL11-GENERAL,108424.91,PAID,04/24/2014,196,E,MONTGOMERY,AVE,,ROCKVILLE,MD,20850
701047,Open,01/20/2015,,,,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,1,N,IMPACT TAX >JUL11-GENERAL,8594.00,PAID,01/20/2015,125,,COPLEY,CIR,,GAITHERSBURG,MD,20878
701049,Open,01/20/2015,,,,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,1,N,SCHOOLS IMPACT TAX,12345.00,PAID,01/20/2015,123,,COPLEY,CIR,,GAITHERSBURG,MD,20878
701050,Open,01/20/2015,,,,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,1,N,SCHOOLS IMPACT TAX,12345.00,PAID,01/20/2015,121,,COPLEY,CIR,,GAITHERSBURG,MD,20878
701051,Open,01/20/2015,,,,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,1,N,IMPACT TAX >JUL11-GENERAL,8594.00,PAID,01/20/2015,119,,COPLEY,CIR,,GAITHERSBURG,MD,20878
701052,Open,01/20/2015,,,,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,1,N,IMPACT TAX >JUL11-GENERAL,8594.00,PAID,01/20/2015,117,,COPLEY,CIR,,GAITHERSBURG,MD,20878
701053,Open,01/20/2015,,,,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,1,N,IMPACT TAX >JUL11-GENERAL,8594.00,PAID,01/20/2015,115,,COPLEY,CIR,,GAITHERSBURG,MD,20878
701054,Open,01/20/2015,,,,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,1,N,IMPACT TAX >JUL11-GENERAL,8594.00,PAID,01/20/2015,113,,COPLEY,CIR,,GAITHERSBURG,MD,20878
701055,Open,01/20/2015,,,,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,1,N,SCHOOLS IMPACT TAX,12345.00,PAID,01/20/2015,111,,COPLEY,CIR,,GAITHERSBURG,MD,20878
717264,Open,06/19/2015,,,,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,0,N,IMPACT TAX >JUL11-GENERAL,8594.00,PAID,06/19/2015,185,,COPLEY,CIR,,GAITHERSBURG,MD,20878
717265,Open,06/19/2015,,,,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,0,N,IMPACT TAX >JUL11-GENERAL,8594.00,PAID,06/19/2015,177,,COPLEY,CIR,,GAITHERSBURG,MD,20878
717266,Open,06/19/2015,,,,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,0,N,IMPACT TAX >JUL11-GENERAL,8594.00,PAID,06/19/2015,185,,COPLEY,CIR,,GAITHERSBURG,MD,20878
717267,Open,06/19/2015,,,,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,0,N,IMPACT TAX >JUL11-GENERAL,8594.00,PAID,06/19/2015,181,,COPLEY,CIR,,GAITHERSBURG,MD,20878
717268,Open,06/19/2015,,,,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,0,N,SCHOOLS IMPACT TAX,12345.00,PAID,06/19/2015,183,,COPLEY,CIR,,GAITHERSBURG,MD,20878
717269,Open,06/19/2015,,,,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,0,N,IMPACT TAX >JUL11-GENERAL,8594.00,PAID,06/19/2015,179,,COPLEY,CIR,,GAITHERSBURG,MD,20878
717270,Open,06/19/2015,,,,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,0,N,IMPACT TAX >JUL11-GENERAL,8594.00,PAID,06/19/2015,173,,COPLEY,CIR,,GAITHERSBURG,MD,20878
717271,Open,06/19/2015,,,,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,0,N,IMPACT TAX >JUL11-GENERAL,8594.00,PAID,06/19/2015,175,,COPLEY,CIR,,GAITHERSBURG,MD,20878
790883,Finaled,02/27/2017,02/28/2017,02/28/2017,BRN-12969-2016,GAITHERSBURG COM. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,SCHOOLS IMPACT TAX,20198.00,PAID,02/28/2017,226,,CAULFIELD,LN,,GAITHERSBURG,MD,20878
