Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Location 1
ELEC,NATIONAL GRID,1145 Niagara Falls Blvd,CHILIS AMHERST; Chili?s Parking lot,Amherst,NY,14226,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.984648,-78.821984,05/10/2020,99698,2020-05-10 09:19:27,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,"(42.984647700000004, -78.8219843)"
ELEC,Town of Danby - Clerk's Office,1830 Danby Rd,,Ithaca,NY,14850,,866-816-7584,E,,Public,24 hours daily,,,,,,1,,,EV Connect,http://evconnect.com/,GPS,42.353991,-76.481996,04/08/2020,123074,2020-04-08 12:29:55,LG,,,04/01/2019,,,,,J1772,US,,,,Public,,public,,,MUNI_GOV,,,,,,,,,,,,,,,,,"(42.3539913, -76.48199620000001)"
ELEC,Smithtown Nissan,535 Middle Country Rd,,St. James,NY,11780,,,E,,Public - Call ahead,Dealership business hours; contact 631-361-9696 for more information,,,,,,1,1,,Non-Networked,,200-9,40.859886,-73.162067,01/13/2020,44190,2020-01-21 18:34:38,P,,,11/30/2011,,,,,CHADEMO J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,,,,,,,,,,,"(40.859885999999996, -73.16206700000001)"
ELEC,315 E 40th Street,315 E 40th Street,Attendant will assist in charging vehicle.  Parking rates apply. Inquire within.,New York,NY,10017,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,40.748359,-73.972213,05/10/2020,149126,2020-05-10 08:08:08,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Level 2: $0.59 per kWh,,,,,,,,,,"(40.748359, -73.972213)"
ELEC,Mall at Bay Plaza - Tesla Supercharger,260 Baychester Avenue,,Bronx,NY,10475,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,12,,Tesla,http://www.teslamotors.com/supercharger,200-9,40.863231,-73.828839,01/31/2020,149299,2020-02-06 19:50:43,P,,,09/30/2019,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW,,,,,,,,,,"(40.863231, -73.828839)"
ELEC,"Best Western Plus, Plattsburgh - Tesla Destination",446 Route #3,,Plattsburgh,NY,12901,,518-561-7750  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,44.696590,-73.491530,09/30/2019,115211,2020-03-02 20:14:21,P,,,11/01/2018,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,"(44.69659, -73.49153000000001)"
ELEC,PRIMA LOFTS LL,1373 Broadway,ALB LOFTS 1.1; -ALB LOFTS 1.2ALB LOFTS 1.3ALB LOFTS 1.4ALB LOFTS 1.5,Menands,NY,12204,,888-758-4389,E,,Public,24 hours daily,,,,,,10,,,ChargePoint Network,http://www.chargepoint.com/,200-9,42.676164,-73.734360,05/10/2020,153305,2020-05-10 09:19:27,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$0.13 per kWh,,,,,,,,,,"(42.676164, -73.73436)"
ELEC,Lakeland Park,11 Foreman St,,Cazenovia,NY,13035,,315-655-3041,E,,Public,Dawn to dusk daily,,,,,,2,,,Non-Networked,,200-8,42.929429,-75.859296,03/03/2020,88340,2020-03-03 21:13:47,LG,,,10/01/2017,,,,,J1772,US,,,,Public,,public,,,PARK,,,,,,,Free,,,,,,,,,,"(42.929429, -75.859296)"
ELEC,DOUBLETREEHOTEL,455 S Broadway,DC FAST CHARGER; ChargePoint BMW & VW Express Corridor Location,Tarrytown,NY,10591,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.061410,-73.862829,05/10/2020,71167,2020-05-10 09:19:27,,,,,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,"(41.0614105, -73.8628291)"
ELEC,BURNS MGT,25 Whistler Ct,EXCELSIOR 4; -EXCELSIOR 5; -,Saratoga Springs,NY,12866,,888-758-4389,E,,Public,24 hours daily,,,,,,4,,,ChargePoint Network,http://www.chargepoint.com/,200-8,43.093927,-73.754497,05/10/2020,120972,2020-05-10 09:19:27,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$1.75 per kWh,,,,,,,,,,"(43.093927, -73.754497)"
ELEC,Ferguson Distribution Center,11545 US-9W,,Coxsackie,NY,12051,,866-816-7584,E,,Public,24 hours daily; Also accepts Paypal,A D M V,,,,,4,,,EV Connect,http://evconnect.com/,GPS,42.356934,-73.844479,04/08/2020,154881,2020-04-08 12:29:55,P,,,08/13/2019,,,,,J1772,US,,,,Public,,public,,,FACTORY,,,,,,,,,,,,,,,,,"(42.3569339, -73.84447929999999)"
LPG,Lictus Keystone,8799 W Main St,,Clymer,NY,14724,,716-355-6363,E,,Public,"8:30am-5pm M-F, 8am-12pm Sat",A Cash Checks D GasCard M PHH V Voyager Wright_Exp,,,,,,,,,,200-9,42.020413,-79.634017,03/03/2020,75105,2020-03-03 21:13:47,P,,,,,,True,,,US,,,,Public,,public,,,FUEL_RESELLER,,,,,,,,,"ACME"", ""QUICK_CONNECT",,,,,,,,"(42.020413, -79.634017)"
ELEC,Standard Parking 270 Greenwich - Tesla Destination,270 Greenwich St,,New York,NY,10007,,800-836-6666  877-798-3752,E,,Public,24 hours daily; pay lot; see valet for access,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.715543,-74.011435,09/30/2019,115076,2020-03-02 20:14:21,P,,,11/01/2018,,,,,J1772 TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,"(40.715543, -74.01143499999999)"
ELEC,NATIONAL GRID,54 Crossing Blvd,KOHLS CLIFTON; Near main entrance ,Clifton Park,NY,12065,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.860939,-73.771285,05/10/2020,53116,2020-05-10 09:19:27,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,"(42.860939, -73.77128520000001)"
ELEC,Village of Montour Falls,300 W Main St,Behind Main Street Park,Montour Falls,NY,14865,,607-535-7367  866-816-7584,E,,Public,24 hours daily,,,,,,1,,,EV Connect,http://evconnect.com/,200-9,42.346512,-76.847992,04/08/2020,121285,2020-04-08 12:29:55,LG,,,04/01/2018,,,,,J1772,US,,,,Public,,public,,,PARKING_LOT,,,,,,,$0.15 per kWh,,,,,,,,,,"(42.346512, -76.847992)"
E85,Shamrock,17 Merrick Rd,,Baldwin,NY,11510,,516-223-1457,E,,Public - Credit card after hours,6am-11pm daily,A Cash D Debit M V,,,,,,,,,,200-9,40.651271,-73.604003,05/09/2019,92042,2020-02-26 20:21:01,P,,,02/15/2018,,,,False,,US,,,,Public - Carte de crédit après les heures d'ouverture,,public,CREDIT_CARD_AFTER_HOURS,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,"(40.651271, -73.604003)"
ELEC,IBEW139 EDUCATI,415 W 2nd St,STATION 1,Elmira,NY,14901,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.089325,-76.816073,05/10/2020,117027,2020-05-10 09:19:27,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$0.19 per kWh,,,,,,,,,,"(42.0893253, -76.8160733)"
ELEC,Office Building,40 Newbridge Rd,,Hicksville,NY,11801,,866-816-7584,E,,Public,Office business hours; for employee and guest use only,,,,,,3,,,EV Connect,http://evconnect.com/,200-8,40.768280,-73.528019,04/08/2020,94842,2020-04-08 12:29:55,P,,,10/31/2014,,,,,J1772,US,,,,Public,,public,,,OFFICE_BLDG,,,,,,,,,,,,,,,,,"(40.76828, -73.528019)"
ELEC,Main Place Ramp,221 Pearl St,,Buffalo,NY,14202,,716-849-5812  866-816-7584,E,,Public - Credit card at all times,24 hours daily; must use EVConnect app for payment,A D Debit M V,,,,,4,,,EV Connect,http://evconnect.com/,200-9,42.885188,-78.875488,04/08/2019,104727,2020-03-30 20:59:37,LG,,,04/01/2018,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,PAY_GARAGE,,,,,,,$0.10 per kWh,,,,,,,,,,"(42.885188, -78.875488)"
ELEC,Rapidpark 340 94th Street - Tesla Destination,340 E 94th St,,New York,NY,10128,,212-369-8681  877-798-3752,E,,Public - Call ahead,24 hours daily,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.781961,-73.946209,09/30/2019,115104,2020-03-02 20:14:21,P,,,01/01/2016,,,,,J1772 TESLA,US,,,,Public - Appeler à l'avance,,public,CALL,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,"(40.781960999999995, -73.946209)"
ELEC,iPark NYC E 80th Street - Tesla Destination,345 E 80th St,,New York,NY,10075,,855-472-7569  877-798-3752,E,,Public,24 hours daily; for customer use only; see valet for access,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.773471,-73.952304,09/30/2019,150517,2020-03-02 20:14:21,P,,,09/30/2019,,,,,J1772 TESLA,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,"(40.773471, -73.952304)"
ELEC,Glen Avenue Suites,6 Glen Ave,,Cooperstown,NY,13326,,607-547-5054,E,,Public,8am-6pm daily; for guest use only,,,,,,1,,,Non-Networked,,GPS,42.698540,-74.931170,03/03/2020,131661,2020-03-03 21:13:47,P,,,07/15/2019,,,,,J1772,US,,,,Public,,public,,,INN,,,,,,,Free,,,,,,,,,,"(42.69854, -74.93117)"
ELEC,West Herr Nissan,6069 S Transit Rd,,Lockport,NY,14094,,716-625-8889,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,Non-Networked,,200-9,43.128557,-78.696197,09/09/2019,44354,2020-01-21 18:34:38,P,,,11/30/2011,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,"(43.128557, -78.696197)"
ELEC,NATIONAL GRID,670 Liberty St,UNION COLLEGE; I front of 80 Nott Terrace Clarkson University capital region campus,Schenectady,NY,12305,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.814021,-73.934518,05/10/2020,100332,2020-05-10 09:19:27,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,"(42.814021399999994, -73.9345175)"
ELEC,NATIONAL GRID,350 Prospect St,NIAGARA FALLS 1,Niagara Falls,NY,14303,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.086961,-79.065842,05/10/2020,102777,2020-05-10 09:19:27,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,"(43.086960999999995, -79.0658425)"
ELEC,Rochester General Hospital,1425 Portland Ave,,Rochester,NY,14621,,866-816-7584,E,,Public,24 hours daily,,,,,,2,,,EV Connect,http://evconnect.com/,GPS,43.192906,-77.587022,06/06/2019,123068,2020-03-30 21:29:59,P,,,04/01/2019,,,,,J1772,US,,,,Public,,public,,,HOSPITAL,,,,,,,,,,,,,,,,,"(43.192906, -77.58702190000001)"
ELEC,COLGATE,Lally Ln,"LALLY LANE 1; Located on Lally Lane, next to Zip Car parking. Across from the Student Union (JCC) building",Hamilton,NY,13346,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.817555,-75.539265,05/10/2020,61823,2020-05-10 09:19:27,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time. $0 per hour for the first 5 hours, and $2 per additional hour",,,,,,,,,,"(42.817555, -75.5392648)"
ELEC,Tarrytown Metro - North Train Station,4173 Green St,East side of the tracks near Marina. Parking spaces are against the fence by the tracks,Tarrytown,NY,10591,,914-631-7873  866-816-7584,E,,Public,24 hours daily; pay lot,,,,,,3,,,EV Connect,http://evconnect.com/,GPS,41.076261,-73.865686,04/08/2020,65271,2020-04-08 12:29:55,SG,,,11/01/2014,,,,,J1772,US,,,,Public,,public,,,PAY_LOT,,,,,,,,,,,,,,,,,"(41.0762611876188, -73.8656862878357)"
ELEC,Champion Parking 90 LLC - Tesla Destination,60 E 90th St,,New York,NY,10028,,212-828-8282  877-798-3752,E,,Public,24 hours daily; see valet for access,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,GPS,40.783085,-73.956304,09/30/2019,115167,2020-03-02 20:14:21,P,,,03/01/2017,,,,,J1772 TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,"(40.783085, -73.956304)"
ELEC,HYATT POUGHKEPS,2165 South Rd,HYATT POUGHKEPS,Poughkeepsie,NY,12601,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.636660,-73.919620,05/10/2020,143493,2020-05-10 09:19:27,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,"(41.63666, -73.91962)"
ELEC,Union College - Nott/Lennox Lot,894 Nott St,,Schenectady,NY,12308,,866-816-7584,E,,Public,24 hours daily,,,,,,4,,,EV Connect,http://evconnect.com/,GPS,42.819693,-73.924193,05/06/2020,156045,2020-05-06 17:56:57,P,,,05/01/2020,,,,,J1772,US,,,,Public,,public,,,COLLEGE_CAMPUS,,,,,,,,,,,,,,,,,"(42.819693, -73.924193)"
ELEC,IMPark 188 E 78th St - Tesla Destination,188 E 78th St,,Manhattan,NY,10075,,212-535-0403  877-798-3752,E,,Public,24 hours daily; pay lot; see valet for access,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.773467,-73.958287,09/30/2019,150580,2020-03-02 20:14:21,P,,,09/30/2019,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,"(40.773467, -73.958287)"
ELEC,Quik Park 32 Debrosses LLC - Tesla Destination,32 Debrosses St,,New York,NY,10013,,212-842-0069  877-798-3752,E,,Public,24 hours daily; see valet for access,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.723702,-74.010335,09/30/2019,115093,2020-03-02 20:14:21,P,,,01/01/2016,,,,,J1772 TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,"(40.723702, -74.010335)"
ELEC,Superior Ink,400 W 12th St,,New York,NY,10014,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,40.737537,-74.009830,05/10/2020,124147,2020-05-10 08:08:08,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Level 2: $0.59 per kWh,,,,,,,,,,"(40.737536999999996, -74.00983000000001)"
ELEC,HUDSON PRESERVE,8 Beryl Way,BLDG 11 #9,Watervliet,NY,12189,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.731430,-73.724330,05/10/2020,143229,2020-05-10 09:19:27,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,"(42.731429999999996, -73.72433000000001)"
LPG,U-Haul,5967 E Taft Rd,,North Syracuse,NY,13212,,315-458-3992,E,,Public,"7am-7pm M-Th and Sat, 7am-8pm F, 9am-5pm Sun",A Cash D M V,,,,,,,,,,200-9,43.125565,-76.107338,03/03/2020,67471,2020-03-03 21:13:47,P,,,,,,True,,,US,,,,Public,,public,,,RENTAL_CAR_RETURN,,,,,,,,,ACME,,,,,,,,"(43.125565, -76.107338)"
ELEC,BURNS MGT,1 broom shop rd,SCH COMM BLD 2SCH COMM BLDG 2,Latham,NY,12110,,888-758-4389,E,,Public,24 hours daily,,,,,,4,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.739933,-73.788345,05/10/2020,149546,2020-05-10 09:19:27,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$1.75 per kWh,,,,,,,,,,"(42.739933, -73.78834499999999)"
ELEC,Village of Lima,7327 E Main St,"Located in the municipal parking lot behind the Lima Courthouse, 200 feet east of the intersection of routes 5&20 and 15A",Lima,NY,14485,,585-624-2210,E,,Public,24 hours daily,,,,,,2,,,EV Connect,http://evconnect.com/,GPS,42.905520,-77.610606,03/03/2020,103810,2020-03-03 21:13:47,P,,,09/17/2018,,,,,J1772,US,,,,Public,,public,,,MUNI_GOV,,,,,,,Free,,,,,,,,,,"(42.90552, -77.610606)"
ELEC,Champion Parking 60 E 8th - Tesla Destination,60-68 E 8th St,,New York,NY,10003,,212-473-9061  877-798-3752,E,,Public,24 hours daily; see valet for access,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.730501,-73.993075,09/30/2019,115172,2020-03-02 20:14:21,P,,,02/01/2015,,,,,J1772 TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,"(40.730501000000004, -73.993075)"
ELEC,"Walgreens - Brooklyn, NY #15097 |P391",589 Prospect Avenue,"$2.00 first hour, billed at start. $2.00 per plug hour thereafter.",Brooklyn,NY,11215,,800-663-5633,E,,Public,MO: 12:00am-12:00am; TU: 12:00am-12:00am; WE: 12:00am-12:00am; TH: 12:00am-12:00am; FR: 12:00am-12:00am; SA: 12:00am-12:00am; SU: 12:00am-12:00am,,,,,,1,,,SemaCharge Network,http://www.semacharge.com/,GPS,40.656780,-73.977760,05/10/2020,148167,2020-05-10 09:15:22,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$2.00/Hr Parking Fee,,,,,,,,,,"(40.656780100000006, -73.97775970000001)"
CNG,Con Edison - College Point Service Center,124-15 31st Ave,"From I-678/Whitestone Expressway, exit at Linden Place, I-678 service road W, right onto 31st Avenue, station at intersection with College Point Boulevard.",Queens,NY,11354,,718-321-4608,E,,Public - Card key at all times,"7am-11pm M-F, 7am-3pm Sat-Sun; call 718-204-4048 to arrange for card key",,,Q,3000,,,,,,,200-8,40.769623,-73.843069,05/09/2019,132,2020-02-28 17:14:49,T,,,01/15/1998,,MD,,,,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,,UTILITY,1,,300,,,,,,,,,Q,3000,MD,,,"(40.769622999999996, -73.843069)"
ELEC,CANTONCHARGE,8 Hodskin St,HODSKIN ST 1.1,Canton,NY,13617,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.596222,-75.171030,05/10/2020,154480,2020-05-10 09:19:27,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,"(44.596222, -75.17103)"
ELEC,Little Man Parking (Queens West) - Tesla Destination,4-76  47th Ave,,Long Island City,NY,11109,,718-606-1760  877-798-3752,E,,Public,24 hours daily; see valet for access,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.745810,-73.955812,09/30/2019,114970,2020-03-02 20:14:21,P,,,03/01/2017,,,,,J1772 TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,"(40.74581, -73.955812)"
ELEC,ROSENBLUM300,187 Wolf Rd,187 WOLF RD,Albany,NY,12205,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.722447,-73.800636,05/10/2020,121068,2020-05-10 09:19:27,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,"(42.7224474, -73.8006358)"
ELEC,Catamount Ski,78 Catamount Rd,,Hillsdale,NY,12529,,518-325-3200,E,,Public - Call ahead,10am-5:30pm daily,,,,,2,2,,,Non-Networked,,200-8,42.171859,-73.477728,03/03/2020,85949,2020-03-03 21:13:47,P,,,03/01/2020,,,,,J1772 NEMA1450 NEMA520,US,,,,Public - Appeler à l'avance,,public,CALL,,REC_SPORTS_FACILITY,,,,,,,Free,,,,,,,,,,"(42.171859000000005, -73.477728)"
ELEC,Baron Nissan,235 Glen Cove Rd,,Greenvale,NY,11548,,516-621-2300,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,Non-Networked,,GPS,40.816267,-73.625869,09/09/2019,47721,2020-01-21 18:34:38,P,,,01/31/2012,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,"(40.816266999999996, -73.625869)"
ELEC,Buffalo Niagara International Airport,4200 Genesee St,"Located on Level 1, section F-2 in the Daily/Hourly Parking Garage",Buffalo,NY,14225,,716-630-6191,E,,Public,24 hours daily,,,,,,3,,,Non-Networked,,200-8,42.929827,-78.740773,04/08/2019,63479,2020-01-21 18:34:38,P,,,12/31/2014,,,,,J1772,US,,,,Public,,public,,,AIRPORT,,,,,,,Free,,,,,,,,,,"(42.929827, -78.740773)"
ELEC,RAY LAKS HONDA,3590 Southwestern Blvd,SHOP 02,Orchard Park,NY,14127,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.784658,-78.767062,05/10/2020,150338,2020-05-10 09:19:27,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,"(42.7846579, -78.7670619)"
ELEC,White Fences Inn Water Mill - Tesla Destination,371 Montauk Hwy,,Water Mill,NY,11976,,631-500-9013  877-798-3752,E,,Public,24 hours daily; see front desk for access,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.905728,-72.362692,09/30/2019,115245,2020-03-02 20:14:21,P,,,02/01/2016,,,,,J1772 TESLA,US,,,,Public,,public,,,INN,,,,,,,Free,,,,,,,,,,"(40.905728, -72.36269200000001)"
ELEC,Central Parking - 115 E 87th St- Station 2,115  W 87th St,,New York,NY,10024,,855-443-3873,E,,Public,24 hours daily,,,,,,1,,,GE WattStation,https://www.gewattstation.com,GPS,40.787599,-73.972115,05/10/2020,72919,2020-05-10 10:00:33,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"$0.49 per kWh, first 5 minutes free, minimum payment of $0.50",,,,,,,,,,"(40.787599, -73.972115)"
ELEC,Courtyard Marriott - Rye,631 Midland Ave,,Rye,NY,10580,,877-455-3833,E,,Public - Card key at all times,24 hours daily,,,,,,,4,,eVgo Network,https://www.evgo.com/,GPS,40.989586,-73.671855,05/10/2020,122804,2020-05-10 09:59:31,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,,,,,,,,,,,,,,,,,,,"(40.989585999999996, -73.67185500000001)"
ELEC,Clemson Bros Brewery - Tesla Destination,22 Cottage St,,Middletown,NY,10940,,845-775-4638  877-798-3752,E,,Public,24 hours daily; for customer use only,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,41.446952,-74.415608,09/30/2019,114975,2020-03-02 20:14:21,P,,,11/01/2018,,,,,TESLA,US,,,,Public,,public,,,BREWERY_DISTILLERY_WINERY,,,,,,,Free,,,,,,,,,,"(41.446952, -74.41560799999999)"
ELEC,Davidson Ford,3690 State Route 31,Located in the front of the building,Clay,NY,13090,,315-870-7000,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,Non-Networked,,GPS,43.181259,-76.256973,04/08/2019,82355,2020-01-21 18:34:38,P,,,04/01/2017,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,"(43.181259000000004, -76.256973)"
ELEC,EVCHARGE,Taughannock State Park Access Rd,BEACH LOT; Southwest corner of the swimming area parking lot,Trumansburg,NY,14886,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.544649,-76.596445,05/10/2020,99494,2020-05-10 09:19:27,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,"(42.5446487, -76.5964452)"
ELEC,WOODLAWN GARAGE,17-21 Division St,SARATOGA; Top floor,Saratoga Springs,NY,12866,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.081886,-73.786524,05/10/2020,89779,2020-05-10 09:19:27,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,"(43.081886299999994, -73.7865244)"
ELEC,VASSAR COLLEGE,Unnamed Road,SOUTH LOT 2,Arlington,NY,12603,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.681771,-73.894668,05/10/2020,155288,2020-05-10 09:19:27,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time. $1.5 per hour for the first 1 hour, and $2 per additional hour, maximum payment of $10",,,,,,,,,,"(41.681771000000005, -73.8946681)"
ELEC,Comstock Avenue Garage Unit 1 & 2,501 Comstock Avenue,,Syracuse,NY,13244,,800-663-5633,E,,Public,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,2,,,SemaCharge Network,http://www.semacharge.com/,GPS,43.041032,-76.130233,05/10/2020,147905,2020-05-10 09:15:22,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,FREE,,,,,,,,,,"(43.041032200000004, -76.1302328)"
ELEC,iPark - Paradise Garage,62-60 99th Street,Attendant will assist in charging vehicle.  Parking rates apply. Inquire within.,Rego Park,NY,11374,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,40.733347,-73.858012,05/10/2020,95270,2020-05-10 08:08:08,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Level 2: $0.59 per kWh,,,,,,,,,,"(40.733346999999995, -73.858012)"
