Permit Number,Status,Processed Date,Issued Date,Finaled Date,Description,Application Type,Work Type,Use code ,Number of Dwelling units,High Rise,Tax Description,Tax Amount,Tax Status,Tax Paid Date,Street Number,Pre-direction,Street name of work location,Street Suffix,Post-direction,City,State,ZIP code
387357,Issued,06/15/2005,06/15/2005,,,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,SCHOOLS IMPACT TAX,6000.00,PAID,06/15/2005,583,,PELICAN,AVE,,GAITHERSBURG,MD,20877
387358,Issued,06/15/2005,06/15/2005,,,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,SCHOOLS IMPACT TAX,6000.00,PAID,06/15/2005,587,,PELICAN,AVE,,GAITHERSBURG,MD,20877
387359,Issued,06/15/2005,06/15/2005,,,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,SCHOOLS IMPACT TAX,6000.00,PAID,06/15/2005,591,,PELICAN,AVE,,GAITHERSBURG,MD,20877
387360,Issued,06/15/2005,06/15/2005,,,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,SCHOOLS IMPACT TAX,6000.00,PAID,06/15/2005,595,,PELICAN,AVE,,GAITHERSBURG,MD,20877
387361,Issued,06/15/2005,06/15/2005,,,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,SCHOOLS IMPACT TAX,6000.00,PAID,06/15/2005,599,,PELICAN,AVE,,GAITHERSBURG,MD,20877
388222,Issued,06/22/2005,06/22/2005,,"TWENTY FIVE (25) TOWNHOMES
703,707,711,715,719,723,727,731,735 739 HIDDEN MARSH ST
905,909,913,917,881,885,889,893,897  HIDDEN MARSH ST
600,604,608,612,616,620 KINGFISHER AVE",GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,IMPACT TAX >MAR04-GENERAL,112500.00,PAID,06/22/2005,703,,HIDDEN MARSH,ST,,GAITHERSBURG,MD,20877
388236,Issued,06/22/2005,06/22/2005,,,GAITHERSBURG RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,SCHOOLS IMPACT TAX,8000.00,UNPAID,,106,,CHESTNUT,ST,,GAITHERSBURG,MD,20877
388798,Issued,06/27/2005,06/27/2005,,,GAITHERSBURG RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,SCHOOLS IMPACT TAX,8000.00,PAID,06/27/2005,8,,CEDAR,AVE,,GAITHERSBURG,MD,20877
394401,Issued,08/15/2005,08/15/2005,,,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,IMPACT TAX >JUL05-GENERAL,28566.00,PAID,08/15/2005,708,,RAVEN,AVE,,GAITHERSBURG,MD,20877
394405,Issued,08/15/2005,08/15/2005,,,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,IMPACT TAX >JUL05-GENERAL,23805.00,PAID,08/15/2005,581,,KINGFISHER,AVE,,GAITHERSBURG,MD,20877
398922,Finaled,09/27/2005,09/27/2005,09/27/2005,"Gaithersburg City Impact Taxes for 549,553,557,561,565,569 Odend'hal Avenue",GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,IMPACT TAX >JUL05-GENERAL,28566.00,PAID,09/27/2005,101,,ODENDHAL,AVE,,GAITHERSBURG,MD,20877
398924,Finaled,09/27/2005,09/27/2005,09/27/2005,"Gaithersburg City Impact Taxes for 521,525,529,533,537,539,542 Odend'hal Avenue",GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,IMPACT TAX >JUL05-GENERAL,33327.00,PAID,09/27/2005,101,,ODENDHAL,AVE,,GAITHERSBURG,MD,20877
399818,Issued,10/05/2005,10/05/2005,,5 townhomes,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,SCHOOLS IMPACT TAX,31740.00,PAID,10/05/2005,,,,,,,,
399819,Issued,10/05/2005,10/05/2005,,5 townhomes,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,SCHOOLS IMPACT TAX,31740.00,PAID,10/05/2005,,,,,,,,
407085,Finaled,12/21/2005,12/21/2005,12/27/2005,,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,SCHOOLS IMPACT TAX,50784.00,PAID,12/21/2005,,,,,,,,
407102,Issued,12/21/2005,12/21/2005,,,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,SCHOOLS IMPACT TAX,31740.00,PAID,12/21/2005,,,,,,,,
407184,Issued,12/21/2005,12/21/2005,,,GAITHERSBURG RES. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,0,N,SCHOOLS IMPACT TAX,59248.00,PAID,12/21/2005,,,,,,,,
408874,Finaled,01/12/2006,01/12/2006,01/12/2006,PI-B051126 thru PI-B051130,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,SCHOOLS IMPACT TAX,31740.00,PAID,01/12/2006,764,,RAVEN,AVE,,GAITHERSBURG,MD,20877
408876,Finaled,01/12/2006,01/12/2006,01/12/2006,"PI-B051214 thru PI-B051217, Lots 13k-16k",GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,IMPACT TAX >JUL05-GENERAL,19044.00,PAID,01/12/2006,784,,RAVEN,AVE,,GAITHERSBURG,MD,20877
410212,Issued,01/26/2006,01/26/2006,,,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,SCHOOLS IMPACT TAX,6348.00,PAID,01/26/2006,624,,WHETSTONE GLEN,ST,,GAITHERSBURG,MD,20877
410991,Issued,02/03/2006,02/03/2006,,,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,IMPACT TAX >JUL05-GENERAL,38088.00,PAID,02/03/2006,,,,,,,,
411715,Issued,02/10/2006,02/09/2007,,,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,SCHOOLS IMPACT TAX,31740.00,PAID,02/10/2006,,,,,,,,
412751,Finaled,02/23/2006,02/23/2006,02/23/2006,,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,IMPACT TAX >JUL05-GENERAL,4761.00,PAID,02/23/2006,713,,RAVEN,AVE,,GAITHERSBURG,MD,20877
412752,Issued,02/23/2006,02/23/2006,,,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,IMPACT TAX >JUL05-GENERAL,4761.00,PAID,02/23/2006,717,,RAVEN,AVE,,GAITHERSBURG,MD,20877
412753,Issued,02/23/2006,02/23/2006,,,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,IMPACT TAX >JUL05-GENERAL,4761.00,PAID,02/23/2006,721,,RAVEN,AVE,,GAITHERSBURG,MD,20877
412754,Finaled,02/23/2006,02/23/2006,02/23/2006,,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,IMPACT TAX >JUL05-GENERAL,4761.00,PAID,02/23/2006,725,,RAVEN,AVE,,GAITHERSBURG,MD,20877
412755,Issued,02/23/2006,02/23/2006,,,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,IMPACT TAX >JUL05-GENERAL,4761.00,PAID,02/23/2006,729,,RAVEN,AVE,,GAITHERSBURG,MD,20877
412756,Issued,02/23/2006,02/23/2006,,,GAITHERSBURG RES. BUILDING,CONSTRUCT,,0,N,SCHOOLS IMPACT TAX,6348.00,PAID,02/23/2006,733,,RAVEN,AVE,,GAITHERSBURG,MD,20877
412783,Finaled,02/23/2006,06/07/2006,06/07/2006,8 townhouses,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,IMPACT TAX >JUL05-GENERAL,38088.00,PAID,02/23/2006,,,,,,,,
414310,Issued,03/10/2006,03/10/2006,,gaithersburg building permit # PI-B060123,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,IMPACT TAX >JUL05-GENERAL,4761.00,PAID,03/10/2006,509,,WHETSTONE GLEN,ST,,GAITHERSBURG,MD,20877
414315,Issued,03/10/2006,03/10/2006,,gaithersburg building permit # PI-B060122,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,SCHOOLS IMPACT TAX,6348.00,PAID,03/10/2006,513,,WHETSTONE GLEN,ST,,GAITHERSBURG,MD,20877
414316,Issued,03/10/2006,03/10/2006,,gaithersburg building permit # PI-B060121,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,SCHOOLS IMPACT TAX,6348.00,PAID,03/10/2006,517,,WHETSTONE GLEN,ST,,GAITHERSBURG,MD,20877
414317,Finaled,03/10/2006,03/10/2006,03/10/2006,gaithersburg building permit # PI-B060120,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,IMPACT TAX >JUL05-GENERAL,4761.00,PAID,03/10/2006,521,,WHETSTONE GLEN,ST,,GAITHERSBURG,MD,20877
414318,Issued,03/10/2006,03/10/2006,,gaithersburg building permit # PI-B060119,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,IMPACT TAX >JUL05-GENERAL,4761.00,PAID,03/10/2006,525,,WHETSTONE GLEN,ST,,GAITHERSBURG,MD,20877
414319,Issued,03/10/2006,03/10/2006,,gaithersburg building permit # PI-B060124,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,IMPACT TAX >JUL05-GENERAL,4761.00,PAID,03/10/2006,529,,WHETSTONE GLEN,ST,,GAITHERSBURG,MD,20877
429934,Issued,08/10/2006,08/10/2006,,,GAITHERSBURG RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,SCHOOLS IMPACT TAX,8464.00,PAID,08/10/2006,624,,KINGFISHER,AVE,,GAITHERSBURG,MD,20877
429935,Issued,08/10/2006,08/10/2006,,,GAITHERSBURG RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,SCHOOLS IMPACT TAX,8464.00,PAID,08/10/2006,857,,HIDDEN MARSH,ST,,GAITHERSBURG,MD,20877
429936,Issued,08/10/2006,08/10/2006,,,GAITHERSBURG RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,SCHOOLS IMPACT TAX,8464.00,PAID,08/10/2006,861,,HIDDEN MARSH,ST,,GAITHERSBURG,MD,20877
429937,Finaled,08/10/2006,08/10/2006,08/10/2006,,GAITHERSBURG RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,SCHOOLS IMPACT TAX,8464.00,PAID,08/10/2006,865,,HIDDEN MARSH,ST,,GAITHERSBURG,MD,20877
429938,Issued,08/10/2006,08/10/2006,,,GAITHERSBURG RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,IMPACT TAX >JUL05-GENERAL,5819.00,PAID,08/10/2006,869,,HIDDEN MARSH,ST,,GAITHERSBURG,MD,20877
429939,Issued,08/10/2006,08/10/2006,,,GAITHERSBURG RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,SCHOOLS IMPACT TAX,8464.00,PAID,08/10/2006,873,,HIDDEN MARSH,ST,,GAITHERSBURG,MD,20877
429940,Issued,08/10/2006,08/10/2006,,,GAITHERSBURG RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,SCHOOLS IMPACT TAX,8464.00,PAID,08/10/2006,840,,HIDDEN MARSH,ST,,GAITHERSBURG,MD,20877
429941,Issued,08/10/2006,08/10/2006,,,GAITHERSBURG RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,SCHOOLS IMPACT TAX,8464.00,PAID,08/10/2006,844,,HIDDEN MARSH,ST,,GAITHERSBURG,MD,20877
429942,Issued,08/10/2006,08/10/2006,,,GAITHERSBURG RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,SCHOOLS IMPACT TAX,8464.00,PAID,08/10/2006,848,,HIDDEN MARSH,ST,,GAITHERSBURG,MD,20877
430721,Issued,08/18/2006,08/18/2006,,,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,IMPACT TAX >JUL05-GENERAL,3703.00,PAID,08/18/2006,612,,FROGS LEAP,LN,,GAITHERSBURG,MD,20877
430722,Issued,08/18/2006,08/18/2006,,,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,IMPACT TAX >JUL05-GENERAL,3703.00,PAID,08/18/2006,614,,FROGS LEAP,LN,,GAITHERSBURG,MD,20877
430723,Issued,08/18/2006,08/18/2006,,,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,SCHOOLS IMPACT TAX,4232.00,PAID,08/18/2006,616,,FROGS LEAP,LN,,GAITHERSBURG,MD,20877
430724,Issued,08/18/2006,08/18/2006,,,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,SCHOOLS IMPACT TAX,4232.00,PAID,08/18/2006,618,,FROGS LEAP,LN,,GAITHERSBURG,MD,20877
430725,Issued,08/18/2006,08/18/2006,,,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,IMPACT TAX >JUL05-GENERAL,3703.00,PAID,08/18/2006,620,,FROGS LEAP,LN,,GAITHERSBURG,MD,20877
430726,Issued,08/18/2006,08/18/2006,,,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,SCHOOLS IMPACT TAX,4232.00,PAID,08/18/2006,622,,FROGS LEAP,LN,,GAITHERSBURG,MD,20877
430727,Issued,08/18/2006,08/18/2006,,,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,SCHOOLS IMPACT TAX,4232.00,PAID,08/18/2006,624,,FROGS LEAP,LN,,GAITHERSBURG,MD,20877
430728,Issued,08/18/2006,08/18/2006,,,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,SCHOOLS IMPACT TAX,4232.00,PAID,08/18/2006,626,,FROGS LEAP,LN,,GAITHERSBURG,MD,20877
430729,Issued,08/18/2006,08/18/2006,,,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,IMPACT TAX >JUL05-GENERAL,3703.00,PAID,08/18/2006,628,,FROGS LEAP,LN,,GAITHERSBURG,MD,20877
430730,Issued,08/18/2006,08/18/2006,,,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,SCHOOLS IMPACT TAX,4232.00,PAID,08/18/2006,630,,FROGS LEAP,LN,,GAITHERSBURG,MD,20877
430731,Issued,08/18/2006,08/18/2006,,,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,SCHOOLS IMPACT TAX,4232.00,PAID,08/18/2006,632,,FROGS LEAP,LN,,GAITHERSBURG,MD,20877
430969,Issued,08/22/2006,08/22/2006,,"The use of building as a dwelling unit that are townhouses, duplexes and other attached single-family dwelling units.",GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,SCHOOLS IMPACT TAX,6348.00,PAID,08/22/2006,626,,EDEN,PL,,GAITHERSBURG,MD,20877
430970,Finaled,08/22/2006,08/22/2006,08/22/2006,"The use of building as a dwelling unit that are townhouses, duplexes and other attached single-family dwelling units.",GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,SCHOOLS IMPACT TAX,6348.00,PAID,08/22/2006,561,,CEDAR SPRING,ST,,GAITHERSBURG,MD,20877
430971,Issued,08/22/2006,08/22/2006,,"The use of building as a dwelling unit that are townhouses, duplexes and other attached single-family dwelling units.",GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,IMPACT TAX >JUL05-GENERAL,4761.00,PAID,08/22/2006,557,,CEDAR SPRING,ST,,GAITHERSBURG,MD,20877
430972,Issued,08/22/2006,02/09/2007,,"The use of building as a dwelling unit that are townhouses, duplexes and other attached single-family dwelling units.",GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,SCHOOLS IMPACT TAX,6348.00,PAID,08/22/2006,553,,CEDAR SPRING,ST,,GAITHERSBURG,MD,20877
430973,Finaled,08/22/2006,08/22/2006,08/22/2006,"The use of building as a dwelling unit that are townhouses, duplexes and other attached single-family dwelling units.",GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,IMPACT TAX >JUL05-GENERAL,4761.00,PAID,08/22/2006,545,,CEDAR SPRING,ST,,GAITHERSBURG,MD,20877
430974,Finaled,08/22/2006,08/22/2006,08/22/2006,"The use of building as a dwelling unit that are townhouses, duplexes and other attached single-family dwelling units.",GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,IMPACT TAX >JUL05-GENERAL,4761.00,PAID,08/22/2006,541,,CEDAR SPRING,ST,,GAITHERSBURG,MD,20877
430975,Finaled,08/22/2006,08/22/2006,08/22/2006,"The use of building as a dwelling unit that are townhouses, duplexes and other attached single-family dwelling units.",GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,IMPACT TAX >JUL05-GENERAL,4761.00,PAID,08/22/2006,537,,CEDAR SPRING,ST,,GAITHERSBURG,MD,20877
430976,Issued,08/22/2006,08/22/2006,,"The use of building as a dwelling unit that are townhouses, duplexes and other attached single-family dwelling units.",GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,IMPACT TAX >JUL05-GENERAL,4761.00,PAID,08/22/2006,533,,CEDAR SPRING,ST,,GAITHERSBURG,MD,20877
430977,Issued,08/22/2006,08/22/2006,,"The use of building as a dwelling unit that are townhouses, duplexes and other attached single-family dwelling units.",GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,IMPACT TAX >JUL05-GENERAL,4761.00,PAID,08/22/2006,529,,CEDAR SPRING,ST,,GAITHERSBURG,MD,20877
430987,Issued,08/22/2006,08/22/2006,,"The use of building as a dwelling unit that are townhouses, duplexes and other attached single-family dwelling units.",GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,IMPACT TAX >JUL05-GENERAL,4761.00,PAID,08/22/2006,638,,EDEN,PL,,GAITHERSBURG,MD,20877
430988,Issued,08/22/2006,08/22/2006,,"The use of building as a dwelling unit that are townhouses, duplexes and other attached single-family dwelling units.",GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,SCHOOLS IMPACT TAX,6348.00,PAID,08/22/2006,634,,EDEN,PL,,GAITHERSBURG,MD,20877
430989,Finaled,08/22/2006,08/22/2006,02/17/2018,"The use of building as a dwelling unit that are townhouses, duplexes and other attached single-family dwelling units.",GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,IMPACT TAX >JUL05-GENERAL,4761.00,PAID,08/22/2006,642,,EDEN,PL,,GAITHERSBURG,MD,20877
430990,Finaled,08/22/2006,08/22/2006,08/22/2006,"The use of building as a dwelling unit that are townhouses, duplexes and other attached single-family dwelling units.",GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,IMPACT TAX >JUL05-GENERAL,4761.00,PAID,08/22/2006,646,,EDEN,PL,,GAITHERSBURG,MD,20877
430991,Issued,08/22/2006,02/09/2007,,"The use of building as a dwelling unit that are townhouses, duplexes and other attached single-family dwelling units.",GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,SCHOOLS IMPACT TAX,6348.00,PAID,08/22/2006,630,,EDEN,PL,,GAITHERSBURG,MD,20877
432148,Finaled,09/01/2006,09/01/2006,09/01/2006,City of Gaithersburg impact tax,GAITHERSBURG RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,SCHOOLS IMPACT TAX,8464.00,PAID,09/01/2006,852,,HIDDEN MARSH,ST,,GAITHERSBURG,MD,20877
432151,Finaled,09/01/2006,09/01/2006,09/01/2006,City of Gaithersburg impact tax,GAITHERSBURG RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,SCHOOLS IMPACT TAX,8464.00,PAID,09/01/2006,856,,HIDDEN MARSH,ST,,GAITHERSBURG,MD,20877
432152,Finaled,09/01/2006,09/01/2006,09/01/2006,City of Gaithersburg impact tax,GAITHERSBURG RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,SCHOOLS IMPACT TAX,8464.00,PAID,09/01/2006,860,,HIDDEN MARSH,ST,,GAITHERSBURG,MD,20877
432153,Finaled,09/01/2006,09/01/2006,09/01/2006,City of Gaithersburg impact tax,GAITHERSBURG RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,SCHOOLS IMPACT TAX,8464.00,PAID,09/01/2006,864,,HIDDEN MARSH,ST,,GAITHERSBURG,MD,20877
432154,Finaled,09/01/2006,09/01/2006,09/01/2006,City of Gaithersburg impact tax,GAITHERSBURG RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,SCHOOLS IMPACT TAX,8464.00,PAID,09/01/2006,868,,HIDDEN MARSH,ST,,GAITHERSBURG,MD,20877
432155,Finaled,09/01/2006,09/01/2006,09/01/2006,City of Gaithersburg impact tax,GAITHERSBURG RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,SCHOOLS IMPACT TAX,8464.00,PAID,09/01/2006,877,,HIDDEN MARSH,ST,,GAITHERSBURG,MD,20877
442446,Issued,01/08/2007,01/08/2007,,PI-B061089,GAITHERSBURG RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,SCHOOLS IMPACT TAX,8464.00,PAID,01/08/2007,126,,GEORGE,ST,,GAITHERSBURG,MD,20877
442447,Issued,01/08/2007,01/08/2007,,,GAITHERSBURG RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,SCHOOLS IMPACT TAX,8464.00,PAID,01/08/2007,122,,GEORGE,ST,,GAITHERSBURG,MD,20877
446596,Finaled,03/05/2007,03/05/2007,03/05/2007,PI-B070115,GAITHERSBURG RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,IMPACT TAX >JUL05-GENERAL,4761.00,PAID,03/05/2007,109,,NORWICH,LN,,GAITHERSBURG,MD,20878
446599,Issued,03/05/2007,03/05/2007,,PI-B070116,GAITHERSBURG RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,SCHOOLS IMPACT TAX,6348.00,PAID,03/05/2007,113,,NORWICH,LN,,GAITHERSBURG,MD,20878
446601,Issued,03/05/2007,03/05/2007,,PI-B070117,GAITHERSBURG RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,SCHOOLS IMPACT TAX,6348.00,PAID,03/05/2007,117,,NORWICH,LN,,GAITHERSBURG,MD,20878
446602,Issued,03/05/2007,03/05/2007,,PI-B070118,GAITHERSBURG RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,SCHOOLS IMPACT TAX,6348.00,PAID,03/05/2007,121,,NORWICH,LN,,GAITHERSBURG,MD,20878
446603,Issued,03/05/2007,03/05/2007,,PI-B070119,GAITHERSBURG RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,SCHOOLS IMPACT TAX,6348.00,PAID,03/05/2007,125,,NORWICH,LN,,GAITHERSBURG,MD,20878
447932,Finaled,03/20/2007,03/20/2007,03/20/2007,Pay Impact Tax on SFD,GAITHERSBURG RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,SCHOOLS IMPACT TAX,8464.00,PAID,03/20/2007,801,,HIDDEN MARSH,ST,,GAITHERSBURG,MD,20877
448873,Issued,03/29/2007,03/29/2007,,PI-B070078,GAITHERSBURG RES. BUILDING,CONSTRUCT,,0,N,SCHOOLS IMPACT TAX,8464.00,PAID,03/29/2007,112,,GEORGE,ST,,GAITHERSBURG,MD,20877
453223,Finaled,05/11/2007,05/11/2007,05/11/2007,PI-b070181,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,SCHOOLS IMPACT TAX,6348.00,PAID,05/11/2007,618,,RAVEN,AVE,,GAITHERSBURG,MD,20877
453226,Issued,05/11/2007,05/11/2007,,PI-B070181,GAITHERSBURG RES. BUILDING,CONSTRUCT,,0,N,SCHOOLS IMPACT TAX,6348.00,PAID,05/11/2007,622,,RAVEN,AVE,,GAITHERSBURG,MD,20877
453227,Issued,05/11/2007,05/11/2007,,PI-B070183,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,IMPACT TAX >JUL05-GENERAL,4761.00,PAID,05/11/2007,626,,RAVEN,AVE,,GAITHERSBURG,MD,20877
453228,Issued,05/11/2007,05/11/2007,,PI-B070184,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,SCHOOLS IMPACT TAX,6348.00,PAID,05/11/2007,630,,RAVEN,AVE,,GAITHERSBURG,MD,20877
453229,Issued,05/11/2007,05/11/2007,,PI-B070185,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,SCHOOLS IMPACT TAX,6348.00,PAID,05/11/2007,501,,CEDAR SPRING,ST,,GAITHERSBURG,MD,20877
453230,Issued,05/11/2007,05/11/2007,,PI-B070186,GAITHERSBURG RES. BUILDING,CONSTRUCT,,0,N,IMPACT TAX >JUL05-GENERAL,4761.00,PAID,05/11/2007,505,,CEDAR SPRING,ST,,GAITHERSBURG,MD,20877
453231,Issued,05/11/2007,05/11/2007,,PI-B070187,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,SCHOOLS IMPACT TAX,6348.00,PAID,05/11/2007,509,,CEDAR SPRING,ST,,GAITHERSBURG,MD,20877
453232,Issued,05/11/2007,05/11/2007,,PI-B070188,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,SCHOOLS IMPACT TAX,6348.00,PAID,05/11/2007,513,,CEDAR SPRING,ST,,GAITHERSBURG,MD,20877
453233,Issued,05/11/2007,05/11/2007,,PI-B070189,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,SCHOOLS IMPACT TAX,6348.00,PAID,05/11/2007,517,,CEDAR SPRING,ST,,GAITHERSBURG,MD,20877
453234,Issued,05/11/2007,05/11/2007,,PI-B070190,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,SCHOOLS IMPACT TAX,6348.00,PAID,05/11/2007,521,,CEDAR SPRING,ST,,GAITHERSBURG,MD,20877
453235,Issued,05/11/2007,05/11/2007,,PI-B070191,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,IMPACT TAX >JUL05-GENERAL,4761.00,PAID,05/11/2007,525,,CEDAR SPRING,ST,,GAITHERSBURG,MD,20877
453466,Finaled,05/15/2007,05/15/2007,05/21/2007,Pay Impact Tax on SFD,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,SCHOOLS IMPACT TAX,6348.00,PAID,05/21/2007,631,,HURDLE MILL,PL,,GAITHERSBURG,MD,20878
453471,Issued,05/15/2007,05/15/2007,,Pay Impact Tax on SFD,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,SCHOOLS IMPACT TAX,6348.00,PAID,05/15/2007,623,,HURDLE MILL,PL,,GAITHERSBURG,MD,20878
