Permit Number,Status,Processed Date,Issued Date,Finaled Date,Description,Application Type,Work Type,Use code ,Number of Dwelling units,High Rise,Tax Description,Tax Amount,Tax Status,Tax Paid Date,Street Number,Pre-direction,Street name of work location,Street Suffix,Post-direction,City,State,ZIP code
343041,Finaled,05/03/2004,05/03/2004,12/22/2005,,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,SCHOOLS IMPACT TAX,6000.00,PAID,05/03/2004,1226,,GAITHER,RD,,ROCKVILLE,MD,20850
343042,Finaled,05/03/2004,05/03/2004,12/22/2005,,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,IMPACT TAX >MAR04-ROCKVILLE TOWN CENTER,4500.00,PAID,05/03/2004,1658,,PICCARD,DR,,ROCKVILLE,MD,20850
343043,Finaled,05/03/2004,05/03/2004,12/22/2005,,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,IMPACT TAX >MAR04-ROCKVILLE TOWN CENTER,4500.00,PAID,05/03/2004,1660,,PICCARD,DR,,ROCKVILLE,MD,20850
343044,Finaled,05/03/2004,05/03/2004,10/25/2004,,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,IMPACT TAX >MAR04-ROCKVILLE TOWN CENTER,4500.00,PAID,05/03/2004,1662,,PICCARD,DR,,ROCKVILLE,MD,20850
343991,Finaled,05/11/2004,05/11/2004,05/11/2004,,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,SCHOOLS IMPACT TAX,8000.00,PAID,05/11/2004,1015,,HERITAGE FIELDS,AVE,,ROCKVILLE,MD,20850
343992,Finaled,05/11/2004,05/11/2004,05/11/2004,,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,IMPACT TAX >MAR04-GENERAL,5500.00,PAID,05/11/2004,1013,,HERITAGE FIELDS,AVE,,ROCKVILLE,MD,20850
343993,Finaled,05/11/2004,05/11/2004,05/11/2004,SFD2004-02588,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,IMPACT TAX >MAR04-GENERAL,5500.00,PAID,05/11/2004,1017,,HERITAGE FIELDS,AVE,,ROCKVILLE,MD,20850
343994,Issued,05/11/2004,05/11/2004,,SFD2004-02589,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,SCHOOLS IMPACT TAX,8000.00,PAID,05/11/2004,1005,,HERITAGE FIELDS,AVE,,ROCKVILLE,MD,20850
343995,Issued,05/11/2004,05/11/2004,,SFD2004-02590,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,IMPACT TAX >MAR04-GENERAL,5500.00,PAID,05/11/2004,1007,,HERITAGE FIELDS,AVE,,ROCKVILLE,MD,20850
344019,Finaled,05/11/2004,05/11/2004,05/11/2004,,ROCKVILLE RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,SCHOOLS IMPACT TAX,6000.00,PAID,05/11/2004,1213,,MAPLE GROVE,LN,,ROCKVILLE,MD,20850
344021,Finaled,05/11/2004,05/11/2004,06/10/2004,,ROCKVILLE RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,SCHOOLS IMPACT TAX,6000.00,PAID,05/11/2004,1213,,MAPLE GROVE,LN,,ROCKVILLE,MD,20850
344022,Issued,05/11/2004,05/11/2004,,,ROCKVILLE RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,SCHOOLS IMPACT TAX,6000.00,PAID,05/11/2004,1213,,MAPLE GROVE,LN,,ROCKVILLE,MD,20850
344023,Issued,05/11/2004,05/11/2004,,,ROCKVILLE RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,SCHOOLS IMPACT TAX,6000.00,PAID,05/11/2004,1213,,MAPLE GROVE,LN,,ROCKVILLE,MD,20850
344024,Finaled,05/11/2004,05/11/2004,05/11/2004,,ROCKVILLE RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,SCHOOLS IMPACT TAX,6000.00,PAID,05/11/2004,1213,,MAPLE GROVE,LN,,ROCKVILLE,MD,20850
344025,Issued,05/11/2004,05/11/2004,,,ROCKVILLE RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,IMPACT TAX >MAR04-GENERAL,4500.00,PAID,05/11/2004,1213,,MAPLE GROVE,LN,,ROCKVILLE,MD,20850
345356,Issued,05/21/2004,05/21/2004,,,ROCKVILLE RES. BUILDING,CONSTRUCT,,0,N,SCHOOLS IMPACT TAX,8000.00,PAID,05/21/2004,103,,WINDY KNOLL,DR,,ROCKVILLE,MD,20850
345364,Finaled,05/21/2004,05/21/2004,12/22/2005,,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,IMPACT TAX >MAR04-GENERAL,5500.00,PAID,05/21/2004,23106,,PERSIMMON RIDGE,RD,,CLARKSBURG,MD,20871
345380,Issued,05/21/2004,10/07/2004,,,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,SCHOOLS IMPACT TAX,8000.00,PAID,10/07/2004,206,,LINCOLN,AVE,,TAKOMA PARK,MD,20912
346318,Issued,05/27/2004,05/27/2004,,,ROCKVILLE RES. BUILDING,,,0,N,IMPACT TAX >MAR04-GENERAL,4500.00,PAID,05/27/2004,1302,,GAITHER,RD,,ROCKVILLE,MD,20850
346320,Issued,05/27/2004,02/09/2007,,,ROCKVILLE RES. BUILDING,,SINGLE FAMILY DWELLING,0,N,IMPACT TAX >MAR04-GENERAL,4500.00,PAID,05/27/2004,1304,,GAITHER,RD,,ROCKVILLE,MD,20850
346321,Issued,05/27/2004,05/27/2004,,,ROCKVILLE RES. BUILDING,,SINGLE FAMILY DWELLING,0,N,SCHOOLS IMPACT TAX,6000.00,PAID,05/27/2004,1306,,GAITHER,RD,,ROCKVILLE,MD,20850
346322,Issued,05/27/2004,05/27/2004,,,ROCKVILLE RES. BUILDING,,SINGLE FAMILY DWELLING,0,N,SCHOOLS IMPACT TAX,6000.00,PAID,05/27/2004,1308,,GAITHER,RD,,ROCKVILLE,MD,20850
347463,Finaled,06/09/2004,06/09/2004,06/15/2004,,ROCKVILLE RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,SCHOOLS IMPACT TAX,6000.00,PAID,06/09/2004,805,,ROYAL CRESCENT,,,,MD,00000
347464,Issued,06/09/2004,06/09/2004,,,ROCKVILLE RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,SCHOOLS IMPACT TAX,6000.00,PAID,06/09/2004,811,,ROYAL CRESCENT,,,,MD,00000
347465,Issued,06/09/2004,06/09/2004,,,ROCKVILLE RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,SCHOOLS IMPACT TAX,6000.00,PAID,06/09/2004,809,,ROYAL CRESCENT,,,,MD,00000
347466,Issued,06/09/2004,06/09/2004,,,ROCKVILLE RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,SCHOOLS IMPACT TAX,6000.00,PAID,06/09/2004,807,,ROYAL CRESCENT,,,,MD,00000
347467,Issued,06/09/2004,06/09/2004,,,ROCKVILLE RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,SCHOOLS IMPACT TAX,6000.00,PAID,06/09/2004,813,,ROYAL CRESCENT,,,,MD,00000
347468,Issued,06/09/2004,06/09/2004,,,ROCKVILLE RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,IMPACT TAX >MAR04-GENERAL,4500.00,PAID,06/09/2004,815,,ROYAL CRESCENT,,,,MD,00000
347796,Issued,06/10/2004,06/10/2004,,,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,SCHOOLS IMPACT TAX,8000.00,UNPAID,,817,,ROYAL CRESCENT,,,,MD,00000
347798,Issued,06/10/2004,02/09/2007,,,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,SCHOOLS IMPACT TAX,8000.00,UNPAID,,819,,ROYAL CRESCENT,,,ROCKVILLE,MD,20850
350146,Finaled,07/01/2004,07/01/2004,07/01/2004,,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,IMPACT TAX >MAR04-ROCKVILLE TOWN CENTER,2750.00,UNPAID,,532,,BEALL,AVE,,ROCKVILLE,MD,20850
350974,Finaled,07/08/2004,07/08/2004,07/08/2004,Rockville City blg# SFD2004-02612,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,IMPACT TAX >MAR04-GENERAL,5500.00,PAID,07/08/2004,810,,ROYAL CRESCENT,,,,MD,00000
350989,Issued,07/08/2004,07/08/2004,,Rockville City blg# SFD2004-02613,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,IMPACT TAX >MAR04-GENERAL,5500.00,PAID,07/08/2004,808,,ROYAL,CRES,,ROCKVILLE,MD,20850
351161,Finaled,07/09/2004,07/09/2004,07/09/2004,,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,IMPACT TAX >MAR04-ROCKVILLE TOWN CENTER,2205.00,PAID,07/09/2004,509,W,MONTGOMERY,AVE,,ROCKVILLE,MD,20850
353423,Issued,07/29/2004,07/29/2004,,,ROCKVILLE RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,SCHOOLS IMPACT TAX,6000.00,PAID,07/29/2004,814,,ROYAL CRESCENT,,,,MD,00000
353426,Finaled,07/29/2004,07/29/2004,07/29/2004,,ROCKVILLE RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,IMPACT TAX >MAR04-GENERAL,4500.00,PAID,07/29/2004,816,,ROYAL CRESCENT,,,,MD,00000
353427,Issued,07/29/2004,07/29/2004,,,ROCKVILLE RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,SCHOOLS IMPACT TAX,6000.00,PAID,07/29/2004,818,,ROYAL CRESCENT,,,,MD,00000
353428,Issued,07/29/2004,07/29/2004,,,ROCKVILLE RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,"IMPACT TAX, COUNTY DISTRICT",6000.00,PAID,07/29/2004,820,,ROYAL CRESCENT,,,,MD,00000
353429,Issued,07/29/2004,07/29/2004,,,ROCKVILLE RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,"IMPACT TAX, COUNTY DISTRICT",6000.00,PAID,07/29/2004,822,,ROYAL CRESCENT,,,,MD,00000
353435,Issued,07/29/2004,07/29/2004,,,ROCKVILLE RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,SCHOOLS IMPACT TAX,6000.00,PAID,07/29/2004,1205,,MAPLE GROVE,LN,,ROCKVILLE,MD,20850
353436,Issued,07/29/2004,07/29/2004,,,ROCKVILLE RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,IMPACT TAX >MAR04-GENERAL,4500.00,PAID,07/29/2004,1207,,MAPLE GROVE,LN,,ROCKVILLE,MD,20850
353437,Issued,07/29/2004,07/29/2004,,,ROCKVILLE RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,IMPACT TAX >MAR04-GENERAL,4500.00,PAID,07/29/2004,1209,,MAPLE GROVE,LN,,ROCKVILLE,MD,20850
353438,Issued,07/29/2004,07/29/2004,,,ROCKVILLE RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,SCHOOLS IMPACT TAX,6000.00,PAID,07/29/2004,1211,,MAPLE GROVE,LN,,ROCKVILLE,MD,20850
355599,Issued,08/19/2004,08/19/2004,,,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,SCHOOLS IMPACT TAX,8000.00,PAID,08/19/2004,607,,OAK KNOLL,TER,,ROCKVILLE,MD,20850
355603,Finaled,08/19/2004,02/09/2007,02/09/2007,,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,SCHOOLS IMPACT TAX,8000.00,PAID,08/19/2004,609,,OAK KNOLL,TER,,ROCKVILLE,MD,20850
357654,Finaled,09/09/2004,09/09/2004,09/09/2004,Bldg permit SFD2005-02638,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,SCHOOLS IMPACT TAX,8000.00,PAID,09/09/2004,605,,OAK KNOLL,TER,,ROCKVILLE,MD,20850
357656,Finaled,09/09/2004,09/09/2004,09/09/2004,Bldg permit SFD2005-02639,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,SCHOOLS IMPACT TAX,8000.00,PAID,09/09/2004,411,,NATURE,LN,,ROCKVILLE,MD,20850
360144,Issued,09/30/2004,09/30/2004,,,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,SCHOOLS IMPACT TAX,8000.00,PAID,09/30/2004,603,,OAK KNOLL,TER,,ROCKVILLE,MD,20850
360507,Issued,10/05/2004,10/05/2004,,,ROCKVILLE RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,IMPACT TAX >MAR04-GENERAL,4500.00,PAID,10/05/2004,1204,,MAPLE GROVE,LN,,ROCKVILLE,MD,20850
360509,Issued,10/05/2004,10/05/2004,,,ROCKVILLE RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,SCHOOLS IMPACT TAX,6000.00,PAID,10/05/2004,1206,,MAPLE GROVE,LN,,ROCKVILLE,MD,20850
360510,Issued,10/05/2004,10/05/2004,,,ROCKVILLE RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,SCHOOLS IMPACT TAX,6000.00,PAID,10/05/2004,1208,,MAPLE GROVE,LN,,ROCKVILLE,MD,20850
360511,Issued,10/05/2004,10/05/2004,,,ROCKVILLE RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,SCHOOLS IMPACT TAX,6000.00,PAID,10/05/2004,1210,,MAPLE GROVE,LN,,ROCKVILLE,MD,20850
360512,Issued,10/05/2004,02/09/2007,,,ROCKVILLE RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,SCHOOLS IMPACT TAX,6000.00,PAID,10/05/2004,1212,,MAPLE GROVE,LN,,ROCKVILLE,MD,20850
360948,Finaled,10/07/2004,10/07/2004,10/07/2004,,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,IMPACT TAX >MAR04-GENERAL,5500.00,PAID,10/07/2004,601,,OAK KNOLL,TER,,ROCKVILLE,MD,20850
360949,Issued,10/07/2004,10/07/2004,,,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,SCHOOLS IMPACT TAX,8000.00,PAID,10/07/2004,310,,LONG TRAIL,TER,,ROCKVILLE,MD,20850
362362,Issued,10/19/2004,10/19/2004,,,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,IMPACT TAX >MAR04-GENERAL,5500.00,PAID,10/19/2004,515,,OAK KNOLL,DR,,ROCKVILLE,MD,20850
362370,Issued,10/19/2004,02/09/2007,,,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,IMPACT TAX >MAR04-GENERAL,5500.00,PAID,10/19/2004,403,,NATURE,LN,,ROCKVILLE,MD,20850
364668,Finaled,11/09/2004,11/09/2004,11/09/2004,DEMO'D TO FOUNDATION & REBUILD,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,SCHOOLS IMPACT TAX,8000.00,UNPAID,,312,,BRADLEY,AVE,,ROCKVILLE,MD,20851
364932,Finaled,11/12/2004,11/12/2004,11/12/2004,,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,IMPACT TAX >MAR04-GENERAL,5500.00,PAID,11/12/2004,308,,LONG TRAIL,TER,,ROCKVILLE,MD,20850
364935,Finaled,11/12/2004,11/12/2004,11/12/2004,,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,IMPACT TAX >MAR04-GENERAL,5500.00,PAID,11/12/2004,513,,OAK KNOLL,DR,,ROCKVILLE,MD,20850
366574,Issued,11/29/2004,11/29/2004,,,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,IMPACT TAX >MAR04-GENERAL,5500.00,UNPAID,,203,,FIRST,ST,,ROCKVILLE,MD,20851
366576,Issued,11/29/2004,11/29/2004,,,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,SCHOOLS IMPACT TAX,8000.00,PAID,11/29/2004,201,,FIRST,ST,,ROCKVILLE,MD,20851
367842,Issued,12/13/2004,12/13/2004,,,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,SCHOOLS IMPACT TAX,8000.00,PAID,12/13/2004,405,,NATURE,LN,,ROCKVILLE,MD,20850
367843,Issued,12/13/2004,12/13/2004,,,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,SCHOOLS IMPACT TAX,8000.00,PAID,12/13/2004,407,,NATURE,LN,,ROCKVILLE,MD,20850
367844,Issued,12/13/2004,12/13/2004,,,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,IMPACT TAX >MAR04-GENERAL,5500.00,PAID,12/13/2004,409,,NATURE,LN,,ROCKVILLE,MD,20850
368770,Issued,12/22/2004,12/22/2004,,,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,SCHOOLS IMPACT TAX,8000.00,PAID,12/22/2004,417,,NATURE,LN,,ROCKVILLE,MD,20850
368772,Issued,12/22/2004,12/22/2004,,,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,SCHOOLS IMPACT TAX,8000.00,PAID,12/22/2004,413,,NATURE,LN,,ROCKVILLE,MD,20850
368773,Issued,12/22/2004,12/22/2004,,,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,SCHOOLS IMPACT TAX,8000.00,PAID,12/22/2004,415,,NATURE,LN,,ROCKVILLE,MD,20850
370472,Issued,01/12/2005,01/12/2005,,,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,SCHOOLS IMPACT TAX,8000.00,UNPAID,,710,,BEALL,AVE,,ROCKVILLE,MD,20850
375652,Issued,03/04/2005,02/09/2007,,BLD2005-02657,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,IMPACT TAX >MAR04-ROCKVILLE TOWN CENTER,5500.00,PAID,03/04/2005,419,,RITCHIE,PKWY,,ROCKVILLE,MD,20852
379981,Finaled,04/14/2005,06/15/2005,06/15/2005,SFD2005-02659,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,SCHOOLS IMPACT TAX,8000.00,PAID,06/15/2005,319,,BEALL,AVE,,ROCKVILLE,MD,20850
382261,Issued,05/04/2005,05/04/2005,,,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,IMPACT TAX >MAR04-GENERAL,5500.00,PAID,05/04/2005,373,N,VAN BUREN,ST,,ROCKVILLE,MD,20850
384162,Finaled,05/19/2005,05/19/2005,05/19/2005,Demo-rebild SDF2005-02664  Dem-2005-00055 House Demolished finaled 5/02/05,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,IMPACT TAX >MAR04-GENERAL,5500.00,UNPAID,,375,N,VAN BUREN,ST,,ROCKVILLE,MD,20850
385075,Finaled,05/26/2005,05/26/2005,05/26/2005,Existing house to be demolished in city of rockville,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,IMPACT TAX >MAR04-ROCKVILLE TOWN CENTER,2750.00,UNPAID,,715,,BRENT,RD,,ROCKVILLE,MD,20850
386335,Issued,06/07/2005,06/07/2005,,"Demo/Rebuild-Sec. 52-49(h)(2) The development impact tax does not apply to: any building that replaces an existing building on the same site to the extent of the gross floor area of the previous building, if construction begins within one year after demolition or destruction of the previous building was substantially completed.",ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,SCHOOLS IMPACT TAX,8000.00,UNPAID,,223,,FOREST,AVE,,ROCKVILLE,MD,20850
388062,Issued,06/21/2005,06/21/2005,,DEMO/REBUILD,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,SCHOOLS IMPACT TAX,8000.00,UNPAID,,542,,BEALL,AVE,,ROCKVILLE,MD,20850
390634,Finaled,07/13/2005,07/13/2005,07/13/2005,demo/rebuild SFD 2005-02665,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,IMPACT TAX >JUL05-GENERAL,5819.00,UNPAID,,530,,ANDERSON,AVE,,ROCKVILLE,MD,20850
397705,Issued,09/15/2005,09/15/2005,,Dem 2006-00071 - Existing house demolished - per John Hughes the applicant does not have to pay impact tax. 9/15/05.,ROCKVILLE RES. BUILDING,CONSTRUCT,"RESIDENTIAL, 1 & 2 FAMILY",0,N,IMPACT TAX >MAR04-GENERAL,5819.00,UNPAID,,5,,BALMORAL,CT,,ROCKVILLE,MD,20850
397708,Issued,09/15/2005,09/15/2005,,,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,SCHOOLS IMPACT TAX,8464.00,UNPAID,,202,,MARTINS,LN,,ROCKVILLE,MD,20850
397891,Finaled,09/16/2005,09/16/2005,09/16/2005,,ROCKVILLE RES. BUILDING,CONSTRUCT,,0,N,SCHOOLS IMPACT TAX,7248.00,PAID,09/16/2005,2258,,GLENMORE,TER,,ROCKVILLE,MD,20850
397941,Finaled,09/19/2005,09/19/2005,09/19/2005,SFD 2006-02673,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,IMPACT TAX >JUL05-ROCKVILLE TOWN CENTER,5819.00,UNPAID,,738,,BEALL,AVE,,ROCKVILLE,MD,20850
399590,Finaled,10/04/2005,10/04/2005,10/04/2005,SFD2006-02676,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,IMPACT TAX >JUL05-ROCKVILLE TOWN CENTER,5819.00,PAID,10/04/2005,607,,DOUGLAS,AVE,,ROCKVILLE,MD,20850
399813,Finaled,10/05/2005,10/05/2005,10/05/2005,demo/rebuild,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,IMPACT TAX >JUL05-GENERAL,5819.00,UNPAID,,506,,BEALL,AVE,,ROCKVILLE,MD,20850
400626,Issued,10/12/2005,10/12/2005,,,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,SCHOOLS IMPACT TAX,8464.00,UNPAID,,317,,BEALL,AVE,,ROCKVILLE,MD,20850
402273,Issued,10/27/2005,10/27/2005,,,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,SCHOOLS IMPACT TAX,8464.00,UNPAID,,212,,LINCOLN,AVE,,ROCKVILLE,MD,20850
402502,Finaled,10/31/2005,10/31/2005,10/31/2005,,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,SCHOOLS IMPACT TAX,8464.00,PAID,10/31/2005,200,,MARTINS,LN,,ROCKVILLE,MD,20850
406917,Issued,12/19/2005,12/19/2005,,DEMO/REBUILD,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,IMPACT TAX >JUL05-GENERAL,5819.00,UNPAID,,514,,CARR,AVE,,ROCKVILLE,MD,20850
407505,Finaled,12/27/2005,12/27/2005,12/27/2005,Demo/rebuild general area,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,IMPACT TAX >JUL05-GENERAL,5819.00,UNPAID,,908,,VEIRS MILL,RD,,ROCKVILLE,MD,20851
407522,Finaled,12/27/2005,12/27/2005,12/27/2005,DEMO/REBUILD,ROCKVILLE RES. BUILDING,DEMOLISH,SINGLE FAMILY DWELLING,0,N,SCHOOLS IMPACT TAX,8464.00,UNPAID,,729,W,MONTGOMERY,AVE,,ROCKVILLE,MD,20850
414437,Issued,03/13/2006,03/13/2006,,"demolition/rebuild
CITY OF ROCKVILLE",ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,IMPACT TAX >JUL05-GENERAL,5819.00,UNPAID,,206,,MANNAKEE,ST,,ROCKVILLE,MD,20850
415009,Finaled,03/20/2006,03/20/2006,03/20/2006,SFD2006-002684,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,IMPACT TAX >JUL05-ROCKVILLE TOWN CENTER,2910.00,PAID,03/15/2007,302,,WOODLAND,RD,,GAITHERSBURG,MD,20877
417213,Finaled,04/07/2006,04/07/2006,11/02/2007,,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,SCHOOLS IMPACT TAX,8464.00,PAID,04/07/2006,505,,PINEWOOD,RD,,ROCKVILLE,MD,20850
423473,Issued,06/07/2006,06/07/2006,,CITY OF ROCKVILLE DEMOLITION/REBUILD,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,IMPACT TAX >JUL05-GENERAL,5819.00,UNPAID,,708,,BEALL,AVE,,ROCKVILLE,MD,20850
426572,Issued,07/06/2006,07/06/2006,,demolition/rebuild,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,SCHOOLS IMPACT TAX,8464.00,UNPAID,,1011,,CRAWFORD,DR,,ROCKVILLE,MD,20851
426779,Finaled,07/10/2006,07/10/2006,07/12/2006,Rockville City  DEMO-REBUILD,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,SCHOOLS IMPACT TAX,8464.00,UNPAID,,1200,,HIGHWOOD,RD,,ROCKVILLE,MD,20851
427774,Issued,07/19/2006,07/19/2006,,"DEMOLITION/REBUILD
CITY OF ROCKVILLE",ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,IMPACT TAX >JUL05-GENERAL,5819.00,UNPAID,,605,,DOUGLAS,AVE,,ROCKVILLE,MD,20850
429083,Issued,08/02/2006,08/02/2006,,demolition/rebuild,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,SCHOOLS IMPACT TAX,8464.00,UNPAID,,610,,CRABB,AVE,,ROCKVILLE,MD,20850
434482,Open,09/27/2006,,,,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,SCHOOLS IMPACT TAX,8464.00,PAID,09/27/2006,406,,PARK,RD,,ROCKVILLE,MD,20850
435559,Issued,10/10/2006,10/10/2006,,SFD2007-02784-Demolition/rebuild,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,SCHOOLS IMPACT TAX,8464.00,UNPAID,,1,,KEMP,CT,,ROCKVILLE,MD,20850
435790,Issued,10/12/2006,10/12/2006,,SFD2006-02709 Demolition/rebuild,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,IMPACT TAX >JUL05-GENERAL,5819.00,UNPAID,,162,,MOORE,DR,,ROCKVILLE,MD,20850
