License Number,Licensee Name,DBA Name,License Type,District,Sub District,County,Street Number,Street Name,City,State,Zip Code,Last Name,First Name,Business Phone,Renewal Date,latlng
240452,CEUH LLC,CEUH,SBD,1,00,048,323,E. 55TH ST.,KANSAS CITY,MO,64113,CASCIO,BENJAMIN,,07/25/2019,
255090,DTKR LLC,DINKS BAR,RBD,3,00,116,521,S. VANDEVENTER,ST. LOUIS,MO,63110,BATTLE,ROBERT,,07/25/2019,"(38.6315346, -90.2445796)"
241391,KROGER LIMITED PARTNERSHIP I,RULER #411,OPL,3,00,092,2458,W. CLAY ST.,ST. CHARLES,MO,63301,DWIGGINS,GARY,,07/29/2019,"(38.7848169, -90.51247099999999)"
246097,J. PUPILLO LLC,SARAH'S CAKE SHOP & CATERING CO.,5SBD,3,00,095,127,S. CENTRAL AVENUE,EUREKA,MO,630252002,UMBARGER,JILL,,07/29/2019,"(38.5016131, -90.62814689999999)"
211597,RPCS INC.,SUMMER FRESH #85,OPT,5,00,039,162,W. OLD MILL ROAD,FAIR GROVE,MO,65648,OSHELL,MICHAEL,,05/14/2019,
236887,RPCS INC.,PRICECUTTER #12,OPT,5,00,039,712,W. COMMERCIAL,SPRINGFIELD,MO,65803,OSHELL,MICHAEL,,05/14/2019,"(37.2286086, -93.2986754)"
156887,RPCS INC.,RAMEY PRICE CUTTER #29,OPL,5,00,053,550,N. JEFFERSON,LEBANON,MO,65536,OSHELL,MICHAEL,,05/14/2019,
240834,BAMBU LLC,BAMBU,RBD,5,00,039,1338,E. BATTLEFIELD,SPRINGFIELD,MO,65804,HUYNH,NGUYEN,,07/29/2019,
211595,RPCS INC.,SUMMER FRESH #85,OPL,5,00,039,162,W. OLD MILL ROAD,FAIR GROVE,MO,65648,OSHELL,MICHAEL,,05/14/2019,
227856,RPCS INC.,PRICE CUTTER #34,OPT,5,00,039,1831,W. KEARNEY,SPRINGFIELD,MO,65803,OSHELL,MICHAEL,,05/14/2019,"(37.2419447, -93.3148634)"
148832,RPCS INC.,RAMEY/PRICE CUTTER SUPERMARKETS #56,OPL,5,00,085,300,ICHORD CENTER,WAYNESVILLE,MO,65583,OSHELL,MICHAEL,,05/14/2019,
236253,RPCS INC.,PRICECUTTER #12,OPL,5,00,039,712,W. COMMERCIAL,SPRINGFIELD,MO,65803,OSHELL,MICHAEL,,05/14/2019,"(37.2286086, -93.2986754)"
193789,RPCS INC.,RAMEY PRICE CUTTER #29,OPT,5,00,053,550,N. JEFFERSON,LEBANON,MO,65536,OSHELL,MICHAEL,,05/14/2019,
241392,KROGER LIMITED PARTNERSHIP I,RULER #411,SOP,3,00,092,2458,W. CLAY ST.,ST. CHARLES,MO,63301,DWIGGINS,GARY,,07/29/2019,"(38.7848169, -90.51247099999999)"
192731,RPCS INC.,PRICECUTTER PLUS #20,SOP,5,00,039,335,N NOLTING AVENUE,SPRINGFIELD,MO,65802,OSHELL,MICHAEL,,05/14/2019,"(37.21069110000001, -93.3461908)"
261658,BOWTIE BARTENDING AND EVENTS LLC,BOWTIE BARTENDING AND EVENTS,RBD,1,00,048,1720,"GRAND BLVD., UNIT 286",KANSAS CITY,MO,64108,EMANUEL-JOHNSON,MICHELLE,,07/29/2019,
192730,RPCS INC.,PRICECUTTER PLUS #20,OPL,5,00,039,335,N NOLTING AVENUE,SPRINGFIELD,MO,65802,OSHELL,MICHAEL,,05/14/2019,"(37.21069110000001, -93.3461908)"
261659,BOWTIE BARTENDING AND EVENTS LLC,BOWTIE BARTENDING AND EVENTS,SBD,1,00,048,1720,"GRAND BLVD., UNIT 286",KANSAS CITY,MO,64108,EMANUEL-JOHNSON,MICHELLE,,07/29/2019,
211608,RPCS INC.,SUMMER FRESH #89,SOP,5,00,053,516,W. JEFFERSON AVENUE,CONWAY,MO,65632,OSHELL,MICHAEL,,05/14/2019,
211610,RPCS INC.,PRICECUTTER #86,OPL,5,00,113,759,W. WASHINGTON,MARSHFIELD,MO,65706,OSHELL,MICHAEL,,05/14/2019,"(37.338972, -92.917864)"
211596,RPCS INC.,SUMMER FRESH #85,SOP,5,00,039,162,W. OLD MILL ROAD,FAIR GROVE,MO,65648,OSHELL,MICHAEL,,05/14/2019,
193790,RPCS INC.,KING CASH SAVER,OPT,5,00,053,601,S. JEFFERSON,LEBANON,MO,65536,OSHELL,MICHAEL,,05/14/2019,"(37.676196, -92.65833339999999)"
246096,J. PUPILLO LLC,SARAH'S CAKE SHOP & CATERING CO.,5BDW,3,00,095,127,S. CENTRAL AVENUE,EUREKA,MO,630252002,UMBARGER,JILL,,07/29/2019,"(38.5016131, -90.62814689999999)"
192732,RPCS INC.,PRICECUTTER PLUS #20,OPT,5,00,039,335,N NOLTING AVENUE,SPRINGFIELD,MO,65802,OSHELL,MICHAEL,,05/14/2019,"(37.21069110000001, -93.3461908)"
262638,SENS3S LLC,SENSES WINES,22S,7,00,999,3411,HILLCREST AVE.,SEBASTOPOL,CA,954729790,STRIETER,CHRISTOPHER,,07/29/2019,
159523,"MONTEGO BAY MARINA, INC.",MONTEGO BAY MARINA,5OP,2,00,015,1629,RESORT RD.,CAMDENTON,MO,65020,SMITH,MICHAEL,,07/29/2019,
136611,MY RIVER HOME BOAT HARBOR INC.,MY RIVER HOME BOAT HARBOR,SBD,3,00,092,1545,RIVERVIEW DRIVE,PORTAGE DES SIOUX,MO,63373,DALLWITZ,DONNA,,07/29/2019,"(38.929294, -90.34210499999999)"
229121,RPCS INC.,PRICECUTTER #35,OPT,5,00,039,1260,E. ST. LOUIS STREET,SPRINGFIELD,MO,65802,OSHELL,MICHAEL,,05/14/2019,"(37.2088613, -93.2742104)"
257988,ALEJANDRO BULGHERONI ESTATE LLC,ALEJANDRO BULGHERONI ESTATE,WDS,7,00,999,500,MEADOWOOD LANE,ST. HELENA,CA,94574,SANDRI,DAVID,,05/23/2019,"(38.5180099, -122.454707)"
228873,RPCS INC.,PRICECUTTER #35,SOP,5,00,039,1260,E. ST. LOUIS STREET,SPRINGFIELD,MO,65802,OSHELL,MICHAEL,,05/14/2019,"(37.2088613, -93.2742104)"
211607,RPCS INC.,SUMMER FRESH #89,OPL,5,00,053,516,W. JEFFERSON AVENUE,CONWAY,MO,65632,OSHELL,MICHAEL,,05/14/2019,
240835,BAMBU LLC,BAMBU,SBD,5,00,039,1338,E. BATTLEFIELD,SPRINGFIELD,MO,65804,HUYNH,NGUYEN,,07/29/2019,
211612,RPCS INC.,PRICECUTTER #86,OPT,5,00,113,759,W. WASHINGTON,MARSHFIELD,MO,65706,OSHELL,MICHAEL,,05/14/2019,"(37.338972, -92.917864)"
242383,BLUFF BURGER & BREW LLC,BLUFF BURGER & BREW,RBDR,4,00,012,4802,WEST BLVD.,POPLAR BLUFF,MO,63901,GRAGG,SETH,,07/29/2019,
148833,RPCS INC.,RAMEY/PRICE CUTTER SUPERMARKETS #56,SOP,5,00,085,300,ICHORD CENTER,WAYNESVILLE,MO,65583,OSHELL,MICHAEL,,05/14/2019,
244836,LOWES ENTERTAINMENT LLC,LOWES CAFE,RBD,3,00,095,8911,NATURAL BRIDGE,BEL-RIDGE,MO,63121,STILES,LOZELL,,07/29/2019,
149054,RPCS INC.,PRICE CUTTER SUPERMARKET #7,5OP,5,00,113,120,E. MARKET,SEYMOUR,MO,65746,OSHELL,MICHAEL,,05/14/2019,
261566,AREA 71 LLC,AREA 71,SBD,5,00,107,5439,MO-165,BRANSON,MO,65616,BROWN,JAMES,,07/29/2019,
215028,CATHY'S KITCHEN & DINER LLC,CATHY'S KITCHEN,5BDW,3,00,095,250,S. FLORISSANT ROAD,FERGUSON,MO,631352736,JENKINS,CATHY,,07/29/2019,"(38.7402248, -90.30297519999999)"
156888,RPCS INC.,RAMEY PRICE CUTTER #29,SOP,5,00,053,550,N. JEFFERSON,LEBANON,MO,65536,OSHELL,MICHAEL,,05/14/2019,
211609,RPCS INC.,SUMMER FRESH #89,OPT,5,00,053,516,W. JEFFERSON AVENUE,CONWAY,MO,65632,OSHELL,MICHAEL,,05/14/2019,
250232,NLV TEQUILA BOTTLING LLC,INFUSE SPIRITIS GROUP,LS,7,00,999,730,"W. CHEYENNE AVE., STE 80",N. LAS VEGAS,NV,890307850,BENHAIM,SETH,,07/29/2019,"(36.2189211, -115.1514363)"
219437,NAKEDWINES.COM INC.,NAKED WINES,WDS,7,00,999,8450,SONOMA HIGHWAY,KENWOOD,CA,954529025,DEVLIN,NICHOLAS,,05/17/2019,"(38.4231385, -122.5556813)"
211611,RPCS INC.,PRICECUTTER #86,SOP,5,00,113,759,W. WASHINGTON,MARSHFIELD,MO,65706,OSHELL,MICHAEL,,05/14/2019,"(37.338972, -92.917864)"
160469,RPCS INC.,PRICE CUTTER #34,SOP,5,00,039,1831,W. KEARNEY,SPRINGFIELD,MO,65803,OSHELL,MICHAEL,,05/14/2019,"(37.2419447, -93.3148634)"
148804,RPCS INC.,RAMEY/PRICE CUTTER SUPERMARKET #2,SOP,4,00,072,,DAWSON ROAD VILLA SHOPPING CTR,NEW MADRID,MO,63869,OSHELL,MICHAEL,,05/14/2019,
225031,DEMPSEY'S BBQ LLC,DEMPSEY'S BBQ,SBD,1,00,054,103,NE 2ND STREET,CONCORDIA,MO,640208324,DEMPSEY,TIMOTHY,,07/29/2019,
148746,RPCS INC.,KING CASH SAVER,OPL,5,00,053,601,S. JEFFERSON,LEBANON,MO,65536,OSHELL,MICHAEL,,05/14/2019,"(37.676196, -92.65833339999999)"
136610,MY RIVER HOME BOAT HARBOR INC.,MY RIVER HOME BOAT HARBOR,RBD,3,00,092,1545,RIVERVIEW DRIVE,PORTAGE DES SIOUX,MO,63373,DALLWITZ,DONNA,,07/29/2019,"(38.929294, -90.34210499999999)"
211591,RPCS INC.,SAVE A LOT #42,5OP,5,00,039,1117,E. COMMERCIAL,SPRINGFIELD,MO,65803,OSHELL,MICHAEL,,05/14/2019,"(37.2305587, -93.2760945)"
232445,W.J. DEUTSCH & SONS LTD.,DEUTSCH FAMILY WINE & SPIRITS,WDS,7,00,999,1077,DUNAWEAL LANE,CALISTOGA,CA,945199799,SZEMENYEI,PETER,,05/17/2019,
148747,RPCS INC.,KING CASH SAVER,SOP,5,00,053,601,S. JEFFERSON,LEBANON,MO,65536,OSHELL,MICHAEL,,05/14/2019,"(37.676196, -92.65833339999999)"
236254,RPCS INC.,PRICECUTTER #12,SOP,5,00,039,712,W. COMMERCIAL,SPRINGFIELD,MO,65803,OSHELL,MICHAEL,,05/14/2019,"(37.2286086, -93.2986754)"
229086,RPCS INC.,PRICECUTTER #35,OPL,5,00,039,1260,E. ST. LOUIS STREET,SPRINGFIELD,MO,65802,OSHELL,MICHAEL,,05/14/2019,"(37.2088613, -93.2742104)"
160468,RPCS INC.,PRICE CUTTER #34,OPL,5,00,039,1831,W. KEARNEY,SPRINGFIELD,MO,65803,OSHELL,MICHAEL,,05/14/2019,"(37.2419447, -93.3148634)"
148803,RPCS INC.,RAMEY/PRICE CUTTER SUPERMARKET #2,OPL,4,00,072,,DAWSON ROAD VILLA SHOPPING CTR,NEW MADRID,MO,63869,OSHELL,MICHAEL,,05/14/2019,
226931,DEMPSEY'S BBQ LLC,DEMPSEY'S BBQ,RBDR,1,00,054,103,NE 2ND STREET,CONCORDIA,MO,640208324,DEMPSEY,TIMOTHY,,07/29/2019,
244837,LOWES ENTERTAINMENT LLC,LOWES CAFE,SBD,3,00,095,8911,NATURAL BRIDGE,BEL-RIDGE,MO,63121,STILES,LOZELL,,07/29/2019,
149061,RPCS INC.,PRICE CUTTER PLUS #55,OPL,5,00,022,400,N. MASSEY BLVD.,NIXA,MO,65714,OSHELL,MICHAEL,,05/14/2019,"(37.0466813, -93.3011966)"
241379,RPCS INC.,COUNTRYMART #74,OPL,5,00,042,1405,E. OHIO ST.,CLINTON,MO,64735,OSHELL,MICHAEL,,05/14/2019,
118063,ASAHI BEER USA INC.,ASAHI BEER,5S,7,00,999,3625,"DEL AMO BLVD., STE. 250",TORRANCE,CA,905031688,VANTINE,DEREK,,05/13/2019,"(33.8496184, -118.3501395)"
70196,AMERICAN LEGION 208,WALTER LEPERE POST 208,SBD,3,00,095,225,OLD SULPHUR SPRINGS ROAD,MANCHESTER,MO,630215356,BEASLEY,MICHAEL,,03/27/2019,"(38.5913759, -90.51397999999999)"
149060,RPCS INC.,PRICE CUTTER #4,SOP,5,00,022,5504,N. 17TH STREET,OZARK,MO,65721,OSHELL,MICHAEL,,05/14/2019,"(37.0718887, -93.22264109999999)"
154291,RPCS INC.,PRICE CUTTER #4,OPT,5,00,022,5504,N. 17TH STREET,OZARK,MO,65721,OSHELL,MICHAEL,,05/14/2019,"(37.0718887, -93.22264109999999)"
149082,RPCS INC.,PRICE CUTTER #15,SOP,5,00,055,708,S. ELLIOT,AURORA,MO,65804,OSHELL,MICHAEL,,05/14/2019,"(36.9677458, -93.7179598)"
185319,RPCS INC.,COUNTRY MART #72,OPT,5,00,105,18128,STATE HWY 13,BRANSON WEST,MO,65737,OSHELL,MICHAEL,,05/14/2019,
185321,RPCS INC.,COUNTRY MART #70,SOP,5,00,107,200,SOUTHTOWN BLVD.,HOLLISTER,MO,65672,OSHELL,MICHAEL,,05/14/2019,
185325,RPCS INC.,COUNTRY MART #73,OPT,5,00,107,15720,US HWY 160,FORSYTH,MO,65653,OSHELL,MICHAEL,,05/14/2019,
185327,RPCS INC.,COUNTRY MART #71,SOP,5,00,107,1447,"STATE HWY 248, STE. J",BRANSON,MO,65615,OSHELL,MICHAEL,,05/14/2019,"(36.662774, -93.2405969)"
154491,RPCS INC.,PRICE CUTTER PLUS #51,OPT,5,00,039,4228,S. NATIONAL,SPRINGFIELD,MO,65807,OSHELL,MICHAEL,,05/14/2019,
149086,RPCS INC.,PRICE CUTTER,SOP,5,00,005,91,S. MAIN,CASSVILLE,MO,65625,OSHELL,MICHAEL,,05/14/2019,"(36.6737798, -93.8723191)"
260406,RPCS INC.,RPCS,RBD,5,00,039,3260,E. BATTLEFIELD ST.,SPRINGFIELD,MO,65804,OSHELL,MICHAEL,,05/14/2019,
207047,RPCS INC.,PRICE CUTTER,OPT,5,00,005,91,S. MAIN,CASSVILLE,MO,65625,OSHELL,MICHAEL,,05/14/2019,"(36.6737798, -93.8723191)"
154798,RPCS INC.,PRICE CUTTER #15,OPT,5,00,055,708,S. ELLIOT,AURORA,MO,65804,OSHELL,MICHAEL,,05/14/2019,"(36.9677458, -93.7179598)"
241381,RPCS INC.,COUNTRYMART #74,OPT,5,00,042,1405,E. OHIO ST.,CLINTON,MO,64735,OSHELL,MICHAEL,,05/14/2019,
207049,RPCS INC.,RAMEY SUPER MARKETS #9,OPT,5,00,046,1211,PARKWAY SHOPPING CENTER,WEST PLAINS,MO,65775,OSHELL,MICHAEL,,05/14/2019,"(36.7403089, -91.8729074)"
178111,RPCS INC.,PRICE CUTTER #24,SOP,5,00,073,1000,S. NEOSHO BLVD.,NEOSHO,MO,64850,OSHELL,MICHAEL,,05/14/2019,
152758,RPCS INC.,RAMEY SUPER MARKET #26,OPL,5,00,005,,OLD HIGHWAY 37 & C,PURDY,MO,65734,OSHELL,MICHAEL,,05/14/2019,
149083,RPCS INC.,PRICE CUTTER,OPL,5,00,055,2150,E. CLEVELAND,MONETT,MO,65708,OSHELL,MICHAEL,,05/14/2019,
178076,RPCS INC.,PRICE CUTTER #17,OPT,5,00,039,635,W. HWY 60,REPUBLIC,MO,65738,OSHELL,MICHAEL,,05/14/2019,
211605,RPCS INC.,SUMMER FRESH #88,SOP,5,00,029,200,N. GRAND,GREENFIELD,MO,65661,OSHELL,MICHAEL,,05/14/2019,
217783,RPCS INC.,PRICE CUTTER PLUS #52,SBD,5,00,039,2021,W. REPUBLIC RD.,SPRINGFIELD,MO,65807,OSHELL,MICHAEL,,05/14/2019,"(37.139367, -93.32098099999999)"
152759,RPCS INC.,RAMEY SUPER MARKET #26,SOP,5,00,005,,OLD HIGHWAY 37 & C,PURDY,MO,65734,OSHELL,MICHAEL,,05/14/2019,
211606,RPCS INC.,SUMMER FRESH #88,OPT,5,00,029,200,N. GRAND,GREENFIELD,MO,65661,OSHELL,MICHAEL,,05/14/2019,
185326,RPCS INC.,COUNTRY MART #71,OPL,5,00,107,1447,"STATE HWY 248, STE. J",BRANSON,MO,65615,OSHELL,MICHAEL,,05/14/2019,"(36.662774, -93.2405969)"
149079,RPCS INC.,KING CASH SAVER,OPL,5,00,049,1223,W. CENTRAL,CARTHAGE,MO,64836,OSHELL,MICHAEL,,05/14/2019,
149059,RPCS INC.,PRICE CUTTER #4,OPL,5,00,022,5504,N. 17TH STREET,OZARK,MO,65721,OSHELL,MICHAEL,,05/14/2019,"(37.0718887, -93.22264109999999)"
242928,CIVIC DUTY BREWING COMPANY LLC,BKS ARTISAN ALES,RBD,1,00,048,633,"E. 63RD ST,STE 120,121,125,130",KANSAS CITY,MO,64110,ROONEY,BRIAN,,05/07/2019,
148749,RPCS INC.,RAMEY SUPER MARKETS #9,SOP,5,00,046,1211,PARKWAY SHOPPING CENTER,WEST PLAINS,MO,65775,OSHELL,MICHAEL,,05/14/2019,"(36.7403089, -91.8729074)"
217782,RPCS INC.,PRICE CUTTER PLUS #52,RBD,5,00,039,2021,W. REPUBLIC RD.,SPRINGFIELD,MO,65807,OSHELL,MICHAEL,,05/14/2019,"(37.139367, -93.32098099999999)"
149005,RPCS INC.,PRICE CUTTER #17,OPL,5,00,039,635,W. HWY 60,REPUBLIC,MO,65738,OSHELL,MICHAEL,,05/14/2019,
185323,RPCS INC.,COUNTRY MART #73,OPL,5,00,107,15720,US HWY 160,FORSYTH,MO,65653,OSHELL,MICHAEL,,05/14/2019,
208209,RPCS INC.,CASH SAVER #6,OPT,5,00,022,1140,JACKSON STREET,OZARK,MO,65721,OSHELL,MICHAEL,,05/14/2019,
185324,RPCS INC.,COUNTRY MART #73,SOP,5,00,107,15720,US HWY 160,FORSYTH,MO,65653,OSHELL,MICHAEL,,05/14/2019,
149057,RPCS INC.,CASH SAVER #6,OPL,5,00,022,1140,JACKSON STREET,OZARK,MO,65721,OSHELL,MICHAEL,,05/14/2019,
207048,RPCS INC.,PRICE CUTTER PLUS #55,OPT,5,00,022,400,N. MASSEY BLVD.,NIXA,MO,65714,OSHELL,MICHAEL,,05/14/2019,"(37.0466813, -93.3011966)"
169631,RPCS INC.,PRICE CUTTER,OPT,5,00,055,2150,E. CLEVELAND,MONETT,MO,65708,OSHELL,MICHAEL,,05/14/2019,
211604,RPCS INC.,SUMMER FRESH #88,OPL,5,00,029,200,N. GRAND,GREENFIELD,MO,65661,OSHELL,MICHAEL,,05/14/2019,
149006,RPCS INC.,PRICE CUTTER #17,SOP,5,00,039,635,W. HWY 60,REPUBLIC,MO,65738,OSHELL,MICHAEL,,05/14/2019,
212233,RPCS INC.,RAMEY #14,SOP,5,00,073,469,W. VALLEY STREET,GRANBY,MO,64844,OSHELL,MICHAEL,,05/14/2019,
242927,CIVIC DUTY BREWING COMPANY LLC,BKS ARTISAN ALES,22MS,1,00,048,633,"E. 63RD ST,STE 120,121,125,130",KANSAS CITY,MO,64110,ROONEY,BRIAN,,05/07/2019,
260407,RPCS INC.,RPCS,SBD,5,00,039,3260,E. BATTLEFIELD ST.,SPRINGFIELD,MO,65804,OSHELL,MICHAEL,,05/14/2019,
149081,RPCS INC.,PRICE CUTTER #15,OPL,5,00,055,708,S. ELLIOT,AURORA,MO,65804,OSHELL,MICHAEL,,05/14/2019,"(36.9677458, -93.7179598)"
241380,RPCS INC.,COUNTRYMART #74,SOP,5,00,042,1405,E. OHIO ST.,CLINTON,MO,64735,OSHELL,MICHAEL,,05/14/2019,
149085,RPCS INC.,PRICE CUTTER,OPL,5,00,005,91,S. MAIN,CASSVILLE,MO,65625,OSHELL,MICHAEL,,05/14/2019,"(36.6737798, -93.8723191)"
185328,RPCS INC.,COUNTRY MART #71,OPT,5,00,107,1447,"STATE HWY 248, STE. J",BRANSON,MO,65615,OSHELL,MICHAEL,,05/14/2019,"(36.662774, -93.2405969)"
185322,RPCS INC.,COUNTRY MART #70,OPT,5,00,107,200,SOUTHTOWN BLVD.,HOLLISTER,MO,65672,OSHELL,MICHAEL,,05/14/2019,
149080,RPCS INC.,KING CASH SAVER,SOP,5,00,049,1223,W. CENTRAL,CARTHAGE,MO,64836,OSHELL,MICHAEL,,05/14/2019,
253120,CIVIC DUTY BREWING COMPANY LLC,BKS ARTISAN ALES,22WS,1,00,048,633,"E. 63RD ST,STE 120,121,125,130",KANSAS CITY,MO,64110,ROONEY,BRIAN,,05/07/2019,
149003,RPCS INC.,PRICE CUTTER PLUS #51,OPL,5,00,039,4228,S. NATIONAL,SPRINGFIELD,MO,65807,OSHELL,MICHAEL,,05/14/2019,
185318,RPCS INC.,COUNTRY MART #72,SOP,5,00,105,18128,STATE HWY 13,BRANSON WEST,MO,65737,OSHELL,MICHAEL,,05/14/2019,
149084,RPCS INC.,PRICE CUTTER,SOP,5,00,055,2150,E. CLEVELAND,MONETT,MO,65708,OSHELL,MICHAEL,,05/14/2019,
178110,RPCS INC.,PRICE CUTTER #24,OPL,5,00,073,1000,S. NEOSHO BLVD.,NEOSHO,MO,64850,OSHELL,MICHAEL,,05/14/2019,
212232,RPCS INC.,RAMEY #14,OPL,5,00,073,469,W. VALLEY STREET,GRANBY,MO,64844,OSHELL,MICHAEL,,05/14/2019,
50316,AMERICAN LEGION 208,WALTER LEPERE POST 208,RBD,3,00,095,225,OLD SULPHUR SPRINGS ROAD,MANCHESTER,MO,630215356,BEASLEY,MICHAEL,,03/27/2019,"(38.5913759, -90.51397999999999)"
149004,RPCS INC.,PRICE CUTTER PLUS #51,SOP,5,00,039,4228,S. NATIONAL,SPRINGFIELD,MO,65807,OSHELL,MICHAEL,,05/14/2019,
149062,RPCS INC.,PRICE CUTTER PLUS #55,SOP,5,00,022,400,N. MASSEY BLVD.,NIXA,MO,65714,OSHELL,MICHAEL,,05/14/2019,"(37.0466813, -93.3011966)"
185320,RPCS INC.,COUNTRY MART #70,OPL,5,00,107,200,SOUTHTOWN BLVD.,HOLLISTER,MO,65672,OSHELL,MICHAEL,,05/14/2019,
148748,RPCS INC.,RAMEY SUPER MARKETS #9,OPL,5,00,046,1211,PARKWAY SHOPPING CENTER,WEST PLAINS,MO,65775,OSHELL,MICHAEL,,05/14/2019,"(36.7403089, -91.8729074)"
149058,RPCS INC.,CASH SAVER #6,SOP,5,00,022,1140,JACKSON STREET,OZARK,MO,65721,OSHELL,MICHAEL,,05/14/2019,
185317,RPCS INC.,COUNTRY MART #72,OPL,5,00,105,18128,STATE HWY 13,BRANSON WEST,MO,65737,OSHELL,MICHAEL,,05/14/2019,
212234,RPCS INC.,RAMEY #14,OPT,5,00,073,469,W. VALLEY STREET,GRANBY,MO,64844,OSHELL,MICHAEL,,05/14/2019,
178112,RPCS INC.,PRICE CUTTER #24,OPT,5,00,073,1000,S. NEOSHO BLVD.,NEOSHO,MO,64850,OSHELL,MICHAEL,,05/14/2019,
234763,BLANK SPACE LLC,BLANK SPACE,RBD,3,00,116,2847,CHEROKEE STREET,ST. LOUIS,MO,63118,RAZANI,KAVEH,,07/31/2019,"(38.5943473, -90.2317839)"
247520,FUBOB MANAGEMENT CO LLC,SLO ODIES,RBD,3,00,050,28-30,GRAVOIS STATION ROAD,HOUSE SPRINGS,MO,63051,LEADBETTER,RODNEY,,07/31/2019,
234837,JOSE'PE OS LLC,JOSE'PE OS MEXICAN RESTAURANT,RBD,3,00,092,973,WATERBURY FALLS DR.,O'FALLON,MO,63368,REQUEJO,JESSICA,,07/31/2019,
234838,JOSE'PE OS LLC,JOSE'PE OS MEXICAN RESTAURANT,SBD,3,00,092,973,WATERBURY FALLS DR.,O'FALLON,MO,63368,REQUEJO,JESSICA,,07/31/2019,
242188,LAS BRISAS 2 INC.,LAS BRISAS 2,RBDR,4,00,067,250,SOUTH STORY ROAD,CHARLESTON,MO,63834,HOWARD,SHEILA,,07/31/2019,
186823,COMMONWEALTH HOTELS LLC,RESIDENCE INN BY MARRIOTT,SBD,3,00,092,101,PROGRESS POINT CT,O'FALLON,MO,63368,HALLMAN,JAMES,,07/31/2019,"(38.7175549, -90.7010707)"
236136,"INFINITE MONKEY THEOREM, THE",INFINITE MONKEY THEOREM,22S,7,00,999,3200,LARIMER STREET,DENVER,CO,802050000,BERMAN,AARON,,07/31/2019,"(39.7641356, -104.9775672)"
253528,TRUTH BAR & GRILL LLC,TRUTH BAR & GRILL,RBD,3,00,116,4247,S KINGSHIGHWAY BLVD.,ST. LOUIS,MO,63109,WALKER-KARRI,ALICIA,,07/31/2019,"(38.590414, -90.274497)"
186822,COMMONWEALTH HOTELS LLC,RESIDENCE INN BY MARRIOTT,RBD,3,00,092,101,PROGRESS POINT CT,O'FALLON,MO,63368,HALLMAN,JAMES,,07/31/2019,"(38.7175549, -90.7010707)"
249054,ALEBRIJES MEXICAN RESTAURANT LLC,ALEBRIJES MEXICAN RESTAURANT,SBD,1,00,083,2532,NW VIVION RD,NORTHMOOR,MO,641509428,CRUZ,MARIA,,07/31/2019,"(39.179213, -94.610322)"
258261,LARRY'S CORNER BAR & GRILL LLC,LARRY'S CORNER BAR & GRILL,SBD,3,00,116,5827,S. BROADWAY,ST. LOUIS,MO,63111,CAMERON,TONI,,07/31/2019,"(38.5597921, -90.2438538)"
245690,LAS BRISAS 2 INC.,LAS BRISAS 2,SBD,4,00,067,250,SOUTH STORY ROAD,CHARLESTON,MO,63834,HOWARD,SHEILA,,07/31/2019,
237524,WEIR TOO LLC,"FOURWAY, THE",5BDW,4,00,028,102,W. WASHINGTON,CUBA,MO,654531211,WEIR,JOAN,,07/31/2019,
226058,"INFINITE MONKEY THEOREM INC., THE","INFINITE MONKEY THEOREM, THE",WDS,7,00,999,3200,LARIMER STREET,DENVER,CO,80205,BERMAN,AARON,,07/31/2019,"(39.764217, -104.977546)"
242730,LADY HILL LLC,LADY HILL,22S,7,00,999,8400,CHAMPOEG ROAD NE,ST. PAUL,OR,97137,OWEN,GERALD,,07/31/2019,"(45.2456244, -122.8880483)"
186055,SOUTH TOWN PUB & GRILL LLC.,SOUTH TOWN PUB,RBD,3,00,116,3707,S. KINGSHIGHWAY,ST. LOUIS,MO,63109,PERRIQUE,SAMANTHA,,07/31/2019,"(38.592917, -90.272519)"
249053,ALEBRIJES MEXICAN RESTAURANT LLC,ALEBRIJES MEXICAN RESTAURANT,RBD,1,00,083,2532,NW VIVION RD,NORTHMOOR,MO,641509428,CRUZ,MARIA,,07/31/2019,"(39.179213, -94.610322)"
258260,LARRY'S CORNER BAR & GRILL LLC,LARRY'S CORNER BAR & GRILL,RBD,3,00,116,5827,S. BROADWAY,ST. LOUIS,MO,63111,CAMERON,TONI,,07/31/2019,"(38.5597921, -90.2438538)"
232906,"HERADURA, LLC",HERADURA,RBD,1,00,024,101,W. BROADWAY ST.,EXCELSIOR SPRINGS,MO,64024,RHODUS,DAVID,,07/31/2019,"(39.3421431, -94.2233559)"
196005,LIONS CLUB OF VALLEY PARK,LIONS CLUB OF VALLEY PARK,SBD,3,00,095,1001,ST. LOUIS AVE,VALLEY PARK,MO,630881915,MCCABE,RONALD,,07/31/2019,
196004,LIONS CLUB OF VALLEY PARK,LIONS CLUB OF VALLEY PARK,RBD,3,00,095,1001,ST. LOUIS AVE,VALLEY PARK,MO,630881915,MCCABE,RONALD,,07/31/2019,
244850,FRESHWATER RESTAURANT LLC,FRESHWATER RESTAURANT,RBD,1,00,048,3709A,SW TRAFFIC WAY,KANSAS CITY,MO,64111,EPPLE,LORENE,,07/31/2019,
263449,NOJOQUI RANCH LLC,FOLDEN HILLS,WDS,7,00,999,9050,SAN ANTONIO ROAD,ORCUTT,CA,934550000,BUSCH,ANDREW,,07/31/2019,
