Camera ID,Location Name,Camera Status,Turn on Date,Camera Manufacturer,ATD Location ID,Landmark,Signal Engineer Area,Council District,Jurisdiction,Location Type,Primary St Segment ID,Cross St Segment ID,Primary Street Block,Primary Street,PRIMARY_ST_AKA,Cross Street Block,Cross Street,CROSS_ST_AKA,COA Intersection ID,Modified Date,Location,IP Comm Status,IP Comm Status Date and Time,Longitude,Latitude,Published Screenshots,Screenshot Address,Funding,ID
364, SOUTHWEST PKWY / FOSTER RANCH RD,TURNED_ON,06/19/2018,Advidia,LOC16-001020,,SOUTHWEST,8,AUSTIN FULL PURPOSE,ROADWAY,,,6000, SOUTHWEST PKWY,,4501, FOSTER RANCH RD,,5146140,05/08/2020 08:41:00 AM +0000,"(30.2480564, -97.8497391)",OFFLINE,05/08/2020 08:30:00 AM +0000,-97.8497391,30.2480564,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV364.jpg,1/4 Cent,591a10a020eacf2d16669b88
377, BARTON SPRINGS RD / STRATFORD DR,TURNED_ON,10/06/2017,Sarix,LOC16-000570,,SOUTHWEST,8,AUSTIN FULL PURPOSE,ROADWAY,,,2200, BARTON SPRINGS RD,,2207, STRATFORD DR,,5153190,05/08/2020 08:41:00 AM +0000,"(30.2671709, -97.77088083)",OFFLINE,05/08/2020 08:30:00 AM +0000,-97.77088083,30.2671709,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV377.jpg,1/4 Cent,591a10a020eacf2d16669ba2
674, CESAR CHAVEZ ST / 35 SVRD,TURNED_ON,03/19/2020,Advidia,LOC16-000675,,CENTRAL,3,AUSTIN FULL PURPOSE,ROADWAY,,,800, CESAR CHAVEZ ST,,100,IH 35 SVRD,,5158088,03/20/2020 08:45:00 AM +0000,"(30.2609959, -97.7357864)",ONLINE,03/20/2020 08:35:00 AM +0000,-97.7357864,30.2609959,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV674.jpg,None Identified,5d40501e9442f20010304da5
800, BRAKER LN / DOMAIN DR (Pickle Research Campus Driveway),TURNED_ON,03/19/2020,Advidia,LOC16-002285,Pickle Research Campus Driveway,NORTHWEST,7,AUSTIN FULL PURPOSE,ROADWAY,,,2700, BRAKER LN,,10700, DOMAIN DR,,5158995,03/20/2020 08:45:00 AM +0000,"(30.3923473, -97.7256241)",ONLINE,03/20/2020 08:35:00 AM +0000,-97.7256241,30.3923473,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV800.jpg,None Identified,5e7389ba404a470016d8ed06
666, 15TH ST / ENFIELD RD,TURNED_ON,03/19/2020,Advidia,LOC16-001055,,CENTRAL,9,AUSTIN FULL PURPOSE,ROADWAY,,,1119, 15TH ST,,1122, ENFIELD RD,,5155383,03/24/2020 08:45:00 AM +0000,"(30.2801552, -97.753212)",ONLINE,03/24/2020 08:35:00 AM +0000,-97.753212,30.2801552,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV666.jpg,None Identified,5d403c6c95ca260010594aff
719,1500 BLK RED RIVER ST (Frank Erwin Center (South)),TURNED_ON,08/30/2019,Advidia,LOC16-005135,Frank Erwin Center (South),CENTRAL,1,AUSTIN FULL PURPOSE,BUILDING,,,1500, RED RIVER ST,,,  ,,,03/24/2020 08:45:00 AM +0000,"(30.277128, -97.733251)",OFFLINE,03/24/2020 08:35:00 AM +0000,-97.733251,30.277128,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV719.jpg,None Identified,5d6990f26b47d700110d09bd
15, MENCHACA RD / STASSNEY LN,TURNED_ON,11/16/2016,Spectra Enhanced,LOC16-000950,,SOUTHWEST,5,AUSTIN FULL PURPOSE,ROADWAY,,,5320, MENCHACA RD,,1820, STASSNEY LN,,5150642,02/26/2020 05:11:00 PM +0000,"(30.2154312, -97.7977066)",ONLINE,11/07/2018 09:35:00 AM +0000,-97.7977066,30.2154312,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV15.jpg,,582c83276703af1e2d14d775
132, 6TH ST / LAVACA ST,TURNED_ON,,Sarix,LOC16-001470,,CENTRAL,9,AUSTIN FULL PURPOSE,ROADWAY,,,300, 6TH ST,,600, LAVACA ST,,5156605,04/10/2020 08:45:00 AM +0000,"(30.2687168, -97.7452011)",OFFLINE,04/10/2020 08:35:00 AM +0000,-97.7452011,30.2687168,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV132.jpg,,582a419f5e304c982be5c4e6
799, ENFIELD RD / HARTFORD RD,TURNED_ON,03/19/2020,Advidia,LOC16-001045,,CENTRAL,9,AUSTIN FULL PURPOSE,ROADWAY,,,1700, ENFIELD RD,,1500, HARTFORD RD,,5154281,03/24/2020 08:45:00 AM +0000,"(30.2846756, -97.7618637)",ONLINE,03/24/2020 08:35:00 AM +0000,-97.7618637,30.2846756,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV799.jpg,None Identified,5e738915451608001793f32e
68, GUADALUPE ST / 21ST ST,TURNED_ON,,Sarix,LOC16-000180,,CENTRAL,9,AUSTIN FULL PURPOSE,ROADWAY,,,2100, GUADALUPE ST,,401, 21ST ST,,5157063,05/11/2020 08:45:00 AM +0000,"(30.2837963, -97.7419052)",ONLINE,05/11/2020 08:35:00 AM +0000,-97.7419052,30.2837963,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV68.jpg,None Identified,582a41a05e304c982be5c566
157, WILLIAM CANNON DR / 1ST ST,TURNED_ON,,Sarix,LOC16-001980,,SOUTHWEST,2,AUSTIN FULL PURPOSE,ROADWAY,,,700, WILLIAM CANNON DR,,6519, 1ST ST,,5151543,02/26/2020 05:11:00 PM +0000,"(30.1970978, -97.7878189)",ONLINE,07/11/2019 08:35:00 AM +0000,-97.7878189,30.1970978,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV157.jpg,,582a419f5e304c982be5c4b4
17, SPICEWOOD SPRINGS RD / MOPAC EXPY SVRD,TURNED_ON,11/16/2016,Spectra Enhanced,LOC16-000485,,NORTHWEST,10,AUSTIN FULL PURPOSE,ROADWAY,,,3501, SPICEWOOD SPRINGS RD,,7740, MOPAC EXPY SVRD,,5156212,02/26/2020 05:11:00 PM +0000,"(30.3612633, -97.7452316)",ONLINE,07/26/2019 08:35:00 AM +0000,-97.7452316,30.3612633,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV17.jpg,,582c83276703af1e2d14d771
18, MOPAC EXPY / SLAUGHTER LN,TURNED_ON,11/16/2016,Advidia,LOC16-003870,,SOUTHWEST,8,AUSTIN FULL PURPOSE,ROADWAY,,,8100, MOPAC EXPY,,5200, SLAUGHTER LN,,5144924,02/26/2020 05:11:00 PM +0000,"(30.2005672, -97.8654556)",ONLINE,10/07/2019 08:35:00 AM +0000,-97.8654556,30.2005672,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV18.jpg,None Identified,582c83276703af1e2d14d76f
19, BRAKER LN / LAMAR BLVD,TURNED_ON,11/16/2016,Spectra Enhanced,LOC16-002300,,NORTHEAST,"7,4",AUSTIN FULL PURPOSE,BUILDING,,,700, BRAKER LN,,11300, LAMAR BLVD,,5163282,02/26/2020 05:11:00 PM +0000,"(30.3819351, -97.6863708)",ONLINE,01/01/2019 09:35:00 AM +0000,-97.6863708,30.3819351,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV19.jpg,None Identified,582c83276703af1e2d14d76d
21, BURNET RD / JUSTIN LN,TURNED_ON,11/16/2016,Sarix,LOC16-000400,,NORTHWEST,7,AUSTIN FULL PURPOSE,ROADWAY,,,6900, BURNET RD,,2301, JUSTIN LN,,5157450,02/26/2020 05:11:00 PM +0000,"(30.3453846, -97.7375259)",ONLINE,05/15/2019 08:35:00 AM +0000,-97.7375259,30.3453846,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV21.jpg,None Identified,582c83276703af1e2d14d769
227, MC NEIL DR / PARMER LN,TURNED_ON,,Sarix,LOC16-003340,,NORTHWEST,6,AUSTIN FULL PURPOSE,ROADWAY,,,6100, MC NEIL DR,,6100, PARMER LN,,5156304,04/07/2020 08:45:00 AM +0000,"(30.4438496, -97.7423935)",ONLINE,04/07/2020 08:35:00 AM +0000,-97.7423935,30.4438496,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV227.jpg,,582a419d5e304c982be5c428
24, ANDERSON LN / NORTHCROSS DR,TURNED_ON,11/16/2016,Spectra Enhanced,LOC16-000460,,NORTHWEST,7,AUSTIN FULL PURPOSE,ROADWAY,,,2622, ANDERSON LN,,7822, NORTHCROSS DR,,5157696,02/26/2020 05:11:00 PM +0000,"(30.3583069, -97.7355347)",ONLINE,01/01/2019 09:35:00 AM +0000,-97.7355347,30.3583069,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV24.jpg,,582c83276703af1e2d14d763
25, AIRPORT BLVD / 51ST ST,TURNED_ON,11/16/2016,Spectra Enhanced,LOC16-000845,,NORTHEAST,9,AUSTIN FULL PURPOSE,ROADWAY,,,5100, AIRPORT BLVD,,806, 51ST ST,,5160367,02/29/2020 09:45:00 AM +0000,"(30.3120689, -97.7153397)",ONLINE,02/29/2020 09:35:00 AM +0000,-97.7153397,30.3120689,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV25.jpg,None Identified,582c83276703af1e2d14d761
5, MARTIN LUTHER KING JR BLVD / RIO GRANDE ST,TURNED_ON,11/18/2016,Advidia,LOC16-000095,,CENTRAL,9,AUSTIN FULL PURPOSE,ROADWAY,,,700, MARTIN LUTHER KING JR BLVD,,1800, RIO GRANDE ST,,5156606,03/17/2020 08:45:00 AM +0000,"(30.2825451, -97.7448349)",ONLINE,03/17/2020 08:35:00 AM +0000,-97.7448349,30.2825451,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV5.jpg,None Identified,582f91ffe5fd64113099509b
26,IH 35 SVRD / ST JOHNS AVE (HOME DEPOT - DEPOT - WEST),REMOVED,10/02/2017,,LOC16-007010,HOME DEPOT - DEPOT - WEST,NORTHEAST,4,AUSTIN FULL PURPOSE,ROADWAY,,,7200,IH 35 SVRD,,800, ST JOHNS AVE,,,02/26/2020 05:11:00 PM +0000,"(30.333519, -97.7025)",OFFLINE,08/15/2018 08:30:00 AM +0000,-97.7025,30.333519,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV26.jpg,None Identified,582a41a15e304c982be5c5ba
23, MENCHACA RD / BEN WHITE BLVD SVRD,TURNED_ON,11/16/2016,Spectra Enhanced,LOC16-002680,,SOUTHWEST,5,AUSTIN FULL PURPOSE,ROADWAY,,,4300, MENCHACA RD,,2001, BEN WHITE BLVD SVRD,,5151437,05/10/2020 08:45:00 AM +0000,"(30.23036, -97.7880554)",OFFLINE,05/10/2020 08:35:00 AM +0000,-97.7880554,30.23036,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV23.jpg,,582c83276703af1e2d14d765
6, LAVACA ST / 3RD ST,TURNED_ON,08/10/2016,Sarix,LOC16-001625,,CENTRAL,9,AUSTIN FULL PURPOSE,ROADWAY,,,300, LAVACA ST,,301, 3RD ST,,5156460,02/26/2020 05:11:00 PM +0000,"(30.2659302, -97.7462463)",ONLINE,10/02/2019 08:35:00 AM +0000,-97.7462463,30.2659302,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV6.jpg,None Identified,582f91a6e0f9f3fd2ff4e013
12, ROSS RD / SAINT THOMAS DR,TURNED_ON,11/16/2016,Sarix,LOC16-004705,,SOUTHEAST,2,AUSTIN 2 MILE ETJ,ROADWAY,,,4500, ROSS RD,,12818, SAINT THOMAS DR,,5168394,05/08/2020 08:41:00 AM +0000,"(30.1783047, -97.6151962)",OFFLINE,05/08/2020 08:30:00 AM +0000,-97.6151962,30.1783047,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV12.jpg,None Identified,582c83276703af1e2d14d77b
13, RIVERSIDE DR / ROYAL CREST DR,TURNED_ON,11/16/2016,Spectra Enhanced,LOC16-001845,,SOUTHWEST,3,AUSTIN FULL PURPOSE,ROADWAY,,,1818, RIVERSIDE DR,,1401, ROYAL CREST DR,,5159157,02/26/2020 05:11:00 PM +0000,"(30.241785, -97.7282867)",ONLINE,01/09/2018 03:32:00 AM +0000,-97.7282867,30.241785,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV13.jpg,,582c83276703af1e2d14d779
16,US 290 HWY SVRD / MOPAC EXPY SVRD,TURNED_ON,11/16/2016,Spectra Enhanced,LOC16-003885,,SOUTHWEST,8,AUSTIN FULL PURPOSE,ROADWAY,,,5029,US 290 HWY SVRD,,5101, MOPAC EXPY SVRD,,5148415,04/21/2020 08:45:00 AM +0000,"(30.2346859, -97.8241196)",OFFLINE,04/21/2020 08:35:00 AM +0000,-97.8241196,30.2346859,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV16.jpg,,582c83276703af1e2d14d773
30, 3RD ST / BOWIE ST (SPRING CONDOS - WEST),TURNED_ON,03/08/2018,Advidia,LOC16-006995,SPRING CONDOS - WEST,CENTRAL,9,AUSTIN FULL PURPOSE,ROADWAY,,,900, 3RD ST,,300, BOWIE ST,,,03/11/2020 08:45:00 AM +0000,"(30.268963, -97.754318)",ONLINE,03/11/2020 08:35:00 AM +0000,-97.754318,30.268963,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV30.jpg,None Identified,582a41a15e304c982be5c5b2
27,IH 35 SVRD / ST JOHNS AVE (HOME DEPOT - DEPOT - INTERIOR),REMOVED,10/02/2017,Axis,LOC16-007005,HOME DEPOT - DEPOT - INTERIOR,NORTHEAST,4,AUSTIN FULL PURPOSE,ROADWAY,,,7200,IH 35 SVRD,,800, ST JOHNS AVE,,,02/26/2020 05:11:00 PM +0000,"(30.333229, -97.701905)",OFFLINE,08/15/2018 08:30:00 AM +0000,-97.701905,30.333229,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV27.jpg,None Identified,582a41a15e304c982be5c5b8
20, BURNET RD / PALM WAY (IBM DRIVEWAY),TURNED_ON,11/16/2016,Spectra Enhanced,LOC16-002270,IBM DRIVEWAY,NORTHWEST,7,AUSTIN FULL PURPOSE,ROADWAY,,,11700, BURNET RD,,2901, PALM WAY,,5159845,03/17/2020 08:45:00 AM +0000,"(30.4022865, -97.7176056)",ONLINE,03/17/2020 08:35:00 AM +0000,-97.7176056,30.4022865,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV20.jpg,,582c83276703af1e2d14d76b
28,IH 35 SVRD / ST JOHNS AVE (HOME DEPOT - DEPOT - EAST),REMOVED,10/02/2017,Axis,LOC16-007000,HOME DEPOT - DEPOT - EAST,NORTHEAST,4,AUSTIN FULL PURPOSE,ROADWAY,,,7200,IH 35 SVRD,,800, ST JOHNS AVE,,,03/18/2020 03:53:00 PM +0000,"(30.333052, -97.701398)",OFFLINE,08/14/2018 06:47:00 PM +0000,-97.701398,30.333052,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV28.jpg,None Identified,582a41a15e304c982be5c5b6
32, BARTON SPRINGS RD / RIVERSIDE DR (OTC - NORTHEAST),TURNED_ON,,Sarix,LOC16-006985,OTC - NORTHEAST,SOUTHWEST,9,AUSTIN FULL PURPOSE,ROADWAY,,,400, BARTON SPRINGS RD,,301, RIVERSIDE DR,,,02/26/2020 05:11:00 PM +0000,"(30.257391, -97.749041)",ONLINE,12/17/2019 09:35:00 AM +0000,-97.749041,30.257391,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV32.jpg,None Identified,582a41a15e304c982be5c5ae
33, SAN JACINTO BLVD / 7TH ST (OMNI - SOUTHWEST),TURNED_ON,,Sarix,LOC16-006980,OMNI - SOUTHWEST,CENTRAL,9,AUSTIN FULL PURPOSE,ROADWAY,,,700, SAN JACINTO BLVD,,200, 7TH ST,,,02/26/2020 05:11:00 PM +0000,"(30.268688, -97.740692)",ONLINE,12/21/2018 09:35:00 AM +0000,-97.740692,30.268688,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV33.jpg,None Identified,582a41a15e304c982be5c5ac
34, SAN JACINTO BLVD / 7TH ST (OMNI - SOUTHEAST),TURNED_ON,,Sarix,LOC16-006975,OMNI - SOUTHEAST,CENTRAL,9,AUSTIN FULL PURPOSE,ROADWAY,,,700, SAN JACINTO BLVD,,200, 7TH ST,,,02/26/2020 05:11:00 PM +0000,"(30.268596, -97.740235)",ONLINE,12/21/2018 09:35:00 AM +0000,-97.740235,30.268596,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV34.jpg,None Identified,582a41a15e304c982be5c5aa
7, PEARCE LN / KELLAM RD,TURNED_ON,10/15/2016,Sarix,LOC16-000500,,SOUTHEAST,2,AUSTIN 2 MILE ETJ,ROADWAY,,,13400, PEARCE LN,,6001, KELLAM RD,,5168571,02/26/2020 05:11:00 PM +0000,"(30.163688, -97.611196)",ONLINE,06/05/2019 08:35:00 AM +0000,-97.611196,30.163688,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV7.jpg,,582f90d0b492c17e2f5203a7
35, SAN JACINTO BLVD / 7TH ST (OMNI - NORTH),TURNED_ON,,Sarix,LOC16-006970,OMNI - NORTH,CENTRAL,9,AUSTIN FULL PURPOSE,ROADWAY,,,700, SAN JACINTO BLVD,,200, 7TH ST,,,02/26/2020 05:11:00 PM +0000,"(30.269174, -97.740043)",ONLINE,01/20/2020 09:35:00 AM +0000,-97.740043,30.269174,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV35.jpg,None Identified,582a41a15e304c982be5c5a8
36, ELROY RD / HEINE FARM RD,TURNED_ON,,Sarix,LOC16-007025,,SOUTHEAST,2,AUSTIN 2 MILE ETJ,ROADWAY,,,7200, ELROY RD,,7113, HEINE FARM RD,,5167173,02/26/2020 05:11:00 PM +0000,"(30.153975, -97.639766)",OFFLINE,10/23/2019 08:35:00 AM +0000,-97.639766,30.153975,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV36.jpg,None Identified,582a41a15e304c982be5c5a6
37, LAMAR BLVD / SHOAL CREEK BLVD (LAMAR / 27TH),TURNED_ON,,Sarix,LOC16-006965,LAMAR / 27TH,CENTRAL,9,AUSTIN FULL PURPOSE,ROADWAY,,,2601, LAMAR BLVD,,2710, SHOAL CREEK BLVD,,,02/26/2020 05:11:00 PM +0000,"(30.292496, -97.747347)",ONLINE,06/19/2018 08:30:00 AM +0000,-97.747347,30.292496,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV37.jpg,,582a41a15e304c982be5c5a4
38, TOOMEY RD / JESSIE ST (TOOMEY / JESSIE - BACK GATE),REMOVED,,Sarix,LOC16-006960,TOOMEY / JESSIE - BACK GATE,SOUTHWEST,5,AUSTIN FULL PURPOSE,ROADWAY,,,1300, TOOMEY RD,,301, JESSIE ST,,,02/26/2020 05:11:00 PM +0000,"(30.263071, -97.75907)",OFFLINE,01/24/2019 09:35:00 AM +0000,-97.75907,30.263071,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV38.jpg,None Identified,582a41a15e304c982be5c5a2
52, CONGRESS AVE / 2ND ST (AUSTONIAN - NORTHWEST),TURNED_ON,,Axis,LOC16-006900,AUSTONIAN - NORTHWEST,CENTRAL,9,AUSTIN FULL PURPOSE,ROADWAY,,,200, CONGRESS AVE,,101, 2ND ST,,,03/11/2020 08:45:00 AM +0000,"(30.264923, -97.744886)",ONLINE,03/11/2020 08:35:00 AM +0000,-97.744886,30.264923,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV52.jpg,None Identified,582a41a15e304c982be5c586
42,7000 BLK DECKER LN (EXPO CENTER DRIVEWAY),TURNED_ON,,Sarix,LOC16-006945,EXPO CENTER DRIVEWAY,NORTHEAST,1,AUSTIN FULL PURPOSE,ROADWAY,,,7000, DECKER LN,,,  ,,,02/26/2020 05:11:00 PM +0000,"(30.29682, -97.624578)",ONLINE,10/06/2018 08:30:00 AM +0000,-97.624578,30.29682,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV42.jpg,None Identified,582a41a15e304c982be5c59a
61, GUADALUPE ST / MARTIN LUTHER KING JR BLVD,TURNED_ON,,Advidia,LOC16-000110,,CENTRAL,9,AUSTIN FULL PURPOSE,ROADWAY,,,1900, GUADALUPE ST,,401, MARTIN LUTHER KING JR BLVD,,5157068,02/26/2020 05:11:00 PM +0000,"(30.2817326, -97.7419281)",ONLINE,05/18/2019 08:35:00 AM +0000,-97.7419281,30.2817326,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV61.jpg,None Identified,582a41a15e304c982be5c574
453, AIRPORT BLVD / 38TH HALF ST,TURNED_ON,07/25/2019,Advidia,LOC16-000825,,NORTHEAST,"1,9",AUSTIN FULL PURPOSE,ROADWAY,,,3801, AIRPORT BLVD,,1814, 38TH HALF ST,,5161289,02/26/2020 05:11:00 PM +0000,"(30.2891846, -97.7072449)",ONLINE,07/26/2019 08:35:00 AM +0000,-97.7072449,30.2891846,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV453.jpg,None Identified,591a10a320eacf2d16669c3a
454, AIRPORT BLVD / MANOR RD,TURNED_ON,08/01/2017,Spectra Enhanced,LOC16-000820,,NORTHEAST,"1,9",AUSTIN FULL PURPOSE,ROADWAY,,,2241, AIRPORT BLVD,,3000, MANOR RD,,5161390,02/26/2020 05:11:00 PM +0000,"(30.286293, -97.7063599)",ONLINE,12/15/2018 09:35:00 AM +0000,-97.7063599,30.286293,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV454.jpg,1/4 Cent,591a10a320eacf2d16669c3c
45, CIRCUIT OF THE AMERICAS BLVD / 812 RD (COTA SOUTH  GATE),TURNED_ON,09/27/2017,Sarix,LOC16-006930,COTA SOUTH  GATE,SOUTHEAST,2,AUSTIN 2 MILE ETJ,ROADWAY,,,9514, CIRCUIT OF THE AMERICAS BLVD,,12510,FM 812 RD,,5166789,02/26/2020 05:11:00 PM +0000,"(30.132037, -97.647147)",ONLINE,10/01/2019 08:35:00 AM +0000,-97.647147,30.132037,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV45.jpg,None Identified,582a41a15e304c982be5c594
46, CIRCUIT OF THE AMERICAS BLVD / ELROY RD (COTA NORTH GATE),TURNED_ON,09/27/2017,Sarix,LOC16-006925,COTA NORTH GATE,SOUTHEAST,2,AUSTIN FULL PURPOSE,ROADWAY,,,7800, CIRCUIT OF THE AMERICAS BLVD,,7713, ELROY RD,,5168033,02/26/2020 05:11:00 PM +0000,"(30.146154, -97.623441)",ONLINE,11/01/2019 08:35:00 AM +0000,-97.623441,30.146154,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV46.jpg,None Identified,582a41a15e304c982be5c592
477, RUNDBERG LN / NORTH PLZ,TURNED_ON,06/08/2018,Advidia,LOC16-002345,,NORTHEAST,4,AUSTIN FULL PURPOSE,ROADWAY,,,832, RUNDBERG LN,,8800, NORTH PLZ,,5163613,02/26/2020 05:11:00 PM +0000,"(30.3559647, -97.6843338)",ONLINE,12/21/2019 09:35:00 AM +0000,-97.6843338,30.3559647,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV477.jpg,1/4 Cent,591a10a420eacf2d16669c6b
8, WEST GATE BLVD / WILLIAM CANNON DR,TURNED_ON,11/16/2016,Spectra Enhanced,LOC16-002050,,SOUTHWEST,5,AUSTIN FULL PURPOSE,ROADWAY,,,6900, WEST GATE BLVD,,2700, WILLIAM CANNON DR,,5149106,02/26/2020 05:11:00 PM +0000,"(30.207201, -97.8153915)",ONLINE,11/07/2018 09:35:00 AM +0000,-97.8153915,30.207201,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV8.jpg,,582c83276703af1e2d14d783
63, LAVACA ST / MARTIN LUTHER KING JR BLVD,TURNED_ON,,Sarix,LOC16-000115,,CENTRAL,9,AUSTIN FULL PURPOSE,ROADWAY,,,1800, LAVACA ST,,301, MARTIN LUTHER KING JR BLVD,,5157273,02/26/2020 05:11:00 PM +0000,"(30.2813282, -97.740509)",ONLINE,08/31/2019 08:35:00 AM +0000,-97.740509,30.2813282,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV63.jpg,,582a41a15e304c982be5c570
491,FM 620 RD / EL SALIDO PKWY,TURNED_ON,06/18/2018,Advidia,LOC16-004465,,NORTHWEST,6,AUSTIN FULL PURPOSE,ROADWAY,,,11804,FM 620 RD,,11701, EL SALIDO PKWY,,5148045,02/26/2020 05:11:00 PM +0000,"(30.4580345, -97.8231125)",ONLINE,10/31/2019 08:35:00 AM +0000,-97.8231125,30.4580345,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV491.jpg,1/4 Cent,591a10a520eacf2d16669c87
47, CONGRESS AVE / WASSON RD,TURNED_ON,,Sarix,LOC16-006920,,SOUTHWEST,3,AUSTIN FULL PURPOSE,ROADWAY,,,4703, CONGRESS AVE,,5001, WASSON RD,,5153279,05/11/2020 08:45:00 AM +0000,"(30.210902, -97.771369)",ONLINE,05/11/2020 08:35:00 AM +0000,-97.771369,30.210902,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV47.jpg,,582a41a15e304c982be5c590
48,FM 973 RD / BURLESON RD,TURNED_ON,,Sarix,LOC16-007015,,SOUTHEAST,2,AUSTIN FULL PURPOSE,ROADWAY,,,6210,FM 973 RD,,10300, BURLESON RD,,5166040,02/26/2020 05:11:00 PM +0000,"(30.167316, -97.659321)",OFFLINE,07/27/2019 08:30:00 AM +0000,-97.659321,30.167316,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV48.jpg,None Identified,582a41a15e304c982be5c58e
65, MARTIN LUTHER KING JR BLVD / TRINITY ST,TURNED_ON,,Sarix,LOC16-000130,,CENTRAL,1,AUSTIN FULL PURPOSE,ROADWAY,,,312, MARTIN LUTHER KING JR BLVD,,1900, TRINITY ST,,5158219,02/26/2020 05:11:00 PM +0000,"(30.2796383, -97.7345123)",ONLINE,06/05/2018 08:30:00 AM +0000,-97.7345123,30.2796383,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV65.jpg,,582a41a05e304c982be5c56c
67, MARTIN LUTHER KING JR BLVD / 35 SVRD,TURNED_ON,,Sarix,LOC16-000170,,CENTRAL,1,AUSTIN FULL PURPOSE,ROADWAY,,,600, MARTIN LUTHER KING JR BLVD,,1900,IH 35 SVRD,,5158756,02/26/2020 05:11:00 PM +0000,"(30.2785587, -97.730484)",ONLINE,01/09/2018 03:31:00 AM +0000,-97.730484,30.2785587,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV67.jpg,,582a41a05e304c982be5c568
49,6600 BLK LAKEWOOD DR (BULL CREEK LOW WATER XING),REMOVED,,Sarix,LOC16-006915,BULL CREEK LOW WATER XING,NORTHWEST,10,AUSTIN FULL PURPOSE,ROADWAY,,,6600, LAKEWOOD DR,,,  ,,,02/26/2020 05:11:00 PM +0000,"(30.366129, -97.787368)",OFFLINE,07/02/2018 08:30:00 AM +0000,-97.787368,30.366129,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV49.jpg,None Identified,582a41a15e304c982be5c58c
50, CESAR CHAVEZ ST / BRAZOS ST (BRAZOS GARAGE),TURNED_ON,,Axis,LOC16-006910,BRAZOS GARAGE,CENTRAL,9,AUSTIN FULL PURPOSE,ROADWAY,,,100, CESAR CHAVEZ ST,,100, BRAZOS ST,,5256923,02/26/2020 05:11:00 PM +0000,"(30.263094, -97.743067)",ONLINE,01/01/2020 09:35:00 AM +0000,-97.743067,30.263094,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV50.jpg,None Identified,582a41a15e304c982be5c58a
